,dayVec1,dayVec2,dayVec4,dayVec8,dayVec16,dayVec32,dayVec64,dayVec128,dayVec256,movAvg8,movAvg16,movAvg32,movAvg64,movAvg128,movAvg256,movMin8,movMin16,movMin32,movMin64,movMin128,movMin256,movMax8,movMax16,movMax32,movMax64,movMax128,movMax256,movMed8,movMed16,movMed32,movMed64,movMed128,movMed256,movSTD8,movSTD16,movSTD32,movSTD64,movSTD128,movSTD256,Bear Markettrends8,Bear Markettrends16,Bear Markettrends32,Bear Markettrends64,Bear Markettrends128,Bear Markettrends256,Bull Markettrends8,Bull Markettrends16,Bull Markettrends32,Bull Markettrends64,Bull Markettrends128,Bull Markettrends256,dayVec1Forward,dayVec2Forward,dayVec4Forward,dayVec8Forward,dayVec16Forward,dayVec32Forward,dayVec64Forward
2004-01-16,0.03922155688622753,0.03673835125448033,0.04626978146194438,0.12859697610144694,,,,,,0.05419411172908628,,,,,,0.1254863813229572,,,,,,0.0,,,,,,0.042733758918513054,,,,,,28.864334696747356,,,,,,1.029166666666667,1.0646551724137931,,,,,1.0547203848466626,1.125080179602309,,,,,-0.00587140197622793,0.008278867102396559,0.010774606872451908,0.012543757292882152,0.0011537352177675153,-0.07673892804894267,0.045009784735811964
2004-01-20,0.005906078939786674,0.045359281437125754,0.04473369239976055,0.13213359273670555,,,,,,0.044264991775085694,,,,,,0.08532794529064347,,,,,,0.0,,,,,,0.045046393295420595,,,,,,33.94509069409882,,,,,,1.0282258064516134,1.0625,,,,,1.0514997170345217,1.1172579675285628,,,,,0.014233841684822224,0.0203097603740503,-0.010486042227575432,0.028424153166421107,-0.04421023816041614,-0.05698852126941256,-0.11652327935222684
2004-01-21,-0.014034082772447443,-0.0082108902333623,0.02822580645161299,0.06876746352064567,,,,,,0.021153525278554852,,,,,,0.07009636307118416,,,,,,-0.014034082772447443,,,,,,0.02914798206278002,,,,,,36.643601025676034,,,,,,1.0280000000000005,1.0619834710743803,,,,,1.0507529280535415,1.1154529307282415,,,,,0.00599064874342492,0.0024752475247522554,-0.022017045454545636,0.0219682351194892,-0.042686318131257006,-0.048112816258813806,-0.1886636813575301
2004-01-22,-0.005954974582425554,-0.019905484748675373,0.024550898203592908,0.06372396642834932,,,,,,0.007415039835139359,,,,,,0.031499623210248684,,,,,,-0.019905484748675373,,,,,,0.010930576070901088,,,,,,49.5359458125027,,,,,,1.0277777777777783,1.0614754098360657,,,,,1.0500274876305662,1.1137026239067056,,,,,-0.0034944670937683275,-0.030182797222615743,-0.011125559890189263,0.014076159431026802,-0.029495178672716893,-0.04453441295546556,-0.18202462053304658
2004-01-23,0.003506721215663422,-0.0024691358024689913,-0.010659752232785813,0.03511680482290891,,,,,,0.006632223077204902,,,,,,0.028143712574850488,,,,,,-0.01646856651868811,,,,,,0.0017502917152858455,,,,,,55.90417897144987,,,,,,1.0275590551181109,1.0609756097560978,,,,,1.049322493224932,1.11200459506031,,,,,-0.026781918662320936,-0.024431818181818166,0.0017502917152858455,0.04679164761469301,-0.02220956719817746,-0.010089362928797807,-0.17272946278005286
2004-01-26,0.02751892836342429,0.03112215078901226,0.010597164542460291,0.05580490724117282,,,,,,0.027313256300609323,0.06953614155402521,,,,,0.056437125748503014,0.18844728864937665,,,,,0.0,0.0,,,,,0.02624881843961302,0.056120921879676766,,,,,52.85389626122314,19.497356806769886,,,,,1.0269230769230775,1.0595238095238098,,,,,1.0473218928757149,1.107201759208356,,,,,0.0024147727272725295,0.01965033954630835,0.03932253313696599,0.060405709992486845,0.010597164542460291,0.03490247836926219,-0.15200672915164626
2004-01-27,-0.002408955646875266,0.025043680838672033,0.022512708787218783,0.05137395459976113,0.1855843718423713,,,,,0.018463263350151138,0.05593730372259165,,,,,0.05389221556886237,0.1445293448219802,,,,,-0.002408955646875266,-0.002408955646875266,,,,,0.01829753381066057,0.05231689088191338,,,,,56.629223878351965,21.554011173417805,,,,,1.026717557251909,1.0590551181102366,,,,,1.0466906105695226,1.1056910569105691,,,,,0.01719404710301986,0.02683780630105015,0.0449755083865222,0.014701643124819919,-0.012622720897615625,0.005857979711387573,-0.12296000996636336
2004-01-28,-0.01690340909090926,-0.01927164517500357,0.011250730566919831,0.03607784431137717,0.12280986372485381,,,,,-0.0030968671227946665,0.030773526947779795,,,,,0.011250730566919831,0.12518289708990404,,,,,-0.01927164517500357,-0.01927164517500357,,,,,-0.001514823631248663,0.022304283604136055,,,,,87.02059053878078,23.100077454775768,,,,,1.026515151515152,1.0585937500000002,,,,,1.0460759493670884,1.1042223409941208,,,,,0.009480746791131756,0.019293078055964585,0.02548525707512228,0.005959302325581284,-0.04366450186541404,0.03483851674641136,-0.09101654846335705
2004-01-29,-0.009391706400808997,-0.026136363636363735,-0.0017472335468842193,-0.01238836070296745,0.11461550967322398,,,,,-0.010927976340751044,0.014435659129791611,,,,,0.001753360607831711,0.11154345006485089,,,,,-0.02848235794246834,-0.02848235794246834,,,,,-0.0068086339272779295,0.0008759124087591719,,,,,80.25506068101352,26.855715250367492,,,,,1.0263157894736847,1.0581395348837213,,,,,1.0454772613693153,1.1027938850817083,,,,,0.009720176730485974,0.017663648508237983,0.04496265813138245,-0.011248918373233385,-0.019871336669049278,0.007790680582096199,-0.0826866470430826
2004-01-30,-0.009626604434072261,-0.018927900592399793,-0.037834773983278835,-0.027638550766146297,0.10084306095979256,,,,,-0.017028283961564195,-0.0010757928225307856,,,,,0.0,0.0553310537768108,,,,,-0.037834773983278835,-0.037834773983278835,,,,,-0.01257907365665667,-0.008759124087591164,,,,,70.77489312599847,34.8907621633814,,,,,1.026119402985075,1.057692307692308,,,,,1.044893931919092,1.1014040561622465,,,,,0.007867003117114413,0.00607497407023283,0.020285499624342673,-0.07062688201478229,-0.018927900592399793,-0.037152580828133774,-0.09005628517823638
2004-02-02,-0.007805596465390252,-0.017357059509918282,-0.043039772727272774,-0.0214960058097311,0.04579323191555429,,,,,-0.02208190445085545,-0.011554120969812454,,,,,0.0,0.047093565433633744,,,,,-0.04534504747059642,-0.04534504747059642,,,,,-0.018216263480035022,-0.01649635036496344,,,,,58.91315046009719,39.8082248455187,,,,,1.013209992790252,1.0427878932867307,1.109053841783363,,,,1.0298141233433178,1.0823482734678564,1.207367086719857,,,,-0.0017780411912874383,0.02682517908855364,-0.028970884981262435,-0.06326473859844273,-0.05999720943211939,-0.03467545493623736,-0.11796281749148985
2004-02-03,0.0017812082529313766,-0.006038291605302115,-0.024851900014448813,-0.013880771478667508,0.048958657133975514,,,,,-0.018648442327965586,-0.012645496356305075,,,,,0.0017812082529313766,0.017181612660135626,,,,,-0.04364460819044913,-0.04364460819044913,,,,,-0.01646750218595172,-0.01474452554744532,,,,,54.11073436682738,50.13094601374277,,,,,1.0025865351026966,1.0298733421897712,1.093871276136764,,,,1.0180889066098149,1.0674197084806787,1.1878956475505753,,,,0.02865416857186398,0.01412471825694972,-0.019040697674418627,-0.04296653431650599,-0.08908084761776225,-0.02724127990775438,-0.13948744103021815
2004-02-04,-0.027855978663505643,-0.026124387709663077,-0.04302800466744461,-0.044700058241118334,-0.011152976639035361,,,,,-0.040631682842573014,-0.039499327495814085,,,,,0.0,0.0,,,,,-0.07028482357942456,-0.07028482357942456,,,,,-0.03839953099809479,-0.042189781021897854,,,,,38.500055075007154,45.69493159330974,,,,,0.993787457401387,1.018020729255697,1.0794146490894043,,,,1.008472383908938,1.053857006479737,1.1695755103954244,,,,-0.014124718256949609,-0.054338426059383105,-0.05379290452841079,-0.06591685649202728,-0.13168343038644792,-0.00995925758261651,-0.1479220779220779
2004-02-05,0.01432708428593199,-0.013927989331752766,-0.01988217967599426,-0.0569647158849369,-0.004338719329742724,,,,,-0.01968366200813887,-0.025479572411773455,,,,,0.01432708428593199,0.01432708428593199,,,,,-0.05468750000000011,-0.0569647158849369,,,,,-0.016914100007386024,-0.02846715328467153,,,,,43.13498809816351,45.6370137297971,,,,,0.9867554337184259,1.0071830867686504,1.065649377975051,,,,1.0008691173630335,1.0415804768564658,1.1523341409518162,,,,-0.04078985298356874,-0.032703488372093026,-0.08910484533260343,-0.046971215809823885,-0.13839979285344384,-0.01217158972836585,-0.132446877851649
2004-02-06,0.04252441773102933,0.05746075293400388,0.029835238236603612,-0.014488636363636509,0.0361409796893668,,,,,0.023926799121884335,0.013716143407667136,,,,,0.05746075293400388,0.05746075293400388,,,,,0.0,-0.016862689528128083,,,,,0.02489105546938486,0.011075488195861238,,,,,52.669294052462185,48.391793321573736,,,,,0.9814520652178177,0.9973196973350419,1.052543690014627,,,,0.9952085523728498,1.0305208701252828,1.136105951042079,,,,0.008430232558139572,0.0005768676088835356,-0.03531701890990002,-0.02692847124824682,-0.07727091368533057,0.002456292443288488,-0.09461046587498367
2004-02-09,-0.00835975785528964,0.03380916604057105,0.019410283004889672,-0.005923999422048798,0.029940119760478945,,,,,0.016135583207177673,0.0034091116256176335,,,,,0.04862063709800335,0.04862063709800335,,,,,-0.00835975785528964,-0.025081479382173644,,,,,0.016323214417608423,0.0008728542333429345,,,,,54.764482243664666,50.488607435049914,,,,,0.9758024691358027,0.9732520912940205,1.0169038518204945,,,,0.9895157264103841,1.0040855013727283,1.0929336950237913,,,,-0.007787712719930839,-0.058308239802901785,-0.024390243902439046,-0.049329832803648,-0.0840101184928771,-0.026185421089879757,-0.10171040605823223
2004-02-10,0.007848837209302406,-0.0005765350245026113,0.05685108977290043,0.011376896149358329,-0.0011524056467876465,,,,,0.02263844849199903,0.011358456854272836,,,,,0.05685108977290043,0.05685108977290043,,,,,-0.0005765350245026113,-0.01742950262151044,,,,,0.02430016987960726,0.008728542333430234,,,,,50.85322734408169,51.01972203895363,,,,,0.9756340129288913,0.9669884158374522,1.0061673699088178,,,,0.9894842263395089,0.9973745161172146,1.0802169921328229,,,,-0.05091705447577333,-0.035873192436040036,-0.012813211845102424,-0.008720514653323796,-0.07780289932171824,-0.002876042565430059,-0.10181347150259068
2004-02-11,0.053648687626189684,0.061918604651162834,0.09782118707738552,0.07599410898379966,0.04625519117857668,,,,,0.06734842951059172,0.06248807045927607,,,,,0.11354976375552517,0.11354976375552517,,,,,0.0,0.0,,,,,0.07212561449849586,0.06284550480069817,,,,,30.86640738659832,41.356390100312844,,,,,0.9754631947921882,0.9615751310187517,0.9959664825315602,,,,0.9894525364138621,0.9916577019100006,1.0682666468418391,,,,0.01585094549499444,0.03601815087918325,0.04625519117857668,0.055627799450946425,-0.013369345037137048,0.014722222222222303,-0.07950107093360215
2004-02-12,-0.015603613468382127,0.03720796077300248,0.03660997405592403,0.06753747959032208,0.04458968772694272,,,,,0.042035678710495405,0.04299905735624687,,,,,0.09617436366407572,0.09617436366407572,,,,,-0.015603613468382127,-0.015603613468382127,,,,,0.04126248733169269,0.04626127436718064,,,,,27.339856919537716,36.90594038579453,,,,,0.9752899646999496,0.9570016481038827,0.9862822149976451,,,,0.9894206549118385,0.986910676511351,1.0570460040018577,,,,0.019852524106636515,0.023917995444191487,0.008695652173913215,0.0034882098507045267,-0.005668463984515371,0.0018108371639502518,-0.07032057911065148
2004-02-13,-0.019466073414905583,-0.03476594579797432,0.02499999999999991,0.04489554008001195,0.030391583869082472,,,,,0.016174934255556828,0.020771513353115667,,,,,0.07483615302545332,0.07483615302545332,,,,,-0.03476594579797432,-0.03476594579797432,,,,,0.016724336793540795,0.021954930802115857,,,,,27.175512239020964,35.52647392159723,,,,,0.9751142712036567,0.953261822680809,0.9770972315988841,,,,0.9893885800909547,0.9831148111855268,1.046521752248932,,,,0.003986332574031914,0.009881139911212866,-0.02556307862373919,-0.04818464030233505,-0.015496300432779608,-0.02164261931187572,-0.07672165488347737
2004-02-17,-0.003970504821327325,-0.023359288097886677,0.012979521199884436,0.07056851089772898,0.022714036109493074,,,,,0.003769135956842584,0.015285657500090366,,,,,0.05544703230653636,0.07056851089772898,,,,,-0.03859841226389282,-0.03859841226389282,,,,,0.006159575991978139,0.013929989173583346,,,,,34.414669646524125,35.054726919255415,,,,,0.9743857814950346,0.9466734382935504,0.9450554842297214,,,,0.98925831202046,0.9772612430520468,1.0108241165362826,,,,0.005871401976228041,-0.014866760168303017,0.004145818441743998,-0.07040762308099535,0.012395503026808807,-0.04875406283856998,-0.09728826628968013
2004-02-18,-0.005837129840546629,-0.009784458309699318,-0.04421023816041614,0.04928625093914363,-0.010486042227575432,,,,,-0.007902821928999049,0.010034533258601819,0.033614106175615,,,,0.014970930232558244,0.06431946349641815,0.1759851801953518,,,,-0.04421023816041614,-0.04421023816041614,-0.04421023816041614,,,,-0.0029271078746341272,0.008011548177553118,0.019416058394160496,,,,47.56305138722816,35.3391883793882,20.983429101052003,,,,0.9741969457609274,0.946291560102302,0.9381578530335231,,,,0.9892252437147252,0.9771920932589967,1.0033806682853024,,,,-0.020617110799438954,-0.03509741605637706,0.008958243028464263,-0.09593474883480058,0.02405044727965988,-0.09063680166688382,-0.11930886618741343
2004-02-19,0.021051124158671053,0.015091116173120867,-0.008620689655172487,0.02767368117613156,0.012784090909090828,0.20074099023240133,,,,0.009539654165412914,0.030458503450518704,0.04958575036456758,,,,0.036337209302325535,0.08672458466697153,0.1591611120143066,,,,-0.02408978921434446,-0.02408978921434446,-0.02408978921434446,,,,0.013071895424836555,0.029231324431612915,0.03905566890119494,,,,49.71648709988712,35.12785001744269,23.838103058876413,,,,0.9740053050397887,0.9459041731066463,0.9316850635698344,,,,0.9891919711785895,0.9771225216065076,0.9964899077006701,,,,-0.01478513196075737,0.019299499642601692,-0.005162550579042913,-0.05173560313871528,0.018716959565652225,-0.06553079947575358,-0.09563673262303407
2004-02-20,0.015007012622721083,0.036374051267363594,0.026233692569483935,0.051889534883720945,0.045658141887010784,0.17407527579493842,,,,0.01825600619086143,0.04294566940481359,0.060104186693766604,,,,0.04369772137294503,0.10303307422649,0.17655665745407267,,,,-0.00944429236244182,-0.00944429236244182,-0.00944429236244182,,,,0.02058947962205626,0.04339677047289503,0.05280768111725331,,,,54.39515722238005,33.016061381175135,25.456136456370505,,,,0.973810796365581,0.9455111572392322,0.9256290445160508,,,,0.9891584925141969,0.9770525242223358,0.9901354859950573,,,,0.03459614010007139,0.045658141887010784,-0.023215008773113777,-0.03647982958327778,0.08208732057416279,-0.03170992774953163,-0.09796834101956875
2004-02-23,-0.03343927041591821,-0.018934081346423492,-0.004128701594532935,0.00879723103547736,0.020274212368728062,0.13721346122581712,,,,-0.016848504014476795,0.006809819814146856,0.020711543196928917,,,,0.0017184591149936868,0.06614845297972871,0.13407911802853434,,,,-0.04256775253216538,-0.04256775253216538,-0.04256775253216538,,,,-0.013538287970666918,0.004956540478414206,0.01634580457682544,,,,57.06375434910359,31.999359792486366,27.486726951678314,,,,0.973209404045928,0.9442970822281168,0.9098975891135487,,,,0.9890568004168835,0.9768399382398355,0.974153185166176,,,,0.010692096517844307,-0.023998883772847757,-0.07424563260984651,-0.06969011836680405,0.028222842863442565,-0.0537067099567099,-0.12409216128224387
2004-02-24,-0.010578984989278228,-0.04366450186541404,-0.008878705427466715,-0.05269641390637847,0.019293078055964585,0.12208171206225682,,,,-0.02062475678352882,-0.005013747371825916,0.006457593921409321,,,,0.0,0.05486968449931395,0.07569163817220992,,,,-0.04366450186541404,-0.05269641390637847,-0.05269641390637847,,,,-0.01662404092071612,-0.0056748796781840305,0.0026075619295957697,,,,62.13340348688979,32.278968161004855,31.722578723674516,,,,0.9730027548209378,0.9438802779262425,0.9054500498240651,,,,0.9890224777835857,0.9767681982447084,0.9698152205365634,,,,-0.03432398493093358,-0.06586583884464858,-0.1039616778871052,-0.06536124240378127,-0.018576290414066943,-0.06888201264630711,-0.1516303015444963
2004-02-25,0.03554399653229323,0.02458899213724086,0.005189340813464227,-0.003476084538376001,0.06382662906338132,0.11254268860602301,,,,0.014634836928630657,0.026386452328953647,0.038808566148494705,,,,0.03554399653229323,0.0923639689071789,0.11392601802921964,,,,-0.009672516236009399,-0.019025458527237915,-0.019025458527237915,,,,0.018329070758738464,0.02546859350407793,0.03554399653229323,,,,66.71838350193883,33.86421185549951,34.46780673575478,,,,0.9727928928373137,0.9434571890145395,0.901395360416243,,,,0.9889879391714734,0.9766960124287937,0.9659570601306869,,,,-0.03266297745984614,-0.05148226574907355,-0.04681473600212793,-0.009124844462878423,0.026937956727324686,-0.027807921866521923,-0.10345258944208147
2004-02-26,0.03376587135482079,0.07051004190145949,0.0237667541799087,0.05062393647192298,0.0977922655208181,0.1515387006527822,,,,0.04230999191080764,0.05481207289293888,0.06916316048180193,,,,0.07051004190145949,0.12924859015393997,0.12924859015393997,,,,0.0,0.0,0.0,,,,0.046912533559418046,0.05699407946358526,0.06950559364850228,,,,44.99601462033552,32.49999798609257,35.46886553524182,,,,0.9725797425853395,0.9430276722734671,0.89773194716798,,,,0.9889531825355075,0.9766233766233768,0.9625719234715683,,,,-0.019454737956590806,-0.040781978249611495,-0.013580082545599725,0.03434315231048446,0.06788699913519758,0.030745687256538812,-0.08643649815043142
2004-02-27,0.019840734242137836,0.054276545276963795,0.0802001429592567,0.07574031890660593,0.15165371132449335,0.13880934438583292,,,,0.05313773999094007,0.06629975568667956,0.08586620679744228,,,,0.09174974714636619,0.13538692712246436,0.15165371132449335,,,,0.0,0.0,0.0,,,,0.05700496607679928,0.07360045467462362,0.08938869665513272,,,,33.30348679631769,33.00792995900379,32.70080644802908,,,,0.9723632261703338,0.9425915800984145,0.8944593154191263,,,,0.988918205804749,0.9765502866076083,0.9596544226508442,,,,-0.02175038839979271,0.004920867136587459,0.004920867136587459,0.0890746612856732,0.14018409536743626,0.05178173719376389,-0.06681486970482886
2004-03-01,0.02223398623610362,0.04251585909029543,0.11602369599768814,0.106114850350852,0.1606311044327573,0.15559545182525425,,,,0.06283217805603769,0.0798266461624495,0.10484909168931522,,,,0.11602369599768814,0.12267441860465111,0.17725956409083965,,,,0.0,0.0,0.0,,,,0.07247986670369322,0.08926808630658578,0.11296829971181532,,,,26.91570799428218,30.710788638348312,29.14537092302239,,,,0.9716926632004629,0.9412423055400112,0.8869978108716431,,,,0.9888119339371334,0.9763282482903736,0.953674217388692,,,,0.027264263864875682,0.028358407668752417,0.043079000675219525,0.1327174072444639,0.14650437880362155,0.0971590909090907,-0.051804566658482654
2004-03-02,-0.02654065251165194,-0.004896770778189619,0.04911399469792088,0.05455820476858353,0.08374171230902272,0.12290919952210277,,,,0.02774740295243272,0.045858001025828266,0.07158349477809733,,,,0.08640369888744415,0.09287790697674425,0.14601432708428597,,,,-0.02654065251165194,-0.02654065251165194,-0.02654065251165194,,,,0.02676498702717467,0.05182905504651325,0.07992818671454205,,,,25.549802642892033,28.77461138449594,27.187696801436072,,,,0.9719239909450419,0.9412578061393896,0.8857719162141195,,,,0.9863273586492065,0.9736634325007079,0.9499894619576673,,,,0.0010651045133802661,0.0,0.03954099267247346,0.07429632804686381,0.08640369888744415,0.10736377025036803,-0.0833841277581373
2004-03-03,-0.0010639712727755768,-0.02757638529259443,0.01376704008638141,0.037860992123808224,0.0917151162790697,0.12440119760479051,,,,0.021870004421618017,0.03904547812554049,0.06649627716691997,,,,0.08524779656119064,0.08524779656119064,0.14479500076207885,,,,-0.02757638529259443,-0.02757638529259443,-0.02757638529259443,,,,0.006836461126005444,0.04617313183369309,0.07561220105971644,,,,25.007808832732483,29.012020223115016,26.48465391390764,,,,0.9720946528165756,0.9412433470708776,0.8849446909568153,,,,0.9841699961474694,0.971148732778192,0.9468313154796052,,,,-0.0010639712727755768,0.01431465226198525,0.04858299595141702,0.12305622009569395,0.0631280962491152,0.09825997952917098,-0.04972165991902844
2004-03-04,0.0010651045133802661,0.0,-0.004896770778189619,0.07491065046461753,0.08436688779925006,0.08311725727456065,,,,0.013923069143376932,0.03491763086584365,0.06490575056540848,,,,0.08640369888744415,0.08640369888744415,0.14601432708428597,,,,-0.02654065251165194,-0.02654065251165194,-0.02654065251165194,,,,0.0005322687957416417,0.042206667128698916,0.07583345256832152,,,,28.596808556434095,29.435601678143975,25.36417349410452,,,,0.9722031309660185,0.9411982145992553,0.8845233597783656,0.8848019147194054,,,0.9823414337260354,0.9687844320875976,0.9441987276582855,1.0171991775725338,,,0.015395003376097227,0.03954099267247346,0.08374171230902272,0.10524768484492131,0.08124820247339648,0.13186813186813162,-0.07138446338149929
2004-03-05,-0.015161590637052802,-0.01411263480228997,-0.04129984464008285,0.06993209073833273,0.013550506433068543,0.06043247887727343,,,,-0.00953017889984975,0.01835934813999862,0.04680493892607096,,,,0.03320775777870799,0.06993209073833273,0.12863892699283652,,,,-0.04129984464008285,-0.04129984464008285,-0.04129984464008285,,,,-0.01463739188290103,0.02640515628248652,0.05642342535130895,,,,45.45820335255336,28.695769402952408,24.43084448380188,,,,0.9722478829869138,0.9411216781392923,0.8840821290912513,0.8777062241186565,,,0.9808439828443144,0.9665709748087958,0.9416283189551253,1.0062370062370063,,,0.023779897691137863,0.03378472706966362,0.08593635430415025,0.05005672149744744,0.028472222222222232,-0.06313259109311753,-0.11412848426845323
2004-03-08,-0.023227548953409838,-0.038036973001728924,-0.038036973001728924,0.009208874005860235,0.00570077864293661,0.05054466230936816,,,,-0.033602779076759015,-0.005645057352751559,0.020920723557978915,,,,0.0,0.045080190723883806,0.10242341106538633,,,,-0.06356809943034691,-0.06356809943034691,-0.06356809943034691,,,,-0.0375249500998005,-0.0002764340013821087,0.028583617747440337,,,,49.99445789484983,28.083176581596636,23.907327246967,,,,0.9719839908519161,0.940696076934819,0.8826346554949829,0.8576383414787956,,,0.9783728115345001,0.960842611887594,0.934290231919322,0.9757350109128259,,,0.00977244171436542,0.04251945805707691,0.03343334762108885,0.03639489898266213,0.007521938988716892,-0.1476549611124205,-0.13346112375703845
2004-03-09,-0.009677865339416614,-0.032680621201890636,-0.04633204633204635,-0.03320286138480233,0.01574021554169036,0.0466101694915253,,,,-0.039007211135334896,-0.01620656503227591,0.009619789280806534,,,,0.0,0.034966045369166254,0.09175430574607524,,,,-0.07263076126359402,-0.07263076126359402,-0.07263076126359402,,,,-0.046839654025282895,-0.009951624049758134,0.016605166051660403,,,,38.43737725132017,28.406123033521386,23.930100194062234,,,,0.971757925072047,0.9404862660613987,0.8821093841615778,0.8513404762280466,,,0.9782383419689114,0.9592403444379235,0.9319687652928785,0.9663158568184,,,0.03243009512827899,0.050447279659774136,0.07102272727272729,0.03243009512827899,-0.006243063263041138,-0.14389864945619701,-0.12067272280874053
2004-03-10,-0.03141141979617479,-0.040785289644684086,-0.07727091368533057,-0.08178930651138172,-0.012243735763097896,0.010192195690157169,,,,-0.05944553650105089,-0.04640494802852002,-0.0223952232917366,,,,0.0,0.002456292443288488,0.05746075293400388,,,,-0.1017607457276023,-0.1017607457276023,-0.1017607457276023,,,,-0.06972378653794586,-0.04105044920525225,-0.015327845586148303,,,,26.713133849972237,26.697842728754228,23.275395956553606,,,,0.9715281812899484,0.9402411297320618,0.8815619325529127,0.8452315129302854,,,0.9781021897810214,0.9577937153810098,0.9297097540786627,0.9572496930460989,,,0.017451239184631095,-0.008715530790112891,0.019844186388358054,0.046929228912026444,-0.060400866738895,-0.1642977595760058,-0.1487116564417178
