,dayVec1,dayVec2,dayVec4,dayVec8,dayVec16,dayVec32,dayVec64,dayVec128,dayVec256,movAvg8,movAvg16,movAvg32,movAvg64,movAvg128,movAvg256,movMin8,movMin16,movMin32,movMin64,movMin128,movMin256,movMax8,movMax16,movMax32,movMax64,movMax128,movMax256,movMed8,movMed16,movMed32,movMed64,movMed128,movMed256,movSTD8,movSTD16,movSTD32,movSTD64,movSTD128,movSTD256,Bear Markettrends8,Bear Markettrends16,Bear Markettrends32,Bear Markettrends64,Bear Markettrends128,Bear Markettrends256,Bull Markettrends8,Bull Markettrends16,Bull Markettrends32,Bull Markettrends64,Bull Markettrends128,Bull Markettrends256,dayVec1Forward,dayVec2Forward,dayVec4Forward,dayVec8Forward,dayVec16Forward,dayVec32Forward,dayVec64Forward
2008-05-07,-0.015777262180974416,-0.03194888178913735,-0.03194888178913735,0.0018894662257911143,,,,,,-0.012397415749956342,,,,,,0.010000000000000009,,,,,,-0.036347114947751,,,,,,-0.007951356407857935,,,,,,49.47981905613512,,,,,,1.0771669114332727,1.0787433106410917,1.0135969488104812,0.8341931351918181,0.6924031813813831,0.797526569528225,0.9985437903058023,0.9682299546142197,0.8940628637951106,0.8114104595879554,0.7772885987551237,0.7981875831340631,-0.0018823529411764461,-0.021227503461005992,-0.005159474671669773,-0.024827586206896513,-0.013488372093023226,-0.06769230769230761,0.052605459057072146
2008-05-08,0.001885902876001877,-0.01392111368909521,-0.0345297592003635,0.011904761904761862,,,,,,-0.01197256770893873,,,,,,0.008542952064546805,,,,,,-0.0345297592003635,,,,,,-0.007009345794392496,,,,,,53.805967860947874,,,,,,1.0799086757990934,1.0975432897293904,1.038775650264224,0.8601038477657094,0.7127120763990054,0.8144969259951841,0.9999999999999984,0.974421437271619,0.9014084507042255,0.8150270614453995,0.7796558550327396,0.7985088330511825,-0.019381633594831693,-0.011627906976744207,-0.0023474178403756207,-0.018475750577367167,-0.01620370370370372,-0.07124125874125875,0.05879422022919778
2008-05-09,0.01976470588235313,0.021687883074021697,-0.010953902327704212,0.02847650688182246,,,,,,0.004054210587281393,,,,,,0.024586288416075908,,,,,,-0.015447523852794132,,,,,,0.002776492364646055,,,,,,61.46858105038362,,,,,,1.0781250000000062,1.1138335591363808,1.063042491437061,0.886003568434402,0.7330916334897563,0.8313644279192357,0.9999999999999982,0.9799918334013872,0.9085746734809768,0.8186760473297088,0.7819990441795958,0.798818280416823,0.007906976744186167,0.016416510318949307,0.02410207939508524,0.02410207939508524,0.016416510318949307,-0.07274283269148474,0.04333172845450184
2008-05-12,-0.007844946931241381,0.0117647058823529,-0.0023201856148492572,0.01654846335697413,,,,,,-0.005837812843188406,,,,,,0.013672795851013664,,,,,,-0.023171285779191364,,,,,,-0.00509023600185099,,,,,,69.73049067710264,,,,,,1.0732217573221816,1.147249982528484,1.129606055393085,0.9631895091201115,0.7944659368978879,0.8812954226698968,0.9999999999999984,0.9927611168562555,0.9288824383164007,0.8298217179902754,0.7888785618075818,0.7996755348762222,0.008442776735459567,0.009389671361502261,-0.005550416281221104,0.007025761124121788,-0.0032452480296708552,-0.04951370468611849,0.03018687110685181
2008-05-13,-0.008372093023255811,-0.016151361329026392,0.005186232909005106,-0.026928343222272888,,,,,,-0.010787611645980855,,,,,,0.005186232909005106,,,,,,-0.03134938664243536,,,,,,-0.00952380952380949,,,,,,70.83764211800775,,,,,,1.0717213114754154,1.1532683747019719,1.149490023695869,0.9885921451935631,0.8149367743506245,0.8976975580974348,0.9999999999999982,0.9956440572495321,0.9352167559668777,0.8336046890263755,0.7911198393037826,0.7999375048824311,0.0009389671361501595,0.007561436672967936,-0.01977011494252867,0.008514664143803197,-0.022018348623853212,-0.05328596802841912,0.010905642484589917
2008-05-14,-0.0009380863039399889,-0.009302325581395321,0.0023529411764706687,-0.032258064516129115,,,,,,-0.0076291421582903585,-0.0018451805640979924,,,,,0.004243281471004279,0.03398058252427183,,,,,-0.027841168416248285,-0.032258064516129115,,,,,-0.005137786081270357,0.001175088131609936,,,,,87.22774814857473,52.402708102937225,,,,,1.0702811244979977,1.1568173956687224,1.1681271680655296,1.0137521638669498,0.8353797222298751,0.9139703198105721,0.9999999999999982,0.9978172747115672,0.9413148992498895,0.8374223094537125,0.7933342330319343,0.8001875439556146,0.006616257088846833,-0.014801110083256241,-0.016166281755196188,0.0032972209138011355,-0.03619909502262442,-0.039675383228133354,0.015252621544328049
2008-05-15,-0.0065727699530516714,-0.007504690431519689,-0.023534840793724143,-0.03423094477407573,0.027184466019417375,,,,,-0.009826860084230393,-0.01002953302728149,,,,,0.0,0.016818837097549277,,,,,-0.023534840793724143,-0.038618809631985496,,,,,-0.007038948850305093,-0.00540540540540535,,,,,115.53242421123748,59.21685724815999,,,,,1.0688976377952812,1.1579908432353954,1.1854722342563004,1.0386210297446923,0.8557735224135119,0.9301491498658389,0.9999999999999982,0.9992713646299562,0.9471659020275269,0.8412750575090369,0.7955211836585354,0.8004544246473259,-0.021276595744680882,-0.027126436781609198,0.0,-0.011676786548341922,-0.052395879982086835,-0.0751748251748251,0.0197590361445783
2008-05-16,0.021739130434782705,0.015023474178403662,0.005581395348837281,0.0032482598607888047,0.03892359442575688,,,,,0.011284569958486701,0.009101516919486574,,,,,0.021739130434782705,0.029523809523809508,,,,,-0.00230733733271804,-0.017719218537028625,,,,,0.014547160957296912,0.014547160957296912,,,,,111.11870000599383,66.19169413300737,,,,,1.0675675675675727,1.1569037656903813,1.2014882811439127,1.0631500687148432,0.8760965285491938,0.9462310970005846,0.9999999999999982,0.9999999999999989,0.9527590313616514,0.8451634202707161,0.7976801338848208,0.8007381805101578,-0.005977011494252782,-0.0013856812933024099,0.012646370023419173,0.026590693257360076,-0.010526315789473717,-0.04547461368653416,0.022222222222222365
2008-05-19,0.006012950971322706,0.027882797731568987,0.020168855534709262,0.02545968882602545,0.02739726027397249,,,,,0.014163315264906329,0.013454481915079475,,,,,0.027882797731568987,0.03571428571428581,,,,,0.0,-0.01181281235801912,,,,,0.01588042970574488,0.01588042970574488,,,,,98.6928315579432,66.17369023326911,,,,,1.0638686131386912,1.1476377952755952,1.2413210327929396,1.1342153860183746,0.9364198479748278,0.9938669099481252,0.9999999999999982,0.9999999999999989,0.9678882895599132,0.857047204553063,0.8039834462077733,0.8016910670946528,0.004618937644341958,0.027882797731568987,0.028855250709555413,0.011627906976744207,0.0018424689083371693,-0.002293577981651418,-0.007755474452554867
2008-05-20,-0.0045977011494253706,0.0013876040703051373,0.016431924882629012,0.018823529411764683,0.030952380952380842,,,,,0.007152410304122503,0.00688893410458391,,,,,0.023156899810963916,0.027527289985761705,,,,,-0.0045977011494253706,-0.016356201726488107,,,,,0.004174397031539767,0.005807200929152101,,,,,100.86724769713678,70.66298050230036,,,,,1.0627240143369228,1.1447876447876493,1.2518223858246427,1.1569056310442833,0.9562377366453447,1.0095328662771947,0.9999999999999982,0.9999999999999989,0.9723488301428137,0.8610830810628992,0.8060248734238282,0.80204270250795,0.023156899810963916,0.014051522248243353,0.019783325482807257,0.0023148148148146586,-0.009153318077803285,0.007445323406235493,-0.011415525114155223
2008-05-21,-0.02263279445727473,-0.027126436781609198,0.0,-0.023534840793724143,0.004271476032273291,,,,,-0.012714335705120927,-0.016157154480994973,,,,,0.0,0.0004728132387707973,,,,,-0.027126436781609198,-0.038618809631985496,,,,,-0.011676786548341922,-0.016957026713124157,,,,,91.46940676842947,70.90737491664684,,,,,1.0616197183098643,1.142045454545459,1.2609374693685516,1.1790206906033025,0.9758731101972696,1.0250879872501497,0.9999999999999984,0.9999999999999991,0.9765028989929814,0.8651571476850286,0.8080355551935325,0.8024114134665115,-0.00889929742388762,0.0009460737937558861,-0.011676786548341922,-0.007504690431519689,-0.05493523894595809,-0.024884792626728047,-0.03378995433789944
2008-05-22,0.008979206049149369,-0.01385681293302532,-0.012488436632747457,-0.006976744186046435,0.009456264775413947,,,,,-0.0029770591325668505,-0.007899628252788227,,,,,0.008979206049149369,0.008979206049149369,,,,,-0.018390804597701038,-0.02998636983189462,,,,,0.0007030700726506911,-0.00813008130081283,,,,,92.3713790189016,74.69208913729933,,,,,1.0605536332179981,1.139405204460971,1.2686791598622411,1.2005171477313572,0.9953034372750421,1.0405296537822706,0.9999999999999984,0.9999999999999991,0.9803420985448047,0.8692699490662138,0.8100149530230113,0.8027972466563182,0.009933774834437026,0.005652378709373629,0.013770180436847301,-0.010199350950394037,-0.06153846153846143,-0.01111625752663259,-0.02733485193621854
2008-05-23,-0.00983606557377048,-0.000945179584120992,-0.02804597701149425,-0.008442776735459678,-0.03514376996805113,,,,,-0.01174545667036786,-0.015456265463542396,,,,,0.0,0.0,,,,,-0.02804597701149425,-0.03952748750567925,,,,,-0.008675263774912234,-0.013302217036172737,,,,,84.48456962993744,75.3937687290133,,,,,1.0595238095238144,1.1368613138686174,1.2750675556834719,1.2213534686750942,1.014506305360749,1.055855307147917,0.9999999999999982,0.9999999999999989,0.9838585703305148,0.8734220402592969,0.8119625326764784,0.8032002510000784,-0.004239284032030111,-0.012610929472209209,-0.016744186046511622,-0.03027522935779814,-0.08800690250215704,-0.005644402634054635,-0.02893890675241151
2008-05-27,0.004257332071901709,-0.005620608899297497,-0.019399538106235514,-0.00328638497652578,-0.03543843707405725,,,,,-0.0071320004676723725,-0.009014791259445154,,,,,0.004257332071901709,0.004257332071901709,,,,,-0.02390804597701146,-0.031036056595162065,,,,,-0.0028182245185532917,-0.0049214905085540606,,,,,83.18715344737095,86.67320848265167,,,,,1.0557324840764382,1.1275510204081671,1.2877107263705754,1.2973468779380386,1.088603616749031,1.1159487944875837,0.9999999999999982,0.9999999999999989,0.9945609945609943,0.8904347826086954,0.8194241521551701,0.8049850375502461,-0.00840728631480614,0.008072174738841476,-0.017129629629629717,-0.039366515837104155,-0.07855902777777768,0.05991013479780327,-0.017584451642757903
2008-05-28,0.008478568064060221,0.012771996215704906,0.011814744801512234,0.011814744801512234,-0.022820629849383822,,,,,-0.0001751211254452656,0.0008472843077100833,,,,,0.012771996215704906,0.012771996215704906,,,,,-0.015632183908045993,-0.015632183908045993,,,,,0.0014031805425629429,0.0035153503632527894,,,,,89.87015612172694,103.71607973206001,,,,,1.0548589341692836,1.1254180602006725,1.2878457168485573,1.3143428209607633,1.1063428103578365,1.1306581965303504,0.9999999999999982,0.9999999999999989,0.9963674104826152,0.8947920307584758,0.8212047993294598,0.805474710925824,0.016619183285849992,-0.0041860465116279055,0.004221388367729784,-0.041200179131213543,-0.06465705548274359,0.08625063419583956,-0.014272559852670286
2008-05-29,-0.01634750116767869,-0.0080075365049459,-0.013583138173302256,-0.02590194264569856,-0.022737819025522188,,,,,-0.013294289897511247,-0.014102639124583205,,,,,0.0,0.0,,,,,-0.03172413793103457,-0.03172413793103457,,,,,-0.01080319398778773,-0.01173158141717523,,,,,83.77578047553457,96.68617252607243,,,,,1.054012345679017,1.1233552631578985,1.2868657964307377,1.330482357685838,1.1237270761231777,1.1452375650077948,0.9999999999999984,0.9999999999999991,0.9978172747115684,0.8991921320688443,0.8229505306765803,0.805981896890988,-0.020465116279069773,-0.025000000000000133,-0.02364394993045904,-0.03615560640732274,-0.08434782608695657,0.11369645690111052,-0.0474898236092266
2008-05-30,0.02089268755935425,0.00420364315740307,0.017029328287606393,-0.011494252873563204,0.013672795851013664,,,,,0.008797653958944052,0.005642120033910958,,,,,0.02089268755935425,0.02089268755935425,,,,,-0.006928406466512604,-0.011494252873563204,,,,,0.009863785814936632,0.00773377079915627,,,,,105.82493915166881,99.36844054736366,,,,,1.0531914893617067,1.1213592233009744,1.2848241159447162,1.3457433493389146,1.1407370732475781,1.1596847943678732,0.9999999999999982,0.9999999999999989,0.9989074449820509,0.903635721849629,0.8246608509510721,0.8065066605058518,-0.00462962962962965,0.008442776735459567,-0.013761467889908285,-0.009672961768770194,-0.05494505494505497,0.10824742268041243,-0.0631808278867102
2008-06-02,0.0046511627906977715,0.025641025641025772,0.017428167687234986,-0.002309468822170757,0.016470588235294237,,,,,0.013787034320915215,0.009286840721920209,,,,,0.025641025641025772,0.025641025641025772,,,,,0.0,-0.006896551724137834,,,,,0.014560826679192118,0.010289990645462987,,,,,112.84481933330292,98.1023812545343,,,,,1.0733986490157417,1.1413936201966162,1.3031180780371447,1.4196397429429806,1.2185048918046772,1.2318347460186438,1.0072840790842854,1.007808433107755,1.0080708148919553,0.924767136374492,0.8364424437119781,0.814900557718615,0.013133208255159623,0.0013908205841446364,-0.022624434389140302,-0.011441647597253968,-0.055944055944055826,0.09644670050761439,-0.05263157894736836
2008-06-03,-0.012962962962963065,-0.008372093023255811,-0.00420364315740307,0.007561436672967936,-0.016151361329026392,,,,,-0.00029306605708934175,-0.002777209343117093,,,,,0.012345679012345734,0.012345679012345734,,,,,-0.012962962962963065,-0.01977011494252867,,,,,-0.0007030700726505801,-0.0007030700726505801,,,,,117.23934568546899,102.27200303949081,,,,,1.0909413413271412,1.1624597181927323,1.3262532547696195,1.4635990594310457,1.262641147748276,1.2750642673521855,1.0134994807891988,1.015080603224128,1.015873015873016,0.9368850491960641,0.8448535237716277,0.8221976517664403,-0.011590171534538674,-0.022018348623853212,-0.045230631437527924,-0.04778919160339434,-0.08771929824561409,0.09053708439897701,-0.025148605395518997
2008-06-04,0.011726078799249473,-0.001388888888888995,0.024216524216524205,0.01030444964871191,0.0032558139534883956,,,,,0.010127026868816946,0.008709884842462046,,,,,0.024216524216524205,0.024216524216524205,,,,,-0.001388888888888995,-0.008275862068965467,,,,,0.009595132225602487,0.011014764471525718,,,,,106.7754490227888,101.7706191423624,,,,,1.104342100703473,1.1807992293013725,1.3472420389570587,1.5053310758248273,1.3058958140047112,1.3178431215447484,1.018633540372669,1.0218068535825535,1.0234009360374414,0.9490054249547917,0.8532035515185207,0.8295003714416679,-0.010550458715596345,-0.023981900452488714,-0.01281464530892451,-0.051868131868131884,-0.04641909814323608,0.09381338742393508,0.004657661853749495
2008-06-05,0.01066295781177562,0.022514071294559068,0.013953488372093092,0.03122043519394513,0.022514071294559068,,,,,0.016968919470523147,0.018037475920845036,,,,,0.03513770180436859,0.03513770180436859,,,,,0.0,0.0,,,,,0.016080167793055322,0.019644527595883865,,,,,92.64056053923869,92.49107870870894,,,,,1.113759918959991,1.196481363924915,1.3661506601087243,1.5449677829204078,1.3481988152831665,1.360151802656547,1.0226804123711324,1.0279792746113978,1.0306493506493508,0.9609609609609606,0.8614895446133267,0.8368086127176773,-0.013574660633484226,-0.02373488580385119,0.004145555043758575,-0.05953408110440028,-0.031971580817051426,0.09382839939789278,0.039580352885074
2008-06-06,0.013761467889908285,0.024571163653222206,0.02314814814814814,0.04097974564295814,0.03755868544600949,,,,,0.025760037131585145,0.02964300273717302,0.032634883551142524,,,,0.049382716049382935,0.049382716049382935,0.07281553398058249,,,,0.0,0.0,0.0,,,,0.026236359414905985,0.030062922395712066,0.03585657370517925,,,,69.76109380172376,76.06463460561316,62.59560927913629,,,,1.1194091095609398,1.2095951758080998,1.3830515348931536,1.5824491997842092,1.389484005080683,1.4019715224534504,1.025641025641024,1.033591731266149,1.0376134889753568,0.9727389898105588,0.869708542431607,0.8441222711109705,-0.01030004478280322,0.011441647597254079,0.011441647597254079,-0.04079861111111105,-0.0036068530207393756,0.12239715591670897,0.05691056910569103
2008-06-09,0.010407239819004488,0.02431192660550452,0.04737335834896794,0.042970574497898095,0.05529300567107742,0.08398058252427165,,,,0.030932594644505818,0.03682637337125261,0.04075271636225919,,,,0.06030389363722688,0.06030389363722688,0.07304180682364247,,,,0.0,0.0,0.0,,,,0.0345147092888578,0.036916647318318896,0.044434050514499335,,,,53.50279945962543,63.35142913616038,62.20293323284746,,,,1.1164510166358637,1.234644423197392,1.4224990978329,1.681572994605879,1.5071406148222293,1.5243202744533613,1.028112449799195,1.0470347648261746,1.0567595459236325,1.0068829891838735,0.8940017423340125,0.8660946973901918,0.021967963386727574,0.028558268079226012,-0.0026797677534614595,-0.024464831804281495,-0.024038461538461564,0.1833598304186539,0.08135593220338988
2008-06-10,-0.02149574563367651,-0.011312217194570096,0.012980992118683421,0.03751187084520424,0.010638297872340496,0.04997597308986079,,,,0.004193715172057244,0.013862304970709172,0.01684069689654155,,,,0.024859287054409096,0.03751187084520424,0.040476190476190554,,,,-0.02149574563367651,-0.02149574563367651,-0.02149574563367651,,,,0.00691244239631339,0.014627350824239604,0.01841062689349826,,,,64.74854337356493,60.490772600739625,63.34656927950678,,,,1.1127012522361397,1.2386557995744198,1.4321751038692758,1.7101125526247933,1.5448194649350822,1.564011393772714,1.0278884462151376,1.050381679389312,1.0625482625482625,1.0178267623344917,0.9020605156375392,0.8734289704202107,0.006448641179180203,0.0,-0.03956043956043953,-0.04999999999999993,-0.0353200883002206,0.14099216710182794,0.036527514231499136
2008-06-11,-0.006407322654462311,-0.02776533811016557,-0.004128440366972463,0.009767441860465187,-0.0018390804597701038,0.025507794048181376,,,,-0.0034427358274041753,0.007483032658506916,0.009532666821669089,,,,0.018292682926829285,0.030864197530864335,0.033809523809523956,,,,-0.02776533811016557,-0.02776533811016557,-0.02776533811016557,,,,-0.002068490002298362,0.008126306013466422,0.009767441860465187,,,,67.50640551084959,60.33037540671069,63.48769763923522,,,,1.1091854419410783,1.2407269884698093,1.4402577074022822,1.7364025605154918,1.5817778088494276,1.6031311154598826,1.0276679841897216,1.053164556962024,1.0680359435173299,1.028531869653364,0.9101093504230303,0.8807681314377056,-0.006407322654462311,-0.030370701205895467,-0.06341673856773078,-0.04571428571428571,-0.004128440366972463,0.16532474503489003,0.030374940673943973
2008-06-12,0.006448641179180203,0.0,-0.011312217194570096,0.011574074074074181,0.009237875288683695,0.040476190476190554,,,,0.0015470119750187195,0.013392080700330267,0.014789335423288197,,,,0.024859287054409096,0.03751187084520424,0.03751187084520424,,,,-0.02149574563367651,-0.02149574563367651,-0.02149574563367651,,,,0.001145475372279492,0.014627350824239604,0.015098722415795685,,,,69.8807691487722,59.483632480961795,65.41979871636715,,,,1.10588235294118,1.2409995893348775,1.4468334116520523,1.7604615191672561,1.6180002742490112,1.641665367222829,1.027450980392155,1.0553877139979848,1.073220686123912,1.0389867896002174,0.9181474369504345,0.8881120733031435,-0.024117909781152247,-0.03956043956043953,-0.05164930555555547,-0.04501748251748239,0.016751977664029916,0.15000000000000013,0.0389919163100334
2008-06-13,0.02471395881006866,0.03132197144173188,0.002686968204209661,0.05018761726078802,0.05812854442344051,0.06264831514000946,,,,0.020045558086560167,0.03474769648479237,0.03788043399533536,,,,0.038015762633286876,0.06315289648623001,0.06315289648623001,,,,0.0,0.0,0.0,,,,0.02471395881006866,0.03729441741950423,0.038497217068645506,,,,75.15973535442421,55.105553473501175,62.74732718307802,,,,1.1027732463295303,1.2396149125271763,1.4519881171997473,1.7823185301145232,1.6534728166362564,1.6796009084379915,1.0272373540856015,1.0570570570570559,1.0781010719754978,1.0491803278688518,0.9261739638326709,0.8954606884490023,-0.015824175824175835,-0.034081104400345064,-0.021843599825251192,-0.0419341035515618,0.03179723502304155,0.15056526207605336,0.1029556650246306
2008-06-16,0.01607860652076809,0.041189931350114284,0.041189931350114284,0.054705609643022735,0.06557377049180313,0.0756501182033098,,,,0.029528227175019683,0.04715054227438786,0.05212955067709135,,,,0.0479041916167664,0.08024691358024705,0.08024691358024705,,,,0.0,0.0,0.0,,,,0.03526734926052333,0.05056568921727078,0.053972666203381925,,,,61.5310888088179,46.64746209103724,55.92525139784745,,,,1.0944527736131966,1.2268907563025238,1.459764554104177,1.835107427628734,1.7552703258549605,1.7899608841540657,1.0266159695817474,1.0588235294117636,1.0909090909090908,1.078086396645953,0.9501760533336369,0.9173882999082921,-0.0185504745470233,-0.01258680555555547,-0.010869565217391353,0.005747126436781658,0.05372857804539133,0.18181818181818188,0.11738703339882117
2008-06-17,0.018901098901098923,0.0352836087539079,0.06771073238139103,0.06330275229357785,0.09649952696310304,0.05796439981743484,,,,0.040862146385271414,0.06071786071786067,0.07005193306405055,,,,0.06771073238139103,0.10066476733143404,0.10066476733143404,,,,0.0,0.0,0.0,,,,0.0434391177132567,0.06550218340611336,0.07389390780634697,,,,45.07391353599507,39.42581737461138,46.9544638720671,,,,1.091970802919711,1.2202283849918463,1.4600635960079342,1.848625270312015,1.787629159351205,1.825569601723183,1.026415094339621,1.0583657587548627,1.0945674044265594,1.0871302957633888,0.9581482036808934,0.9246556623696393,0.0060763888888888395,0.012669287898645631,0.018901098901098923,0.02930728241563063,0.09031044214487283,0.2016588906168999,0.16423907584128572
2008-06-18,-0.006039689387402958,0.012747252747252746,0.054462242562928864,0.04253393665158356,0.08525671219971742,0.04679691049522927,,,,0.029145728643215962,0.04888180731804459,0.06201114904282412,,,,0.06126209120221082,0.09401709401709413,0.09401709401709413,,,,-0.006039689387402958,-0.006039689387402958,-0.006039689387402958,,,,0.030411449016100267,0.05567010309278331,0.06740792216817226,,,,39.863196098451006,36.22145424166878,41.79182993110284,,,,1.0896159317211978,1.2139461172741706,1.4593446438791307,1.8602109736662342,1.8191875756957288,1.8605764963483098,1.026217228464418,1.0579150579150571,1.0979213623841724,1.0958630171228594,0.9661047216301349,0.9319008950168085,0.006553079947575258,0.0017391304347824654,0.006993006993007089,0.03877366997294862,0.15027458811782313,0.17551020408163254,0.13777777777777778
