,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2015-02-24,44.15,1.00820989052,1.0040937002501706,1.045217803030303,0.9393617021276596,0.907689144736842,0.9627126035761011,1.0574850299401197,1.1742021276595744,0,0,0,0,0.0206,0.0843878787879,-0.0592706766917,-0.10162293621,-0.0144970405532,0.0287347526698,1.02290235511,1.01052872511,0.971255565058,0.956367752103,0.306202894739,3.38712307692,5.20852897152,4.64834283019,1.0,1.0,1.0,,,1.01470926224,1.02246410375,1.08770633161,,,1.4598,3.43311515152,2.63613533835,-0.081717260788,0.813965462377,0.532635045192,1.01317327012,1.02724955891,1.02772696845,1.04269385403,425.422882894,1348.11830128,1105.23452247,3234.24471257,7.7014,16.4435515152,21.2296327068,-1.93923717167,7.63024232888,4.47418152641,1.00965038082,1.02265760088,1.02154683519,1.03749874726,13221.3051357,78916.5043284,71777.0704927,242952.662584,0.9866364665911665,0.9592298980747452,1.0774631936579842,,44.512466666666725,0.9273261919764755,1.0877063316087705
2015-02-25,43.95,1.01307925673,1.0073344029337612,1.0283107159569491,1.0232828870779977,0.9078702747366247,0.9463824289405686,1.049677573441605,1.1741918247395138,0,0,0,0,0.0616,0.0794545454545,-0.0392812030075,-0.102694465291,-0.0160379688233,0.0283400031495,1.01623196448,1.00673446949,0.968152305007,0.952375792969,0.284395789476,3.32037846154,5.09031588607,4.67776471698,0.995469988675,0.995469988675,0.995469988675,,,1.01011261779,1.01783232978,1.08277900961,,,1.9844,3.28186666667,2.74632593985,-0.012669793621,0.797203256857,0.532153322762,1.01440101282,1.02872795646,1.03048123347,1.04539648313,394.423389473,1342.34047276,1149.98870626,3285.19700022,18.2912,17.0939151515,22.0638,-1.49080276735,7.46574595347,4.49518572857,1.01350616481,1.02679552661,1.02674563966,1.04261337849,12674.9177643,80828.3582047,74279.4154834,245910.232993,0.9786120591581341,0.9626848691695108,1.0527872582480091,,44.5248333333334,0.9231253938248268,1.0827790096082779
2015-02-26,43.99,1.01243691748,1.0187586845761927,1.0314185228604924,1.0292466073935425,0.9222222222222222,0.9496977547495683,1.047879942829919,1.197658589708685,0,0,0,0,0.1066,0.0727939393939,-0.0192052631579,-0.103517565666,-0.0175758556024,0.0279414779386,1.01561868701,1.00841299315,0.970174147252,0.953606780818,0.291876578949,3.25197538461,5.00859808544,4.7039760849,0.99637599094,0.99637599094,0.99637599094,,,1.01103194668,1.01875868458,1.08376447401,,,2.7272,3.06098787879,2.86133984962,0.0582510084428,0.780257133439,0.531836720673,1.01248101218,1.02653354993,1.02955913913,1.04438317229,402.761634473,1313.20758199,1190.9385791,3335.54788552,31.7552,17.7274121212,22.8868684211,-1.02037654784,7.29987613397,4.51716275389,1.01341524403,1.02637448242,1.02743803612,1.04315730121,15503.965203,82099.5470423,76691.9390349,249261.853743,0.9790861559445329,0.939531711752671,1.0809274835189815,,44.537100000000066,0.9239655534551565,1.0837644740083765
2015-02-27,44.13,1.00951355843,1.0142495977936108,1.0344585091420535,1.0781822623992183,0.9302276559865094,0.94013634426928,1.0667150108774475,1.204092769440655,0,0,0,0,0.1188,0.0659939393939,0.000760902255639,-0.103976500938,-0.019107741444,0.02753957549,1.01714838888,1.01230688061,0.974061985261,0.95698915987,0.300309473686,3.18470025641,4.98624808544,4.7259470283,0.999546998867,0.999546998867,0.999546998867,,,1.00983981693,1.02200092635,1.0600528465,,,2.9578,2.76493333333,2.9803962406,0.131568644465,0.763093411568,0.531682309764,1.00985441435,1.02358798896,1.0277434697,1.04257025216,390.041223947,1257.31079898,1232.4175569,3381.75168831,40.148,18.1408,23.7073150376,-0.525855276735,7.13259485613,4.54009895525,1.01186197195,1.0244580885,1.02654474041,1.04216636217,17457.464283,82070.3328594,79381.0585898,252437.313333,0.9743938363924767,0.9222750963063676,1.0774983004758667,,44.549833333333396,0.9269061121613107,1.0872135994087213
2015-03-02,43.67,1.02112510495,0.9993135011441647,1.0066851083448594,1.051022864019254,0.9345174406163066,0.9313286415013863,1.047242206235012,1.201045104510451,0,0,0,0,0.0382,0.0538484848485,0.0543417293233,-0.103322490619,-0.0236742469526,0.0263118289838,1.00161699102,1.00499390146,0.966444438297,0.948174202855,0.197520789476,2.77481128205,4.90782373418,4.79445031053,0.989576251983,0.98912797282,0.98912797282,,,1.0,1.00367731556,1.03385416667,,,0.2962,1.89305454545,3.30106052632,0.364931003752,0.710490104899,0.532229552729,1.00326705266,1.01722534866,1.02368520816,1.03877799024,176.884268157,1155.69496609,1325.13904606,3503.32663371,16.5062,19.0864060606,25.7643838346,1.13434223734,6.62251478991,4.61504583913,1.00433284188,1.01683744772,1.02090195854,1.03657530873,13831.3679064,82877.9590617,85634.184559,260523.502603,0.9661094572933363,0.9496221662468514,1.0728188687886422,,44.592533333333385,0.9209194432728807,1.075880758807588
2015-03-03,43.56,1.02403581267,0.9866364665911665,0.9906754605412782,1.0731707317073171,0.9335619374196314,0.9209302325581397,1.0317385125532923,1.1927710843373494,0,0,0,0,-0.018,0.0489515151515,0.0676259398496,-0.102392424953,-0.0251882237459,0.0258931386785,0.998052468782,1.00409151155,0.9648695344,0.946180037035,0.147973684212,2.55033205128,4.9075078481,4.8312263522,0.987083616587,0.986636466591,0.986636466591,,,1.0,1.00114916111,1.03125,,,-0.3814,1.72402424242,3.36237293233,0.44839706848,0.69298719087,0.532685412974,1.00715225861,1.02130835221,1.02827175042,1.04354762344,140.111405263,1174.20518455,1359.74307201,3540.79608032,6.7658,19.8801939394,26.1524849624,1.75559871013,6.45293005597,4.64151014508,1.01136438225,1.02409037474,1.02872747043,1.04457227425,14212.1454557,85731.5214935,88592.7555276,263163.259124,0.9722222222222222,0.9497245179063359,1.1062901744719926,,44.607000000000056,0.9197635135135136,1.0731707317073171
2015-03-04,43.01,1.03741532977,0.9786120591581341,0.9857895943158376,1.0331491712707181,0.9275393573431098,0.8997907949790795,1.0160642570281124,1.1864827586206896,0,0,0,0,-0.0882,0.0410060606061,0.0766601503759,-0.101142729831,-0.0267052141936,0.0254688991452,0.985055825938,0.993905081025,0.953682325779,0.9347244087,0.117809210528,2.13610608974,4.92921517405,4.88383188286,0.97462043961,0.974178935447,0.974178935447,,,1.0,1.0,1.01822916667,,,-0.5484,1.57118787879,3.36859661654,0.533827626642,0.675359648969,0.533257890048,1.00242459177,1.0168782972,1.0238830714,1.03922841092,89.1485010522,1204.4299225,1381.22393656,3575.1053973,2.6072,20.3511636364,26.1479315789,2.40380007036,6.28237697785,4.6685407172,1.00606773131,1.01913074947,1.02386407492,1.03971173075,12333.6832854,88761.4229602,90478.5941927,265664.457987,0.9837247151825158,0.9632643571262497,1.1167170425482447,,44.61923333333339,0.9081503378378378,1.059620596205962
2015-03-05,43.07,1.03624332482,0.9790861559445329,0.9974525243168133,1.0269432522651407,0.9286330314790857,0.8999164229001254,1.0131733709715363,1.170062483020918,0,0,0,0,-0.1466,0.0274060606061,0.0811616541353,-0.0995851782364,-0.0282120516878,0.0250393769959,0.986780305634,0.997764470133,0.956107198553,0.936392134589,0.131832631581,1.69723358974,4.92273917721,4.93796053066,0.975980058917,0.975537938845,0.975537938845,,,1.00139502441,1.00139502441,1.01964962121,,,-0.975,1.29523636364,3.31227669173,0.622761772983,0.657849887189,0.53393351199,0.997827027592,1.0120153128,1.01884511968,1.03428040041,79.690547368,1218.25227686,1363.81258171,3581.44333805,-4.7802,19.2824666667,25.6607578947,3.0976788227,6.11250807402,4.69597388219,0.999828977858,1.01276679714,1.01729541046,1.03320702081,11469.4909104,90066.4835141,88572.0960947,265824.470624,0.959600650104481,0.9811934060831204,1.1346644996517297,,44.63100000000005,0.9094172297297297,1.0610987928061097
2015-03-06,43.0,1.03819844961,0.9743938363924767,0.9882785566536428,1.0184746565608715,0.9351892127011745,0.8789860997547015,0.946094609460946,1.1710239651416123,0,0,0,0,-0.1932,0.00946666666667,0.0808045112782,-0.0975803001876,-0.0297083450539,0.0246046311013,0.985605574402,0.998664576438,0.955322032392,0.935242605738,0.149732631581,1.23485,4.96525721519,4.99403709119,0.984657659721,0.974393836392,0.973952434881,,,1.0,1.0,1.0082063306,,,-1.2548,0.947412121212,3.19631203008,0.717282833021,0.640463940166,0.534715219314,0.998665932411,1.01269514257,1.01928933665,1.03501904934,68.7502449995,1233.5139959,1315.73871842,3588.48877924,-8.375,17.1134606061,24.7207902256,3.85275600375,5.94360073547,4.72385472952,1.00151151273,1.01448054044,1.01878849328,1.03498495848,10555.2267149,91745.5161056,85139.4674532,266170.749188,0.9465116279069768,0.9897674418604652,1.115813953488372,,44.64253333333338,0.9079391891891893,1.0593742301059372
2015-03-09,42.19,1.05884095757,0.9661094572933363,0.9654462242562928,0.9885192127460168,0.9024598930481283,0.8672147995889002,0.9449048152295633,1.1341397849462365,0,0,0,0,-0.1518,-0.0584484848485,0.0592161654135,-0.0888455675422,-0.0341422863924,0.0232691446077,0.969862761776,0.982419373617,0.940216891702,0.918885587147,0.270472631581,0.839907692305,5.0309790981,5.19077310928,0.97956814488,0.956038975753,0.955605889015,,,1.0,1.0,1.0,,,-2.9678,-0.2962,2.56271503759,1.02299739681,0.588019775551,0.53757449287,0.985041487252,0.997156497992,1.00404318464,1.01979847262,95.4441186837,1177.04337635,1230.47324804,3600.05364703,-25.6476,5.31744242424,19.9660345865,6.39809303471,5.43211781528,4.80953073582,0.98563031831,0.996887350922,1.00176081038,1.01796390053,11426.9718043,85569.6485437,78262.035245,266802.731722,0.9829343446314293,1.0163545863948804,1.1272813462905904,,44.67250000000005,0.8908361486486486,1.0394185760039416
2015-03-10,42.35,1.05500196773,0.9722222222222222,0.9592298980747452,1.0026041666666667,0.8895190086116362,0.8669396110542477,0.9504039497307002,1.126929217668973,0,0,0,0,-0.1384,-0.0865333333333,0.0494687969925,-0.0854374296435,-0.0356133819737,0.0228133685947,0.974975251514,0.98533055688,0.945172728363,0.922862781364,0.335011578949,0.743584358972,5.01087833861,5.26927480739,0.98488372093,0.959664627238,0.959229898075,,,1.00379236786,1.00379236786,1.00379236786,,,-4.088,-0.882036363636,2.28619473684,1.11880776266,0.569985955813,0.538621007596,0.987430843481,0.998143510954,1.00583597452,1.02138390647,132.986103947,1026.69546436,1232.22804962,3588.78514491,-33.8092,-0.705866666667,18.0926969925,7.22944795966,5.25628183456,4.83822449223,0.993125460484,1.00320030957,1.00907247901,1.0251992583,12005.4198043,72135.5643312,78568.8733456,266451.70649,0.9768595041322313,1.0101534828807557,1.1190082644628099,,44.67933333333338,0.8942145270270271,1.043360433604336
2015-03-11,42.31,1.05617426928,0.9837247151825158,0.9626848691695108,0.9899391670566214,0.8922395613665121,0.8712932454695222,0.9402222222222223,1.1367544331004837,0,0,0,0,-0.1424,-0.109993939394,0.0390139097744,-0.0818591697936,-0.0370739085209,0.0223518212381,0.975030822589,0.983964929825,0.945683544693,0.922433351274,0.396392368423,0.702271538459,4.98439618671,5.34936310928,0.983953488372,0.968857339134,0.95832389581,,,1.00284427589,1.00284427589,1.00284427589,,,-6.315,-1.66307272727,1.96591428571,1.20695811445,0.551657041139,0.53966616683,0.973736326038,0.982724024156,0.990697358634,1.00560599683,300.878710263,963.932507693,1236.83370492,3541.87646351,-52.0094,-8.60201818182,15.8940281955,8.00942600844,5.07747441251,4.86651598298,0.976079559237,0.98464830082,0.990831620937,1.00627932567,21981.6776262,67146.2142037,78879.4968446,263071.24576,0.9792011344835736,1.0144173954147955,1.117466320018908,,44.686733333333386,0.8933699324324325,1.0423749692042374
2015-03-12,41.33,1.08135172191,0.959600650104481,0.939531711752671,0.9690504103165299,0.8799233553331914,0.8467527146076623,0.9093509350935093,1.1050802139037432,2.98204304911,0,0,1,-0.1842,-0.133575757576,0.0273642857143,-0.0782469277674,-0.038534858474,0.0218832445542,0.954845267937,0.961296925152,0.925446993361,0.901638897221,0.607278684212,0.719834871793,5.00804278481,5.4779418239,0.961162790698,0.948806244261,0.936126840317,,,1.0,1.0,1.0,,,-8.5284,-2.56074545455,1.60929887218,1.28601339118,0.533005268401,0.54070422331,0.973337300883,0.98074228367,0.989126741647,1.00355356592,473.807122105,907.402724039,1242.91452087,3496.29645409,-69.0348,-17.4871333333,13.4145169173,8.72858569418,4.89567765911,4.89434247956,0.975051628089,0.982348359985,0.988935104584,1.00392788142,32580.3610222,62633.0054748,79375.5281488,259536.416028,1.0225018146624727,0.9973384950399226,1.144447132833293,,44.69226666666672,0.8726773648648648,1.0182310914018229
2015-03-13,40.7,1.09817444717,0.9465116279069768,0.9222750963063676,0.9540553211439289,0.8855526544821585,0.8182549256131886,0.9058535499666148,1.0896921017402945,3.62997180395,0,0,1,-0.2624,-0.157818181818,0.0143812030075,-0.0747432457786,-0.0400009332513,0.0214069107619,0.943352493974,0.947111832499,0.913300926484,0.88853473636,0.935383157897,0.800840961536,5.02290947785,5.64280069182,0.961038961039,0.94497329928,0.921857304643,,,1.0,1.0,1.0,,,-9.3118,-3.34740606061,1.24324473684,1.35661003752,0.514349498945,0.541768915351,0.985302030799,0.991476289062,1.00059812413,1.01472512844,526.332272368,815.153747693,1238.80729796,3455.43791441,-73.06,-24.957169697,10.9112191729,9.39275663696,4.71432336498,4.92207606672,0.98982090262,0.996305925826,1.003704161,1.01846789507,33985.6008117,55452.5143364,79152.7107908,256588.302507,1.0457002457002458,1.0103194103194102,1.1506142506142505,,44.69570000000005,0.8593750000000001,1.002710027100271
2015-03-16,41.47,1.07809822362,0.9829343446314293,0.9496221662468514,0.9559704933148916,0.8972306360882735,0.8393037846589759,0.936117381489842,1.114784946236559,0,0,0,0,-0.314,-0.211121212121,-0.0262770676692,-0.0652690666041,-0.0443924167839,0.0199326110761,0.970751062161,0.965754939975,0.936574569415,0.907212773608,1.44535236842,0.903415128203,4.83161884494,6.07915829795,1.0,0.964418604651,0.939297848245,,,1.01891891892,1.01891891892,1.01891891892,,,-2.1838,-4.69412727273,0.200123684211,1.50985982645,0.458004581282,0.545181280671,0.984008632906,0.985677854044,0.996534903631,1.00925601465,643.245658947,533.466353783,1223.33653107,3359.70718238,-10.416,-36.3074424242,4.23879699248,10.9459296904,4.16804338813,5.0051281055,0.984128147486,0.98681110682,0.996377627488,1.00964177511,40947.4216622,28856.5542458,77543.0521239,250159.579313,1.0340004822763444,0.9910778876296118,1.1290089221123705,,44.708733333333385,0.8823404255319148,1.021680216802168
2015-03-17,41.37,1.08083071469,0.9768595041322313,0.9497245179063359,0.9408687741642028,0.9130434782608695,0.8420516995725625,0.9325969341749323,1.1226594301221167,3.96590355577,0,0,0,-0.2074,-0.215866666667,-0.039754887218,-0.06243869606,-0.0458264269808,0.0194282520802,0.971343374696,0.963903143694,0.936176712689,0.905534001302,1.44399447369,0.952884038459,4.71476821202,6.19669880503,0.997588618278,0.962093023256,0.937032842582,,,1.01646191646,1.01646191646,1.01646191646,,,1.2168,-4.71144242424,-0.130560150376,1.54117922139,0.439567740565,0.546377763719,0.996920723914,0.997338030358,1.00879518131,1.02119526582,606.486855526,488.405058398,1221.46073277,3307.01228037,14.3822,-36.2869515152,2.09028383459,11.3061252111,3.98797597867,5.03242867269,0.997032765401,0.998686239666,1.00882801414,1.02175519334,39483.2423714,26323.902895,77225.3702237,246372.009704,1.0340826686004352,0.9857384578196762,1.1481750060430265,,44.71396666666672,0.9370328425821064,1.0192165558019215
2015-03-18,41.43,1.0793571486,0.9792011344835736,0.9632643571262497,0.9495759798303919,0.8948164146868252,0.8514180024660913,0.9435208380778867,1.140693832599119,0,0,0,0,-0.0848,-0.212054545455,-0.0530383458647,-0.0597966463415,-0.0472484514182,0.0189181259522,0.975684427436,0.966004476777,0.939389215617,0.907476744266,1.39454605263,1.00728307692,4.57812808544,6.30542678852,0.999035447311,0.978276269185,0.93839184598,,,1.01793611794,1.01793611794,1.01793611794,,,2.877,-4.47046060606,-0.452445488722,1.56245677767,0.421208091596,0.547598892626,0.994185508328,0.993497314582,1.0051073261,1.01706331456,574.559253684,478.270030706,1216.76322074,3283.89659119,20.3104,-34.5673878788,-0.147021052632,11.5801854597,3.80757290495,5.05943293381,0.991113036801,0.991764723453,1.00192248522,1.01431579826,38714.5575938,26557.7440704,76600.9469009,244493.749633,1.0359642770938933,0.979966208061791,1.1448225923244026,,44.71776666666672,0.938391845979615,1.0206947524020693
2015-03-19,42.26,1.05830730399,1.0225018146624727,0.9811934060831204,0.9786938397406206,0.9198955158902917,0.8804166666666666,0.9589289766280916,1.1738888888888888,0,0,0,0,0.075,-0.19636969697,-0.0652330827068,-0.0572197467167,-0.048635806376,0.0184036306655,0.997427364347,0.985598507376,0.959688430543,0.926080388314,1.24115684211,1.01617307692,4.45268099683,6.37742059355,1.0,0.99787485242,0.957191392978,,,1.03832923833,1.03832923833,1.03832923833,,,4.6578,-3.82645454545,-0.74032593985,1.57558381801,0.403762340307,0.548881111292,1.00687815191,1.00544838052,1.01757361695,1.02920071177,548.733455526,466.362326924,1225.38267074,3226.33033183,29.061,-29.9385636364,-2.2585131579,11.7873925657,3.63378267405,5.08645556095,1.00404382451,1.00404506563,1.0145793025,1.02663091382,36647.1391222,26358.6534489,76763.4382617,240292.09587,0.9753904401325131,0.9621391386654046,1.1135825840037863,,44.72406666666672,0.9571913929784824,1.0411431387041141
2015-03-20,42.56,1.05101895363,1.0457002457002458,0.9897674418604652,0.9781659388646289,0.9176369124622682,0.8682170542635659,0.9810972798524665,1.1861761426978819,0,0,0,0,0.2134,-0.169418181818,-0.0758751879699,-0.0546771341463,-0.0499828864862,0.0178853609699,1.00637258959,0.992664637488,0.96784188429,0.933043036226,1.07337342105,1.01774846154,4.32970808544,6.43644965016,1.0,1.0,0.963986409966,,,1.02876480541,1.0457002457,1.0457002457,,,5.1546,-2.89923636364,-0.995609398496,1.57942242026,0.387178091303,0.550209804674,1.00335737262,1.00110224119,1.01350408667,1.02457886804,512.460205,450.015725898,1226.63115639,3160.69223896,25.1752,-23.5413818182,-4.28828082707,11.9169943011,3.46571213813,5.11331004592,0.998551440969,0.997743026175,1.00837487986,1.01982692274,34160.1752472,26034.4583794,76416.1436871,235365.275673,0.9661654135338344,0.9478383458646616,1.1026785714285714,,44.731366666666716,0.963986409966025,1.0485341217048534
2015-03-23,42.88,1.04371968284,1.0340004822763444,1.0163545863948804,0.9812356979405035,0.9054054054054055,0.893519483225672,0.992362878963203,1.1944289693593315,0,0,0,0,0.2692,-0.0402303030303,-0.0951018796992,-0.0470313086304,-0.0536987180614,0.0163179039281,1.0179832631,0.999912554289,0.978489992327,0.940740273523,0.706525000002,1.01065480769,4.08865504747,6.56032073899,1.0,1.0,0.971674597779,,,1.01467108377,1.05356265356,1.05356265356,,,5.1184,0.607733333333,-1.46334736842,1.53972687617,0.344293594702,0.554531019278,1.01289014534,1.00814976738,1.02166585273,1.03140652034,424.125697631,373.10105327,1261.89313213,2844.44171462,26.4084,0.10183030303,-8.93441804511,11.8840069887,3.00869067042,5.19345186619,1.00991487567,1.00661204997,1.01804724271,1.02813850042,26154.700017,23227.054115,77520.7915061,214302.562427,0.9584888059701492,0.9703824626865671,1.1047108208955223,,44.754700000000035,0.9712344280860703,1.0564178369056418
2015-03-24,42.78,1.04636512389,1.0340826686004352,1.0101534828807557,0.9689694224235561,0.9102127659574468,0.8976080570709191,0.9955783104491506,1.1886635176437899,0,0,0,0,0.2228,0.0118424242424,-0.096854887218,-0.0445022983114,-0.0547882047,0.0157923418639,1.01588658545,0.997510886229,0.977289665984,0.938574696,0.687683157896,1.00963788461,3.99812580696,6.56776597484,0.997667910448,0.997667910448,0.969408565602,,,1.00516917293,1.05110565111,1.05110565111,,,4.3016,1.72270909091,-1.50691616541,1.51338445122,0.333376440166,0.556110693136,1.01103593533,1.00580445557,1.01942479956,1.02870213991,414.273426052,365.414337886,1282.24821897,2684.16081349,26.6576,7.55515151515,-9.76940601504,11.7674956379,2.88064870195,5.2202808597,1.00873468806,1.00482999853,1.01639043052,1.02601909135,24199.9267275,22790.8088002,78613.3877757,204491.917861,0.9532491818606825,0.9691444600280504,1.0937353903693314,,44.76350000000004,0.9689694224235561,1.0511056511056511
2015-03-25,42.92,1.04316713265,1.0359642770938933,1.0144173954147955,0.9765642775881683,0.99930151338766,0.9037692145714887,0.9896241641687804,1.2358191765044633,0,0,0,0,0.1802,0.0615333333333,-0.0966266917293,-0.041997772045,-0.0557873154008,0.0152652081441,1.01939268707,1.00104372569,0.981536165846,0.941595881066,0.673666052633,1.00329224359,3.89972593354,6.55375556211,1.0,1.0,0.97258101065,,,1.00845864662,1.03746676336,1.05454545455,,,2.9244,2.65730909091,-1.51411278195,1.47982312383,0.324390932665,0.557738634291,1.00595832417,1.00057065177,1.01396245091,1.02266089711,405.694546052,365.212239424,1292.58278796,2471.01395447,21.3088,14.0000181818,-10.3535225564,11.5920788931,2.76696788414,5.24688269943,1.0034973864,0.999317389254,1.01074164206,1.01977526421,23287.6848936,22714.7591274,79082.8873529,190748.439052,0.9459459459459459,0.9610904007455732,1.0789841565703635,,44.77273333333338,0.972140430351076,1.0545454545454545
2015-03-26,41.22,1.08625181951,0.9753904401325131,0.9973384950399226,0.9370311434416912,0.9644361254094524,0.859645464025026,0.9644361254094524,1.1481894150417828,0.832037691402,0,0,0,0.0572,0.0954060606061,-0.0956488721805,-0.0396585600375,-0.0567214559892,0.0147340878794,0.981089861833,0.962606182678,0.944048736917,0.904546183946,0.66411026316,1.06402147436,3.88671240506,6.63758801494,0.960391425909,0.960391425909,0.943897412411,,,1.0,1.0,1.01277641278,,,0.6726,3.12791515152,-1.5073018797,1.43655870075,0.316895086146,0.559362038007,0.990997058674,0.985058592968,0.9978654866,1.0058603141,402.474088421,390.629523014,1291.59111707,2262.72689755,7.189,16.9924787879,-10.8795398496,11.3312993199,2.66487880919,5.27278372175,0.988142581291,0.983220981403,0.994186355768,1.0024313477,23877.1777159,25035.3511641,79220.4628594,175654.468871,0.9864143619602135,1.009946627850558,1.1232411450752062,,44.77530000000004,0.9336353340883352,1.0127764127764127
2015-03-27,41.12,1.08894779507,0.9661654135338344,1.0103194103194102,0.9317924314525265,1.0046420718299536,0.858813700918964,0.9598506069094302,1.120741346415917,1.83575339205,0,0,0,-0.0956,0.111242424242,-0.093887593985,-0.037498663227,-0.0575893430614,0.0141989387708,0.980904330817,0.961539585757,0.943178755541,0.902609242032,0.645805000002,1.12695378205,3.8707493038,6.72663065645,0.958061509786,0.958061509786,0.943985307622,,,1.0,1.0,1.01031941032,,,-2.8276,3.08164242424,-1.48546240602,1.38661184334,0.310885214487,0.560971087433,0.990070542851,0.98345727728,0.99564757133,1.00324460651,398.582219736,421.924946091,1269.80265512,2050.99347106,-21.5712,16.1441575758,-11.3338157895,11.0136241323,2.57432479049,5.29788466862,0.987036263284,0.981256193012,0.991675647381,0.999468964445,24491.6479736,27967.0443325,78225.1159724,160353.446763,0.9810311284046694,1.0068093385214008,1.11284046692607,,44.77753333333337,0.931370328425821,1.0103194103194102
2015-03-30,41.1,1.0895863747,0.9584888059701492,0.9910778876296118,0.9411495305701855,0.9891696750902528,0.8415233415233415,0.9507286606523249,1.1159380939451535,3.82390854919,0,0,0,-0.3356,0.0562242424242,-0.0842552631579,-0.0321893058161,-0.0597816470347,0.0125672083748,0.985363397706,0.965383599049,0.947337486098,0.903072175737,0.627405000002,1.23317788461,3.65781006329,7.01393600236,0.997088791849,0.957595526561,0.955813953488,,,1.0,1.0,1.00982800983,,,-8.5634,0.538424242424,-1.31216691729,1.20168888368,0.301182964135,0.565572467095,0.995847959875,0.9887280708,0.999221820021,1.00572762788,404.474098947,490.329855834,1211.75961392,1538.07701634,-76.9256,-3.37447272727,-11.9950796992,9.74382875235,2.36640663238,5.3673027368,0.992557809664,0.985558473503,0.994559796657,1.00103632293,26390.493563,35207.3252073,75587.6173386,123237.508578,1.0124087591240876,1.0170316301703162,1.114111922141119,,44.78200000000004,0.9309173272933183,1.0098280098280097
2015-03-31,40.78,1.09818293281,0.9532491818606825,0.9857384578196762,0.9361799816345271,1.0046809559004681,0.8418662262592899,0.9426722145168748,1.1075502444323737,3.96782841823,0,0,0,-0.2968,0.0100060606061,-0.0796037593985,-0.0310350609756,-0.0603965101969,0.0120137303337,0.979487918528,0.959219076181,0.941814980008,0.896560537211,0.64789894737,1.3025625,3.51032745253,7.15237987028,0.99173151751,0.950139794967,0.948372093023,,,1.0,1.0,1.00196560197,,,-5.753,-0.409781818182,-1.20670112782,1.12617026266,0.300222037623,0.567054765872,1.00451442244,0.998461261507,1.0087488958,1.01500203002,365.818435789,487.057373783,1215.88156962,1466.01284578,-51.9022,-9.79715151515,-11.7820966165,9.19296782364,2.31731435478,5.38878189392,1.00502631476,0.998871837389,1.00786765739,1.01398635626,24677.5857538,35173.0198535,75743.6591985,116053.365763,1.0166748406081412,1.0240313879352623,1.1441883276115743,,44.783900000000045,0.923669309173273,1.001965601965602
2015-04-01,40.6,1.10305254516,0.9459459459459459,0.979966208061791,0.9439665194140898,0.9752582272399711,0.8390163256871255,0.9433085501858737,1.11969111969112,4.19364303178,1,0,0,-0.2228,-0.0417575757576,-0.0745488721805,-0.0302464118199,-0.0609545607712,0.0114559016282,0.976020193521,0.956622134257,0.939559263395,0.893096512442,0.69790394737,1.36559384615,3.35957917721,7.29711883255,0.987354085603,0.945945945946,0.944186046512,,,1.0,1.0,1.0,,,-1.7452,-1.21167878788,-1.08910225564,1.04320684803,0.300284336908,0.568532159063,0.995963170707,0.990950803644,1.00077576421,1.00658636694,307.222741842,493.594806091,1215.83277209,1372.62138466,-15.4558,-14.7354787879,-11.4128921053,8.57010117261,2.2787693624,5.4096155285,0.994151687073,0.98876784682,0.997477946461,1.00297667838,21857.3915307,36245.6727846,75674.9935893,106190.111879,1.0160098522167487,1.0332512315270936,1.138423645320197,,44.78393333333338,0.9195922989807476,1.0
2015-04-02,40.66,1.10135759961,0.9864143619602135,0.9621391386654046,0.9440445785929881,0.9694802098235574,0.8328553871364194,0.9308608058608058,1.1266278747575504,4.38984920927,0,0,0,-0.1488,-0.0902848484848,-0.0692041353383,-0.0298051829268,-0.0614784561064,0.0108940143231,0.977509586374,0.959646917907,0.942791390594,0.895175716212,0.701762894739,1.41241788461,3.21060246835,7.4287091195,0.988813229572,0.94734389562,0.94734389562,,,1.00147783251,1.00147783251,1.00147783251,,,1.168,-1.95653939394,-0.969281578947,0.954070121951,0.301070297117,0.569992553725,0.992410578365,0.987753592152,0.9970133593,1.00255565844,313.708867368,507.48719686,1211.24608,1306.28909701,10.8698,-19.5290363636,-10.9625714286,7.88557300657,2.24778955696,5.42966884714,0.990258861526,0.984766131105,0.993075209582,0.998160029595,23534.8866472,38216.4875201,75785.2711203,99236.3298979,1.0238563698967045,1.0248401377274965,1.1178061977373341,,44.78120000000004,0.9209513023782558,1.0014778325123153
