,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2014-08-20,334.68,1.04477879367,1.0216117216117215,1.076730045362417,0.9321264447848489,1.0217988642608535,1.100921052631579,0.8481930153581023,1.2099783080260302,0,0,0,0,1.5286,1.97091515152,-1.1521924812,-0.030696435272,0.164570267815,-0.357192832056,1.04176977598,1.0111468456,1.01734870137,1.02605018734,102.148946316,288.255004872,174.536880949,408.679133821,0.9976153571,0.9976153571,0.9976153571,,,1.00203592814,1.05086661643,1.08366791866,,,4.674,3.43055757576,-2.07040037594,-0.0304602954972,1.12059466421,0.704379974621,1.02180215385,1.01224739305,1.01311888849,1.03484616346,427.910474737,589.297667693,432.985888606,2131.36988615,30.4982,24.0261090909,-24.4121838346,-2.6319358818,5.51890048054,4.07372817078,1.01980237399,1.0066475529,1.00445885235,1.01664142033,22588.2702767,62136.5856524,36247.0188126,72571.6892669,1.0221405521692362,1.0269212381976813,0.8783912991514282,,349.6665666666673,0.9297183176843158,1.0836679186633857
2014-08-21,336.48,1.03897061737,1.0264795607077486,1.0674788236413821,0.9347185954775266,1.0374618444177228,1.1350694912967212,0.8437311935807422,1.2393370165745856,0,0,0,0,0.8794,2.09336969697,-0.962718421053,-0.0568200515947,0.175935920652,-0.358935935486,1.04367083798,1.01644917943,1.02189265617,1.03228696215,109.955720789,288.670943526,171.762579098,395.626491053,1.0,1.0,1.0,,,1.0074251497,1.05516008655,1.08949617925,,,4.843,4.13113939394,-1.89850263158,-0.0805704033771,1.11422687676,0.704591958518,1.02357791179,1.01522489882,1.01596343581,1.03768906809,540.038804211,610.388717693,433.203524286,2134.45389588,37.0368,29.7626606061,-22.8507819549,-3.07918972796,5.42405931054,4.0628452138,1.02295383319,1.01094516288,1.00864557122,1.02074474077,30612.4455567,62647.4041139,36339.8417362,71568.6016219,1.0104612458392772,1.0291844983357108,0.9068889681407512,,349.59283333333394,0.9347185954775266,1.0894961792513924
2014-08-22,332.99,1.0496034916,0.9969760479041917,1.0674809258190678,1.0494484714780965,1.0136990471551646,1.117041261321704,0.8360491099450149,1.2108727272727273,0,0,0,0,0.432,2.10001818182,-0.750085714286,-0.0809780487805,0.186665724625,-0.360525534872,1.02976353383,1.00603715954,1.01024879641,1.02236039171,110.884152368,288.420727628,164.816982516,382.074300122,0.989627912506,0.989627912506,0.989627912506,,,1.0,1.01645299145,1.07819582956,,,5.3344,4.73738181818,-1.6621056391,-0.124654643527,1.10766993817,0.704924876674,1.02489772111,1.01782938154,1.01846641223,1.04020693989,662.835941053,640.421989488,436.369449619,2141.34912565,47.7134,34.9250848485,-20.6373680451,-3.48363689024,5.33083211,4.05293952898,1.0247590444,1.01400165128,1.0116492267,1.02365527384,39907.479378,63734.9753155,36700.9388866,70755.8529357,1.0263371272410582,1.034685726298087,0.9196672572749932,,349.50746666666726,0.9250236124229123,1.0781958295557572
2014-08-25,333.21,1.0481273071,0.993233575772028,1.0462509419743782,1.0276329992289899,1.0224929421873081,1.095617005885641,0.8417582417582417,1.2057535733671068,0,0,0,0,-0.3614,1.54579393939,-0.0847669172932,-0.141871060038,0.214653803329,-0.364327305205,1.02050129243,1.01106847037,1.00865023295,1.02552817579,94.2876673684,251.262223013,152.029256313,336.031476478,0.990281740371,0.990281740371,0.990281740371,,,1.0006606805,1.0006606805,1.07890817252,,,5.047,5.45384242424,-0.679437593985,-0.222577227955,1.08678105075,0.706653835752,1.01962575055,1.01669716859,1.01683828584,1.0383008116,908.787106316,708.16068968,453.342396691,2160.40772673,51.3034,42.790569697,-11.1751180451,-4.44037753283,5.060783641,4.02923317754,1.01865545918,1.01239608404,1.00948659183,1.02104198935,58460.6108201,63782.6233155,37618.6815836,68350.4568476,1.0203175174814683,1.0252093274511571,0.9123075537949042,,349.2465000000006,0.9256347574865269,1.0789081725165135
2014-08-26,337.0,1.03608635015,1.0063606772777496,1.0567907428893977,1.0466488601776507,1.0369868915010154,1.0856259261645511,0.8530781692993115,1.207539056901247,0,0,0,0,-0.2798,1.26878181818,0.127903383459,-0.159270755159,0.222478910279,-0.365239991064,1.02798906122,1.02384542061,1.01965984359,1.03802677886,85.3203102632,237.888283013,152.203218339,318.640428612,1.0,1.0,1.0,,,1.01204240368,1.01204240368,1.09117989898,,,3.7094,5.33695757576,-0.291496616541,-0.245104033771,1.07911976383,0.707532493701,1.02100775083,1.01994857619,1.01996972253,1.04144304625,930.220353684,737.053278911,469.543570869,2187.03676213,36.8398,42.9359454545,-7.45935451128,-4.68061348499,4.97132290348,4.0238718891,1.02071283467,1.01651005962,1.01332715236,1.02482295211,60921.0218935,62943.5562924,38263.5340796,68763.0020714,1.0164391691394659,0.9919881305637982,0.8991394658753709,,349.16110000000066,0.9361631201733429,1.0911798989768167
2014-08-27,342.09,1.0204789188,1.0221405521692362,1.044230769230769,1.064209052729818,1.0498066654391456,1.1165910500375362,0.8585087961452554,1.2162767546042808,0,0,0,0,0.2318,1.00008484848,0.33282443609,-0.174462453096,0.229686039323,-0.365960884214,1.03925497124,1.04028207947,1.03439204635,1.05428444631,85.7546344737,225.73760282,153.473421772,307.22050717,1.0,1.0,1.0,,,1.02732814799,1.02732814799,1.10766092475,,,2.4954,5.07856363636,0.127519548872,-0.262239587242,1.07121404858,0.708529452383,1.01998451572,1.02043598346,1.02058643137,1.04198254766,949.632529211,779.156778911,486.690541201,2206.14806525,22.727,42.1958181818,-3.48045526316,-4.87557394465,4.88346914117,4.01943688456,1.02057187413,1.01818114524,1.01498938151,1.02636844081,63021.4891209,64584.1183653,39079.0588826,68738.9910815,1.0046771317489551,0.9644830307813734,0.8672863866234033,,349.095633333334,0.9503027945996999,1.10766092475068
2014-08-28,340.0,1.02650058824,1.0104612458392772,1.0372178157413057,1.0624667979125653,1.0204081632653061,1.0984395696701452,0.842188699809269,1.235734535145744,0,0,0,0,0.7988,0.764866666667,0.523289849624,-0.188073405253,0.236230272797,-0.366491291621,1.02852181752,1.03505959965,1.02774495753,1.04846935039,74.2352660526,212.049110513,154.543991756,295.085323208,0.993890496653,0.993890496653,0.993890496653,,,1.02105168323,1.02105168323,1.10089366662,,,1.8266,4.73849090909,0.565705639098,-0.274993222326,1.06286544333,0.709640957075,1.01613829598,1.01837858204,1.01868001195,1.03994146939,861.322927368,813.299358911,502.274805679,2230.3470095,17.4098,40.9224666667,0.671734962406,-5.03280949812,4.79612827883,4.01594566041,1.01877405532,1.01844549496,1.01532042213,1.02654747233,59828.0259714,66328.1117281,39875.5526871,69253.2198766,1.018529411764706,0.9692941176470589,0.8759411764705882,,349.0102000000006,0.9444969164953608,1.1008936666234945
2014-08-29,341.76,1.02098148798,1.0263371272410582,1.0232335329341318,1.0894832477924066,1.020697070155004,1.1563134388956557,0.849029885971232,1.2447099100411552,0,0,0,0,1.3382,0.595042424242,0.695254511278,-0.19939108818,0.242116808779,-0.36682687077,1.02920383964,1.04141939711,1.03251457147,1.05449098194,60.2135881579,199.244142308,155.899779684,283.246203522,0.999035341577,0.999035341577,0.999035341577,,,1.02565949401,1.02633712724,1.09950776952,,,1.4704,4.35062424242,1.0134018797,-0.283511796435,1.05409388625,0.71086961594,1.0143891027,1.01842459507,1.01889281538,1.04005834048,736.132827368,847.674635642,518.476228796,2254.34930032,14.8466,38.9393939394,4.86966428571,-5.15737342871,4.70900933837,4.01335402097,1.01449851569,1.01616611965,1.01309921747,1.02412216602,52699.4913735,67518.1691427,40419.6437636,69530.5063105,1.0081343632958801,0.9682525749063672,0.877808988764045,,348.9306333333339,0.9493860770042779,1.1065924103095455
2014-09-02,339.98,1.02556493519,1.0203175174814683,1.0134136163109575,1.1008289081725167,1.007348148148148,1.1690392682759096,0.854264033368511,1.2531976851339894,0,0,0,0,0.607,0.591236363636,1.06818045113,-0.223430487805,0.259758082806,-0.366255486878,1.01040180694,1.04131985868,1.02560273731,1.05055859594,16.6187052632,121.961979231,160.097653655,256.007220405,0.994791666667,0.993832032506,0.993832032506,,,1.0,1.02099162137,1.08988908123,,,0.4006,2.58162424242,2.56656954887,-0.26656880863,1.01565406265,0.716779033605,1.00995430419,1.0203337938,1.02016460015,1.0411860352,327.505672368,948.821204552,554.523464555,2323.11378355,0.5732,25.002830303,19.4003120301,-5.22939739681,4.36699294861,4.01026572205,1.00847973365,1.01701616233,1.01310729059,1.02378696844,28224.7802199,67308.7219437,42278.648618,70025.4517989,1.0047943996705688,0.9443790811224189,0.8998764633213718,,348.6715666666672,0.944441357853214,1.1008289081725167
2014-09-03,342.54,1.01777067398,1.0164391691394659,1.022904410666826,1.0921090387374464,1.0283398378865205,1.1788553532711568,0.8735368372733533,1.2579507895703268,0,0,0,0,0.2006,0.668121212121,1.09151954887,-0.222044746717,0.26297871982,-0.365641425111,1.01578508794,1.04713706417,1.03272216385,1.05848161933,14.01438,125.993907436,161.354623038,255.859680252,1.0,1.0,1.0,,,1.0075298547,1.02800036013,1.09809578765,,,0.4728,2.17921818182,2.84754699248,-0.245819441839,1.00557511721,0.718456193327,1.0082755216,1.01983298432,1.01943803502,1.04041458566,267.021352368,977.729660514,558.710387831,2328.01265723,-3.4482,20.5198787879,22.0573048872,-5.10987901032,4.28359479899,4.01106731843,1.00548401427,1.01523945673,1.0110698956,1.02167446098,23839.693382,67143.8922165,42469.3063054,69676.7526299,0.9759444152507736,0.9568517545396157,0.9071933204881181,,348.62716666666716,0.9515528640480027,1.1091179898976817
2014-09-04,343.69,1.01434325507,1.0046771317489551,1.0269212381976813,1.1057169513882188,1.0584521573095993,1.1678219503907576,0.8615079961899033,1.2544346302649827,0,0,0,0,0.1096,0.724927272727,1.10459887218,-0.217258888368,0.265858601442,-0.364844390528,1.01773311638,1.04853785425,1.03545450266,1.06196057469,15.427845,130.114299936,162.53248125,256.695008742,1.0,1.0,1.0,,,1.01091240661,1.01985163205,1.07915724692,,,0.7514,1.7628969697,3.07105488722,-0.218438578799,0.995417919304,0.720189900515,1.00623571866,1.0186446002,1.01803857944,1.03891678702,231.31488921,1002.51672301,562.889694935,2327.35345944,-3.366,15.7798969697,24.1994379699,-4.93378419325,4.20157078206,4.0124374046,1.00536275348,1.01620700997,1.01180136374,1.02234234284,20636.4390556,67200.8957824,42809.2670315,69348.1172695,0.9599930169629608,0.9468998225144752,0.9077948150949984,,348.61963333333387,0.9547474859714428,1.1128416008289082
2014-09-05,346.3,1.00670170373,1.018529411764706,1.0291844983357108,1.0986326575933505,1.0677067275081706,1.144415069398546,0.8796484454379191,1.2404183680779426,0,0,0,0,0.3434,0.766824242424,1.10980977444,-0.209251125704,0.26841875293,-0.363860271428,1.0235977258,1.05416884509,1.04258122398,1.0698960246,18.199876579,135.553287115,164.850587959,258.229459902,1.0,1.0,1.0,,,1.01858932878,1.01858932878,1.08595440434,,,0.7484,1.34875151515,3.22931917293,-0.184830675422,0.985145925633,0.721974112178,1.00340393989,1.01660363563,1.0157790833,1.0365145719,182.675269474,1020.45193583,564.418166058,2321.55401032,-2.5262,11.0386666667,25.7592353383,-4.7025929409,4.12077247128,4.01435165369,1.00328999051,1.01517349438,1.01053739689,1.0209771406,16605.7549672,67018.2330934,43073.4961772,68887.0379494,0.9516604100490904,0.9460005775339302,0.9157377995957262,,348.62080000000054,0.9619978887715984,1.121292578681518
2014-09-08,344.54,1.01172432809,1.0081343632958801,1.034685726298087,1.1045072770404565,1.0293687072391027,1.1389752066115704,0.8738903261806931,1.2474745646113183,0,0,0,0,0.9132,0.765612121212,1.05174774436,-0.169178400563,0.274045952004,-0.359874054132,1.01348409794,1.04329631247,1.03548529733,1.06411740531,22.0887726316,152.459430192,170.934311883,262.196788046,0.994917701415,0.994917701415,0.994917701415,,,1.00247315895,1.01341255368,1.0346857263,,,-0.2652,0.588442424242,3.30434548872,-0.0525535647279,0.95336764387,0.727548054703,1.00515178034,1.02033909549,1.01951789827,1.0398557536,37.2478513157,1105.22809481,596.95183234,2331.34876728,-1.066,2.21716363636,27.0513868421,-3.71288930582,3.88380333304,4.02314339147,1.00408121497,1.01847974255,1.01396439698,1.02406731175,2519.13347801,71266.0180308,44460.9117691,68694.6610318,0.9604400069658094,0.953416149068323,0.947466186799791,,348.57950000000056,0.9571087282626812,1.115593834995467
2014-09-09,341.61,1.02034542314,1.0047943996705688,1.0252093274511571,1.0726262245666918,0.9843817537388699,1.1462653513187036,0.8476674937965261,1.2244086021505376,0,0,0,0,0.5976,0.698066666667,1.00794135338,-0.151204948405,0.275098010431,-0.35820909438,1.00384216983,1.03273533077,1.02614551855,1.05515726414,20.6413144737,152.789799423,171.588439494,261.093048707,0.986456829339,0.986456829339,0.986456829339,,,1.0,1.00479439967,1.02588666326,,,-0.2038,0.485678787879,3.20118909774,0.000685037523471,0.942079610584,0.729481144161,1.00141849225,1.01660552745,1.01598694222,1.03613651219,22.7510673683,1133.20799462,608.77477715,2350.116842,2.3464,1.30773333333,26.3604954887,-3.29090766886,3.80407446085,4.02714946357,1.0022431929,1.01684841081,1.01256038173,1.02257222576,1319.6097938,73317.2407575,45030.4532765,69353.652398,0.9398729545388015,0.9439419220748806,0.9484207136793419,,348.5602000000006,0.9489693871881771,1.1061067219272116
2014-09-10,334.3,1.04242666268,0.9759444152507736,0.9919881305637982,1.0483238734359812,0.9450978174827547,1.1417349726775956,0.8193627450980392,1.1895103899800739,0,0,0,0,-0.232,0.548048484848,0.951936090226,-0.131902227955,0.275629783462,-0.356431400793,0.982676035844,1.00906437426,1.00394083566,1.03272822477,21.7560976316,145.344436923,171.271063228,259.737480028,0.965347964193,0.965347964193,0.965347964193,,,1.0,1.0,1.00393405207,,,-0.4668,0.335018181818,3.05442030075,0.0567868198874,0.930138866913,0.731421446608,0.995212403756,1.00959386062,1.00955157203,1.02943310149,21.0236997368,1104.12203071,612.319326517,2360.68682334,2.2202,0.369727272727,25.2884082707,-2.83514228424,3.72182639182,4.03143088002,0.996623315886,1.01055974221,1.00690644009,1.01676565665,1072.63477775,72299.307445,45198.5929336,69689.1973206,0.9804367334729285,0.9696978761591385,0.9789111576428358,,348.48323333333394,0.9286627034835269,1.0824375080948065
2014-09-11,329.94,1.05582105837,0.9599930169629608,0.9644830307813734,1.0071428571428571,0.9277880884089759,1.1155666756829863,0.8227930174563591,1.17,0,0,0,0,-1.4192,0.330484848485,0.882232706767,-0.111405722326,0.275662627461,-0.35454761212,0.970294758573,0.994684254676,0.990601460727,1.01936174034,24.5339252632,137.273499423,170.201069478,259.157132311,0.952757724516,0.952757724516,0.952757724516,,,1.0,1.0,1.0,,,-0.6938,0.148412121212,2.87181278195,0.115501712008,0.917623559834,0.733376107831,0.997428412983,1.01103906415,1.01161368398,1.03138935705,20.8853642104,1075.09356821,618.457391755,2373.16804881,0.856,-0.531539393939,23.8980815789,-2.34811327392,3.63757606218,4.03605899486,0.998989760235,1.01227103589,1.00927107575,1.01905384981,1019.56459459,71412.5235642,45484.7858347,70172.0513593,0.9863611565739225,0.9940898345153665,0.9819967266775778,,348.35760000000056,0.9165509194955275,1.0683201657816346
2014-09-12,329.56,1.05665341668,0.9516604100490904,0.9692941176470589,1.0053691275167784,0.9324354911724763,1.1092561427128913,0.8277074542897327,1.1563508771929825,0,0,0,0,-2.4544,0.066103030303,0.800240225564,-0.0902764305816,0.275187977614,-0.35255861554,0.969666298388,0.992351701295,0.989385555574,1.01829763214,27.6679523684,128.909907692,169.969255301,258.545442606,0.95652173913,0.951660410049,0.951660410049,,,1.0,1.0,1.0,,,-0.9724,-0.0322303030304,2.6608481203,0.176825773921,0.904590957572,0.735351370049,0.999271842838,1.01215324992,1.01336475833,1.033046765,19.3943105262,1045.37306641,626.52606734,2387.8525761,-3.3016,-1.36571515151,22.2143657895,-1.83403025328,3.55124141907,4.04102481341,0.998190419139,1.01075486515,1.00839896131,1.01807777129,999.094876693,70081.9889171,45728.3823823,70584.7116074,0.994052676295667,0.9728122344944775,1.0177812841364244,,348.2307000000006,0.9516604100490904,1.0670897552130554
2014-09-15,330.91,1.0511973044,0.9604400069658094,0.9682525749063672,0.9907485029940121,0.9337189616252823,1.0949670758743921,0.8474007682458388,1.155331331610921,0,0,0,0,-2.427,-0.765915151515,0.513855263158,-0.0236376641651,0.271196335853,-0.345975867038,0.975528505856,0.99218107582,0.99301623693,1.02223186725,37.3659147369,93.0144127564,168.425716392,258.416433396,1.0,0.955558764077,0.955558764077,,,1.00409637092,1.00409637092,1.00409637092,,,-1.0104,-0.420733333333,1.90177255639,0.375527532833,0.863500216831,0.741327756486,0.994001825303,1.00419353595,1.0072072698,1.02625037189,23.5137628946,886.390900962,635.64596734,2361.94120699,-11.2052,-2.72827272727,15.9995586466,-0.121001618198,3.28722384259,4.05737820356,0.995106168709,1.00509472016,1.00472245891,1.01407801122,1201.48498854,59788.5222252,46142.0797303,69594.0099536,0.9926868332779305,0.9685412952162219,1.0116950228158712,,347.8517000000005,0.9555587640773896,1.0714609506540604
2014-09-16,321.07,1.08293124033,0.9398729545388015,0.9443790811224189,0.9570466197686895,0.8965931304104998,1.0525159809867235,0.8287816210635003,1.1033333333333333,0,0,0,1,-1.8804,-1.06653333333,0.4025,-0.00164331613508,0.268990293894,-0.343595050924,0.949461793234,0.962254721625,0.963661595915,0.991976321343,53.0877684211,88.3711891666,169.610825807,258.31591673,0.970263817957,0.927144094716,0.927144094716,,,1.0,1.0,1.0,,,-1.2356,-0.616345454545,1.61893533835,0.442882856473,0.849497765764,0.743297414084,0.992406967324,1.00136985869,1.00496128424,1.02369915611,35.9026357894,807.850016347,633.884799603,2332.08533047,-10.3342,-3.31945454545,13.7319781955,0.487439165104,3.20185321144,4.06314000022,0.997600467374,1.00650480201,1.00685927895,1.01607796844,1211.34854196,54677.9424553,46265.2726088,68493.0306665,1.0043292739900955,1.0009032298252718,1.0442271155822718,,347.6967333333339,0.9271440947155645,1.039599792772957
2014-09-17,327.76,1.06045816044,0.9804367334729285,0.9568517545396157,0.9787678800728641,0.9226178747361014,1.0730046487265108,0.8357813137494899,1.1247383411688,0,0,0,0,-1.2896,-1.31900606061,0.291033458647,0.0202748123827,0.26630414176,-0.341125008515,0.971002642587,0.981141846631,0.983671624265,1.01270124989,58.2079536842,77.0035050641,169.307699604,258.118657296,0.990480795382,0.951297382017,0.946462604678,,,1.02083657769,1.02083657769,1.02083657769,,,-0.8546,-0.738963636364,1.35242030075,0.511276500938,0.83529777602,0.745285512404,1.00105748683,1.00901237356,1.0134943968,1.03224777173,36.1438694736,691.505126924,639.85460378,2331.04001179,-2.6276,-3.5423030303,11.6104199248,1.1173924015,3.11743911891,4.06933171218,1.00364977723,1.0115055217,1.01278750636,1.02201066334,1282.57148538,47795.1629919,46812.0418542,68704.4535288,0.9890468635587015,0.9825482060043935,1.018367097876495,,347.57576666666716,0.9464626046780248,1.0612614946250487
2014-09-18,325.44,1.06756155769,0.9863611565739225,0.9468998225144752,0.9723915381857297,0.9063918674279348,1.0350815813746381,0.8264723061685756,1.1032238380962065,0,0,0,0,-0.9406,-1.51974545455,0.180960902256,0.0418514774859,0.263305823664,-0.338570010547,0.966465913545,0.973213745029,0.976691997565,1.00531090454,64.2893010526,66.2460819871,169.214610744,257.548096289,0.983469825632,0.952665320102,0.939763211089,,,1.01361073909,1.01361073909,1.01361073909,,,-0.3432,-0.764648484848,1.11140300752,0.580012593809,0.82145132003,0.747296531206,1.00282915102,1.00973378591,1.01513353854,1.0336191522,37.8248199999,568.394363847,649.472902388,2286.53613255,7.0982,-3.04434545455,9.71102142857,1.76550393996,3.03758346519,4.07599945323,1.00533022592,1.01225100115,1.01448857762,1.02358299274,1729.38462406,40491.0686166,47532.6353395,67467.1386384,1.007835545722714,0.9738200589970502,1.0325405604719764,,347.42723333333385,0.9397632110886515,1.0537495143116178
2014-09-19,327.6,1.06009126984,0.994052676295667,0.9460005775339302,0.9736091298145506,0.9100505583643536,1.058481421647819,0.8812136862491932,1.0967893133348958,0,0,0,0,-0.7884,-1.634,0.0772943609023,0.0630751407129,0.26002367997,-0.335928067503,0.974930362117,0.978527504284,0.983110294187,1.01171767333,66.8202147369,54.3420727564,168.928843275,257.041175535,0.989997280227,0.979958121448,0.946000577534,,,1.020338244,1.020338244,1.020338244,,,0.7366,-0.632921212121,0.909067293233,0.649159873358,0.808096502872,0.749342707814,1.00731007212,1.01330085116,1.01970829434,1.03799946559,49.5858660525,445.025571732,667.342819239,2248.07312729,20.1148,-1.26726666667,8.15532330827,2.4375532364,2.9635860276,4.08328683237,1.01084725966,1.01700802581,1.0202742399,1.02933277717,3625.16396432,33643.3232078,48937.7967909,66725.5726279,0.9786324786324786,0.9778998778998779,1.032112332112332,,347.28590000000054,0.9460005775339302,1.060743427017226
2014-09-22,328.49,1.05582138472,0.9926868332779305,0.953416149068323,0.986486080663083,1.0352663094862906,1.0582114554474582,0.9150649061229038,1.0690597845543008,0,0,0,0,0.144,-1.42406666667,-0.202523684211,0.11895185272,0.248426526606,-0.327432341168,0.983404359144,0.979816215483,0.986490524448,1.0137751079,68.819876579,43.1586327564,169.891817975,256.152157484,1.0,0.992686833278,0.948570603523,,,1.00937192724,1.02311022518,1.02311022518,,,4.4818,0.353921212121,0.465668796993,0.845822021576,0.771515859412,0.755614784788,1.00463393327,1.00854126139,1.01714715759,1.03426417049,73.5158010525,256.936235834,719.355852593,2096.49432452,45.6644,8.72952121212,4.98635037594,4.46586948874,2.78130553211,4.10816956265,1.00950952076,1.0141137208,1.01986338638,1.02828485348,8349.44159248,24006.6376307,53235.6656759,62761.3820257,0.97567658071783,0.9848092788212731,0.9969862096258638,,346.82676666666725,0.948570603522957,1.0636251780857402
2014-09-23,322.46,1.07493425541,1.0043292739900955,0.9439419220748806,0.9677380630833409,0.994479568234387,1.0255382756098337,0.9223948053434022,1.0493328994467945,0,0,0,0,0.184,-1.23099393939,-0.29017593985,0.134132879925,0.243864370898,-0.324416223595,0.968262571334,0.962213155906,0.968831673158,0.995140757554,71.0001418421,45.9135250641,171.227836693,256.116207355,0.981643276812,0.974464355867,0.93115795553,,,1.0,1.00432927399,1.00432927399,,,3.0918,0.622909090909,0.360240977444,0.903815689493,0.760114401664,0.757701425165,0.996752070189,0.999789534364,1.00878698324,1.02538879624,75.0698449999,204.499276668,723.212314935,2052.9529617,34.0702,12.0700545455,4.36370714286,5.11718180113,2.73145123506,4.11709672329,1.0030364127,1.00714975345,1.01347626891,1.02164395171,8402.37804748,20718.3587662,53879.0598766,61818.0017672,0.9965887241828445,0.9906034857036532,1.0101407926564536,,346.6233000000006,0.9311579555298873,1.037415950841296
2014-09-24,324.17,1.06865389559,0.9890468635587015,0.9696978761591385,0.9619287833827893,1.0068016646996707,1.037045330944688,0.9369075144508671,1.0560315340261264,0,0,0,0,-0.011,-1.01169090909,-0.37782406015,0.147475961538,0.238945140354,-0.321293901068,0.976258343911,0.968025621309,0.974359456043,1.0003328837,68.1471397369,48.8954807692,172.109580617,256.000640739,0.986848914731,0.979631924088,0.936095870632,,,1.00530298332,1.00965521537,1.00965521537,,,0.0258000000001,0.75096969697,0.257242105263,0.955741158537,0.748654450891,0.759786154672,0.992485326696,0.994748123725,1.0039608654,1.02013246075,87.2453063157,176.389677885,723.994458163,2020.39594743,9.752,14.1136848485,3.80100789474,5.73444317542,2.68273175985,4.12624062994,0.99673009879,1.00024043339,1.00696726453,1.01490187367,8524.8665609,17906.0547284,54035.6786752,61310.1748765,0.9934293734768794,0.9765863590091618,0.9733473177653699,,346.42553333333393,0.9360958706323996,1.0429173503201108
2014-09-25,327.99,1.05558655244,1.007835545722714,0.9940898345153665,0.9587827764623346,1.0203453103126459,1.072739165985282,0.9441278065630399,1.0709178176119112,0,0,0,0,-0.3398,-0.771678787879,-0.460346992481,0.159115970919,0.23372136955,-0.318060372964,0.990493389463,0.979872418514,0.986193620065,1.01196012123,57.4516905263,50.0689332692,172.084586772,255.978606726,0.998477883649,0.998477883649,0.947126768698,,,1.01714941388,1.02155293238,1.02155293238,,,-2.607,0.836121212121,0.170978195489,1.00188060507,0.737331518108,0.761889173558,0.999498079139,1.00127708799,1.0109537025,1.02687548993,87.2939799999,144.452762821,729.026474935,1994.64711862,-9.3694,15.6567878788,3.43238345865,6.32023173077,2.63702730456,4.13582071727,1.00498348525,1.00821130476,1.015611981,1.02342409967,8807.25725801,15461.7229575,54731.3294567,61367.7621831,0.9662489710052136,0.9801823226317875,0.9658831061922619,,346.2218333333339,0.947126768697661,1.051452202346605
2014-09-26,320.6,1.07920617592,0.9786324786324786,0.9728122344944775,0.9429411764705883,1.001843692384613,1.0448101678344468,0.8930859657919662,1.0532540490817701,2.56963295811,1,0,0,-0.5816,-0.578309090909,-0.540721804511,0.16881184334,0.22811422146,-0.314727027515,0.971948110219,0.958754277349,0.964426615888,0.989143448747,49.4589905263,55.0576845512,173.873708608,255.93701682,0.975981003988,0.975981003988,0.92578688998,,,1.0,1.0,1.0,,,-4.9616,0.675575757576,0.0822281954888,1.03984315197,0.725815408169,0.763964801085,0.984718044567,0.985595548775,0.99527631994,1.01054685231,138.87292,132.270844552,730.136276185,1953.38018139,-29.0316,14.9928060606,3.09058796992,6.85120938086,2.59150601266,4.14546491507,0.99035499755,0.992858656117,1.00054023979,1.00798521995,10157.1985188,12672.7065158,54646.834888,60534.302851,0.9992514036182158,0.9794759825327509,0.9718340611353711,,345.9935000000006,0.9257868899797863,1.0277617490543054
2014-09-29,320.5,1.07729110764,0.97567658071783,0.9685412952162219,0.9377926029962547,1.0217093308680545,1.0402466731580655,0.8863139846796272,1.036378334680679,3.76454807767,1,0,0,-1.0118,-0.41976969697,-0.747154511278,0.191087359287,0.208788742382,-0.304176444484,0.982178290642,0.961570194624,0.964926211746,0.989102512914,17.0378155263,68.5196194871,177.490116392,255.657111934,0.977163937925,0.975676580718,0.925498123015,,,1.0,1.0,1.0,,,-6.2012,-1.03736363636,-0.172207518797,1.11136043621,0.690350769163,0.769865045998,0.993449326785,0.991983518405,1.00163724688,1.01607855514,223.353451579,128.78342436,728.862455631,1843.68655337,-43.1244,1.94053939394,2.49549511278,8.15567551595,2.45955881681,4.17356168167,1.00053580634,1.00130982396,1.00978957469,1.01679457636,12647.4268977,6983.62884727,54968.174772,58356.3689792,1.0093603744149766,0.9668330733229329,0.9453666146645866,,345.2718000000006,0.9254981230147271,1.0063426274805325
