,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2013-11-27,530.48,0.825038204394,1.031139447187342,1.05490484618291,1.0236974141258202,1.2031207475278962,1.173914005620837,1.3409504550050555,1.5004808508231033,0,0,0,0,1.469,0.81643030303,0.119646992481,1.78548252814,0.392000735466,0.279869579866,1.03303499794,1.03747925086,1.11313777671,1.15461752193,56.8151515787,69.6761368589,1303.4798607,987.061604619,1.0,1.0,1.0,,,1.02768360487,1.03409423186,1.05490484618,,,2.673,2.30224848485,1.43903007519,1.8879706379,0.730262234822,0.780980677132,1.01118256407,1.01888100372,1.04132559591,1.06414843929,357.164573421,408.356143334,1838.16719416,2908.96519038,19.7974,23.5703151515,17.6078639098,11.2341951923,1.27756176014,4.67117900248,1.01236877945,1.02332740268,1.03846096818,1.04795457844,25573.8672833,47633.0425949,100580.649021,115686.18008,0.9954569446538984,1.0165321972553159,1.1112388779972855,,437.6662666666668,1.0,1.2402796287203948
2013-11-29,530.55,0.826836993058,1.0342306867580264,1.027321663697622,1.0322988617569802,1.196117774370998,1.186726910774599,1.3514442916093534,1.4803705460531822,0,0,0,0,2.7208,0.837896969697,0.205153383459,1.80077213884,0.430939595054,0.279983199783,1.02783813027,1.03330009426,1.108196408,1.15204971695,69.9652892102,55.5402728204,1343.72635239,1046.31100855,1.0,1.0,1.0,,,1.02410917654,1.03423068676,1.05504404717,,,1.9856,1.69187272727,1.60440488722,1.9547896576,0.758988414205,0.77899612845,1.0108326855,1.01982616286,1.04222010186,1.06551358612,246.169990527,405.921540962,1851.85078087,2915.7784581,18.1316,19.5670787879,18.5964432331,12.5395633677,1.57278512512,4.57944718876,1.01120105161,1.02301458218,1.03868273571,1.04889147279,19158.8789819,48056.7624975,103311.573379,118322.869304,1.0071812270285554,1.0122891339176328,1.119423240033927,,438.6783666666667,1.0,1.2264783392667251
2013-12-02,531.22,0.828617710177,1.029117185532459,1.027663855141995,1.030734603593465,1.2154395277536265,1.1876145763469708,1.3520488673962843,1.4679857407356234,0,0,0,0,1.7596,1.1713030303,0.43019962406,1.78696132739,0.490690249941,0.280811231304,1.02113901154,1.03033576781,1.10230171001,1.14921709558,62.2710010523,64.244486923,1396.20458733,1127.59526791,1.0,1.0,1.0,,,1.00139496305,1.02911718553,1.05637639947,,,1.0728,1.44177575758,1.83565526316,2.03645281426,0.80813549285,0.77684033147,1.0058117216,1.01604179576,1.03823019553,1.06163778292,124.098013421,425.600579423,1933.70901125,2889.19289503,8.446,15.9790545455,19.7919680451,14.4342247186,2.08014503194,4.45246785943,1.00636097718,1.01857448882,1.03546299122,1.04598313462,11605.7533169,47087.3378042,113645.556847,121006.149643,1.0061932909152516,0.9995293851888106,1.1102368133729903,,440.1783,1.0,1.2271194271194272
2013-12-03,524.95,0.839440454646,1.0132996178048876,1.014670635534251,1.0188653611008676,1.2115442313462117,1.1801137513207294,1.3358186167234973,1.435309236069339,0,0,0,0,0.729,1.31766666667,0.507482706767,1.77233079268,0.510906352555,0.281270945978,1.00694957292,1.01770441207,1.08708763745,1.13429540649,46.3152957892,66.4370589102,1403.0653412,1147.8281877,0.988196980535,0.988196980535,0.988196980535,,,1.0,1.01697049536,1.04390796826,,,0.4926,1.41052727273,1.8868,2.05727211538,0.826005618554,0.776317610399,1.00122476359,1.01166568386,1.03366896279,1.05704049873,68.548206316,412.391610193,1939.01779226,2873.17372789,1.4556,14.2586545455,19.9731736842,15.0109383677,2.26529208421,4.41274249275,1.00037640563,1.01241197361,1.02958611362,1.04010360861,8256.79245904,44324.5068718,115717.714767,121061.947887,1.02350700066673,1.02202114487094,1.137651204876655,,440.66426666666666,0.9881969805353714,1.2000502926115582
2013-12-04,525.16,0.839997778455,1.0026346939554776,1.0190553809135714,1.0304124318172898,1.2150012724706751,1.1854359946728064,1.338737636382176,1.4382822556349792,0,0,0,0,-0.2322,1.3814969697,0.576430451128,1.75282858818,0.531180222984,0.281824834192,1.00651061881,1.01755621617,1.08532106158,1.13342972644,45.6314642102,68.4993712179,1408.21230373,1168.42111018,0.988592296977,0.988592296977,0.988592296977,,,1.0004000381,1.01370497626,1.04432557122,,,-0.4074,1.29084242424,1.91067857143,2.07409997655,0.844254593003,0.775861904518,0.997070758856,1.00723415041,1.028879665,1.05223833904,57.3731326318,402.436185577,1930.67741367,2864.36511118,-9.7108,11.6099818182,19.8798902256,15.5443564024,2.45463392815,4.37400293676,0.99416377089,1.00583727263,1.02303391349,1.03356587184,6687.60944089,42415.8445078,116673.049781,121375.300877,1.0342752684896033,1.0196130703023842,1.1426993678117146,,441.13323333333335,0.9885922969767703,1.1868290808831836
2013-12-05,528.07,0.836242480479,0.9954569446538984,1.0264549236092213,1.0308028655644266,1.2346449697224757,1.1921123326636116,1.3744664237376367,1.4038814302804734,0,0,0,0,-0.7248,1.36655757576,0.638692857143,1.72890105535,0.551548268284,0.282477058735,1.01100760931,1.02249282849,1.08907246218,1.13831204288,46.1634365786,71.9209720512,1415.30173392,1190.09038349,0.994070253379,0.994070253379,0.994070253379,,,1.00594342318,1.00819046164,1.05011235508,,,-1.6472,1.06169090909,1.90887857143,2.0864245075,0.862816363397,0.775471698113,0.996827401995,1.00652849511,1.027944787,1.05134408015,55.8424884213,390.512813077,1927.63101367,2858.1326012,-23.9944,7.8771030303,19.5136255639,16.02487106,2.64672142669,4.33622213722,0.992631446188,1.00374389237,1.02107553016,1.0316417836,6553.90671036,40228.0066973,117676.842888,121977.328603,1.021171435605128,1.0229325657583273,1.140095063154506,,441.59456666666665,0.9940702533790143,1.1838807308597692
2013-12-06,534.36,0.827301569479,1.0071812270285554,1.0416577321195346,1.0461442079915424,1.2384064520614615,1.21791452991453,1.3362340585146288,1.4266720064076892,0,0,0,0,-0.541,1.30333939394,0.698151503759,1.70178989212,0.572061556493,0.283236613826,1.02134491607,1.03364831275,1.09946262417,1.15036205803,51.456935526,79.707051282,1423.05128804,1216.38663131,1.0,1.0,1.0,,,1.01792551672,1.01792551672,1.062620558,,,-2.833,0.729921212121,1.88065714286,2.0933869606,0.881635057724,0.775139554981,0.994411177423,1.00356888278,1.0247219558,1.04804783246,58.0113884213,374.900412757,1923.95203796,2844.58070818,-38.729,3.18860606061,18.8565657895,16.4341632036,2.84084369872,4.29932144935,0.988979495496,0.999416458958,1.01689468426,1.02734648555,7365.31419904,37807.4481205,118523.576496,122173.683493,1.0050714873867805,1.0182274122314545,1.124653791451456,,442.07686666666655,1.0,1.095448954489545
2013-12-09,534.51,0.829777615636,1.0061932909152516,1.0354908076483464,1.060809335741362,1.2356327153358917,1.2378934204127006,1.3359410147463133,1.4080874604847207,0,0,0,0,1.2794,0.897654545455,0.871292857143,1.60116782364,0.634007778071,0.286146809263,1.01642411761,1.03050488011,1.09248800802,1.14638477996,56.6562115786,95.9242910256,1445.85280593,1295.29750893,1.0,1.0,1.0,,,1.01219535289,1.01821125822,1.04195013548,,,-2.0866,-0.562745454545,1.64733120301,2.07466838649,0.939885148558,0.774476796152,1.00426233665,1.01233152189,1.03326692629,1.0563892605,65.6003831581,362.177811282,1979.65451519,2810.95788225,-33.2696,-12.049369697,15.293462782,17.1866726079,3.44150616942,4.19395537811,1.00154478509,1.01031082773,1.02867526809,1.03876929835,9648.15139247,34039.8767619,122562.561991,122842.749308,0.9933771117472078,1.035284653233803,1.1286973115563788,,443.5244333333331,1.0,1.06902
2013-12-10,537.29,0.826400081892,1.02350700066673,1.0371192525962245,1.0655230540406544,1.241141141141141,1.2489016991701727,1.3310789049919485,1.4263074064242103,0,0,0,0,1.62,0.767975757576,0.918229699248,1.56167750938,0.654713537271,0.287300813661,1.01949756601,1.03470057061,1.09569151009,1.15083874718,55.289415526,103.872757949,1453.04191771,1322.15610676,1.0,1.0,1.0,,,1.00548319485,1.02350700067,1.04736934443,,,-0.0571999999999,-0.831418181818,1.53964097744,2.05636876173,0.960206450715,0.774376656254,1.00453223203,1.01248125683,1.0334327737,1.05644485937,64.8434892107,363.673539488,2015.07730228,2808.81474703,-9.1694,-15.3096909091,13.8003763158,17.2904404081,3.65214521947,4.16071656574,1.00166854952,1.00995918564,1.02865136745,1.03860634837,9656.81634615,33230.7720029,125066.551739,123519.33128,0.998548270021776,1.0365538163747696,1.1205866478065851,,444.0164999999997,1.0,1.0745799999999999
2013-12-11,543.16,0.818412192847,1.0342752684896033,1.0370002672877925,1.0790900963544252,1.241678858814923,1.2677917045958498,1.332188756990091,1.4325728603455097,0,0,0,0,1.8426,0.715818181818,0.961540977444,1.52028867261,0.675520018753,0.288543916907,1.02769415901,1.04460776725,1.10500283544,1.16179981006,56.2620010523,117.622789487,1464.98971234,1353.63299019,1.0,1.0,1.0,,,1.01646829853,1.034689018,1.05881206261,,,1.7768,-0.930103030303,1.42279962406,2.03200393996,0.980987920476,0.774329636778,1.00130720479,1.00914763254,1.03007440607,1.05288048675,51.1010660528,352.064859231,2041.46293063,2797.98908099,13.4372,-16.8740606061,12.2334740602,17.3163628049,3.86811088988,4.12826302398,0.998136846635,1.00594119898,1.02494927538,1.03470829804,9263.6840872,30968.4117744,126961.775201,123723.275466,0.9858236983577584,1.0244679284188822,1.1181972162898595,,444.5287666666664,1.0,1.08632
2013-12-12,539.25,0.825248462371,1.021171435605128,1.0165321972553159,1.0723447411855946,1.2186716083979299,1.2432563286761653,1.3367625185919683,1.4108366909109935,0,0,0,0,1.6508,0.705333333333,0.996226315789,1.47693360694,0.696296754864,0.289869802623,1.01807520069,1.0358991648,1.09449828138,1.15197821015,52.9134463155,126.254089679,1468.05405342,1382.32953166,0.992801384491,0.992801384491,0.992801384491,,,1.00915113407,1.02724068959,1.05119008168,,,2.0072,-1.02978181818,1.28322030075,2.00066972326,1.00190659136,0.77430385919,0.9900415724,0.997043218534,1.01753600701,1.03996748843,68.3289081581,332.593531731,2034.36443758,2772.25495692,22.0992,-17.7203515152,10.5319804511,17.2681993433,4.08715095962,4.0964136851,0.990773911079,0.997558786321,1.01654742442,1.02619664664,10466.1062012,28341.598041,127598.945006,123535.874064,1.0017246175243393,1.037440890125174,1.1337783959202596,,445.0152333333331,0.9928013844907578,1.0723447411855946
2013-12-13,537.07,0.829490445069,1.0050714873867805,1.0122891339176328,1.0399465571992874,1.2040578410492098,1.2349559658764286,1.3385922935048105,1.4227773656882485,0,0,0,0,1.2986,0.725515151515,1.0190556391,1.43208219981,0.716991155356,0.291274836938,1.0119648779,1.03063780873,1.08747296225,1.14590578767,45.0713578944,132.251235641,1460.08222272,1408.41629711,0.988787834156,0.988787834156,0.988787834156,,,1.00478943331,1.02267880265,1.04694048617,,,0.641,-1.11718787879,1.12229962406,1.96298869606,1.02292330052,0.774293175209,0.988497056158,0.994687620238,1.01485968501,1.03718746073,91.7201789476,313.91195327,2013.0185391,2741.35264038,12.1774,-18.1005757576,8.67127669173,17.1408166041,4.30812201272,4.06503007112,0.985383856009,0.991023166658,1.00990777738,1.01946492637,13473.3422577,26088.7791978,127469.154437,122855.321169,1.0130895414005623,1.0419684584877202,1.1331669987152513,,445.4944333333331,0.9887878341556817,1.0680096247539126
2013-12-16,530.97,0.841662240805,0.9933771117472078,0.9995293851888106,1.0271802213108412,1.08849938499385,1.2180725379092014,1.2979295509545579,1.3936586262106618,-2.73941498847,0,0,0,-0.2388,0.847084848485,1.01038345865,1.29161353189,0.777987061943,0.295953863127,0.996053080811,1.01562204866,1.06737882882,1.12903112201,21.4040463155,138.62504609,1399.28439487,1481.82369921,0.984645340751,0.97755725753,0.97755725753,,,1.0,1.0,1.02863286774,,,-4.8974,-1.30107878788,0.529019548872,1.81765546435,1.08589552713,0.77427450349,0.990227693652,0.99386063988,1.01279771923,1.03524371072,142.272287105,280.096871795,1909.32024297,2680.34487953,-44.779,-16.4318545455,2.36341879699,16.3401290572,4.97645609324,3.97311092285,0.989044050856,0.991323747065,1.00973325715,1.01958778284,18675.7332464,22217.8373837,125133.039636,122312.249014,1.0421869408817823,1.0463114676912064,1.1480121287455034,,446.89739999999983,0.9775572575300097,1.0558792530872791
2013-12-17,536.51,0.833805396606,0.998548270021776,1.02202114487094,1.0370148445956393,1.061933415145877,1.2235677796022624,1.3046787607606634,1.3936410629399691,0,0,0,0,-0.7518,0.814521212121,0.981713157895,1.24395959193,0.79771833978,0.297663093926,1.00587672287,1.02495817379,1.07582467493,1.13952026613,21.575583947,139.318496859,1370.72176987,1506.84398465,0.998957305379,0.9877568304,0.9877568304,,,1.01043373449,1.01043373449,1.03936534997,,,-4.2328,-1.32136969697,0.310794360902,1.76031214822,1.10651295271,0.774282193305,0.995707766985,0.998667721905,1.01726120243,1.03996896632,141.594125263,271.988560962,1875.71896695,2683.10369357,-38.7602,-14.9240181818,0.206325939849,15.9512064493,5.19849059716,3.94340833007,0.997447457201,0.998944097312,1.01724591635,1.02739642989,17693.8370767,21662.9738693,124982.813574,123288.072123,1.0380608003578684,1.0385081359154535,1.1235018918566289,,447.3449333333332,0.9877568303998822,1.0668960168632051
2013-12-18,535.46,0.836292409019,0.9858236983577584,1.0196130703023842,1.0390421857414522,1.0666533864541834,1.2321888807069221,1.3071477394785667,1.4086604230243083,-2.43204471007,0,0,0,-0.969,0.7326,0.947743984962,1.19634090056,0.817056371601,0.299442721456,1.00343968465,1.02141117875,1.07107503811,1.13609236453,21.2977523681,132.553984359,1338.06532214,1531.50002355,0.997002252965,0.985823698358,0.985823698358,,,1.00845622163,1.00845622163,1.03733121525,,,-2.2768,-1.34147878788,0.104355263158,1.6988081848,1.12677957103,0.774304552363,0.993525071525,0.995406722038,1.01378824225,1.03658461412,144.260863158,230.665302308,1836.1131372,2685.03305141,-16.2166,-13.1373818182,-1.7827018797,15.5073610929,5.41999460853,3.91436982441,0.997593539651,0.998025801586,1.01631135241,1.02667184069,16550.7087398,19172.8695691,124681.971626,124197.623507,1.0391999402382999,1.0401150412729243,1.1333993202106598,,447.80113333333315,0.9858236983577584,1.064808002068129
2013-12-19,540.18,0.829854801486,1.0017246175243393,1.0229325657583273,1.0499941686428487,1.08036,1.2580464856304439,1.2921111802133665,1.4235492542033414,0,0,0,0,-0.6242,0.630151515152,0.913478947368,1.14962978424,0.835978967417,0.301299642839,1.01137227442,1.02863361568,1.07765831062,1.14488257671,22.8180252628,127.592781474,1301.9597319,1560.19638883,1.0,0.994513587157,0.994513587157,,,1.01734561275,1.01734561275,1.04269775702,,,0.724,-1.23424848485,-0.0644353383458,1.63654939024,1.14678586937,0.774382644219,1.00887548307,1.00993958646,1.02856989339,1.05209770158,144.775373421,194.121347116,1805.71897403,2723.93688189,18.437,-9.85135757576,-3.34600676692,15.0411976079,5.64216901371,3.8864303674,1.0153774381,1.01508959185,1.03386027845,1.04486601804,17863.9196043,18057.6443769,126500.481901,127245.845707,1.0356547817394204,1.0291939723795773,1.1235514087896628,,448.2709666666664,0.9945135871566388,1.0741941257183765
2013-12-20,544.1,0.824763585125,1.0130895414005623,1.0182274122314545,1.0606444570069593,1.0556439408637617,1.2811396279726868,1.2841330155058885,1.468318221070812,0,0,0,0,0.2616,0.529854545455,0.883,1.10380609756,0.854494598277,0.303239568257,1.01742106853,1.0341177119,1.08265949006,1.15190053135,26.9261713155,124.16575282,1275.48166171,1591.82335783,1.0,1.0,1.0,,,1.0247283274,1.0247283274,1.0387949139,,,3.5568,-0.9968,-0.190072556391,1.57413149625,1.16651435918,0.774519287252,1.0096028236,1.00984146255,1.02842477774,1.05238918996,147.712257632,154.073919936,1763.10487403,2762.99821621,51.7516,-5.24993333333,-4.4378112782,14.5643913462,5.86483609353,3.85962978711,1.01615205918,1.01516255441,1.03402269719,1.04560097293,19581.6653083,16717.0296665,126919.585908,130396.269988,1.0285057893769527,1.0327880904245543,1.122091527292777,,448.7538666666664,1.0,1.0819893809533279
2013-12-23,553.37,0.813624699568,1.0421869408817823,1.035284653233803,1.0720277417230089,1.0768048258416034,1.304779420433378,1.2837126220799406,1.471454782354349,0,0,0,0,2.2408,0.392448484849,0.831217669173,0.972745333021,0.907255978962,0.309544025584,1.0294757835,1.04522535234,1.09240949909,1.16755178899,39.6265621049,109.153110513,1189.18570935,1692.97801226,1.0,1.0,1.0,,,1.02441778666,1.04218694088,1.05413848938,,,6.3646,0.392333333333,-0.359932330827,1.38415600375,1.22366723804,0.77522717785,1.01578718464,1.0148514128,1.03275113422,1.05811158771,198.762613421,133.036755834,1651.06042365,2892.93368176,74.0724,12.9898545455,-5.38520526316,13.0786769934,6.53212773383,3.78539030684,1.017852066,1.0160030062,1.03429764192,1.04769655475,27423.4168464,18245.8846575,125133.08222,140028.358838,1.0039575690767477,1.034443500731879,1.1073784267307587,,450.2354999999997,1.0,1.1004235687155726
2013-12-24,556.93,0.80938107123,1.0380608003578684,1.0365538163747696,1.075029919314365,1.098286300262281,1.3029126213592233,1.3010255332071856,1.482971641592331,0,0,0,0,2.7252,0.5438,0.830471428571,0.933588203565,0.923961821671,0.311828984164,1.03304585575,1.04994214695,1.09619482047,1.17356358019,48.7386997365,123.173811218,1157.88806962,1734.689043,1.0,1.0,1.0,,,1.02358022422,1.04889165113,1.06092008763,,,6.0,1.10209090909,-0.33495037594,1.32419540338,1.24212979079,0.775590527584,1.01764039164,1.01704986439,1.03454715854,1.06049436307,254.278406316,152.945979488,1603.31319899,2948.99522334,60.6778,20.1987818182,-4.82896691729,12.6030905019,6.75431581399,3.76292515281,1.02103796096,1.01963318059,1.03771277551,1.05188957519,33618.8634893,20132.3782298,123481.054435,144112.488781,1.0004309338696067,1.0255328317741907,1.0903345124162822,,450.76859999999965,1.0,1.1075029331636406
2013-12-26,556.45,0.811964596999,1.0391999402382999,1.0244679284188822,1.062373515598152,1.0931360993242183,1.3039250146455772,1.2792542185847626,1.5014840798704803,0,0,0,0,2.9852,1.05623030303,0.83775075188,0.864599695122,0.956186046648,0.316651650577,1.02730115829,1.04511930973,1.08874004191,1.16929540995,66.8192378944,145.08901532,1073.85308846,1809.93547797,0.999138132261,0.999138132261,0.999138132261,,,1.02269803345,1.03919994024,1.06000571483,,,4.8402,2.65976363636,-0.192893984962,1.21275574578,1.27805334183,0.776540239273,1.01918328036,1.01975279209,1.0362971702,1.06338006488,364.057501053,206.660259231,1515.92489266,3071.38549835,36.6624,34.3553636364,-2.59755902256,11.7097370544,7.19700413443,3.7218902574,1.02269559401,1.02287986383,1.0403506384,1.05603400409,44812.0191293,25428.2557385,121038.26817,152916.173978,1.0008805822625573,1.0224997753616676,1.0895498247821007,,451.8176999999997,0.999138132260787,1.106548412114463
2013-12-27,559.44,0.808583881501,1.0356547817394204,1.037440890125174,1.0545920675614537,1.0795831725202625,1.3018103969842232,1.2795389048991355,1.5132678730828533,0,0,0,0,2.7944,1.34023030303,0.846360902256,0.835856074109,0.971843618143,0.319191087817,1.0304356475,1.04864147002,1.09119528444,1.17378127141,78.9922778944,156.474017885,1022.14645038,1846.45040528,1.0,1.0,1.0,,,1.01096915265,1.0447839241,1.06570149538,,,4.596,3.46774545455,-0.0716372180452,1.16351838649,1.2955386911,0.777149421913,1.02208215889,1.02346042155,1.03959706638,1.06741566526,443.832651316,251.578789167,1464.69174669,3147.28650164,36.2114,41.2587030303,-0.865583082707,11.3184859287,7.41796802772,3.70362525599,1.02778321966,1.02910929425,1.04639714495,1.06306570644,53978.1490093,30712.1932114,119725.757159,158967.118887,0.9937616187616187,1.0057736307736307,1.0682110682110681,,452.3541666666664,1.0,1.1124942828166327
2013-12-30,559.61,0.811100230518,1.0285057893769527,1.0419684584877202,1.0547733484120254,1.0888413269773323,1.2825972359102473,1.2747090043506981,1.5059472551130246,0,0,0,0,1.2356,2.0223030303,0.893702255639,0.777242706379,1.01624683837,0.32731918004,1.0239281287,1.04254401531,1.08133149604,1.16907597565,99.3962513154,173.039766923,825.616469224,1957.37463795,1.0,1.0,1.0,,,1.00567885704,1.02850578938,1.05393901727,,,3.9412,4.93146060606,0.439553759398,1.0563875,1.34525978522,0.779465248063,1.01771595176,1.0205275407,1.03496746389,1.06481151871,633.669383948,365.78855359,1194.01310785,3370.34826716,46.9718,52.0664848485,5.94617406015,10.4930327627,8.07336377901,3.65790550803,1.02260517793,1.0265113864,1.04235410262,1.06172971184,76139.7920169,45657.7031872,107927.462801,176656.245193,1.0041636139454264,1.0157252372187773,1.0781973159879201,,453.89979999999974,1.0,1.112832342354883
2013-12-31,555.56,0.817825917393,1.0039575690767477,1.0463114676912064,1.0458190580173938,1.0779618921960494,1.2604020146104633,1.267504734092309,1.4721110787249263,0,0,0,0,0.5186,2.05913333333,0.917188345865,0.766679971857,1.029864828,0.33018947075,1.01536591718,1.03295092247,1.07032638298,1.15906576975,102.682251315,166.423679423,750.215718845,1990.04979446,0.992762816962,0.992762816962,0.992762816962,,,1.0,1.02106230472,1.04631146769,,,2.812,4.86353333333,0.663764661654,1.03096780019,1.36060547058,0.780395671218,1.01722583605,1.02032400067,1.03450695843,1.06490670396,685.156632632,389.71810968,1142.79934785,3443.14611557,38.87,50.7478848485,8.69554924812,10.3010420263,8.28693876875,3.64575675704,1.02261609734,1.02728044307,1.04297392509,1.06312431821,82292.2669609,50117.2436962,107790.473171,182723.776651,1.0303657570739435,1.0366477068183455,1.0627114983080137,,454.35136666666637,0.9927628169618126,1.1047785710024458
2014-01-02,557.17,0.81713360973,1.0004309338696067,1.0385081359154535,1.0613772740260976,1.0814005395648545,1.2622219201667344,1.2456293315448244,1.5808932016797184,0,0,0,0,-0.2698,1.79116969697,0.971177067669,0.759657528143,1.05530592329,0.33614402824,1.01493151758,1.03208967734,1.06707446989,1.1590515735,99.5583378944,155.889341282,587.175187278,2047.72157711,0.995639820589,0.995639820589,0.995639820589,,,1.00289797682,1.00289797682,1.04934365407,,,1.091,4.25851515152,1.1526462406,0.995065032833,1.3895885153,0.782494271688,1.01541054633,1.020794599,1.03417229407,1.06556892044,650.006414737,455.640898462,1043.31278076,3578.12318264,21.0296,44.198969697,14.5478635338,10.0346424953,8.7054055409,3.62639674096,1.02159260412,1.02929179945,1.04450180766,1.06611686171,79644.6386433,60466.3998764,108540.321232,195416.286669,1.0250910853061006,1.030170325035447,1.0571997774467399,,455.28233333333316,0.9956398205893389,1.086122536501686
2014-01-03,556.94,0.818309632396,1.0008805822625573,1.0401150412729243,1.0605148906999773,1.092767727504611,1.2527892747885552,1.213271174625305,1.637288334901223,0,0,0,0,-0.5046,1.53112727273,1.00306766917,0.763262687617,1.06710775023,0.339228038662,1.01267986323,1.02972043406,1.06359127723,1.15686010027,94.4031186838,147.967384551,509.412074936,2074.83612688,0.995228820071,0.995228820071,0.995228820071,,,1.00248398013,1.00248398013,1.04891048458,,,0.0674000000002,3.73876363636,1.39802819549,0.982496974672,1.40301567774,0.783649056329,1.00692214,1.01329458234,1.02619348501,1.0577096099,570.755725,467.64459077,997.929056961,3628.64231936,11.1858,39.6297636364,17.4592744361,9.94122757974,8.90859037154,3.61912577997,1.01226707729,1.02142098347,1.03629172081,1.05831388176,69282.9346556,63377.0876488,108694.526522,200620.199064,1.0216001723704529,1.0375444392573705,1.0714619169030775,,455.74936666666656,0.995228820071121,1.0856741846819626
2014-01-06,555.95,0.822300806427,0.9937616187616187,1.0291939723795773,1.052796030829246,1.0852251654336413,1.252619246107744,1.2230508623724041,1.6562397592873954,0,0,0,0,-0.1618,0.611563636364,1.08760150376,0.795939376173,1.09845103434,0.34886478726,1.00491567258,1.02327798669,1.05431415177,1.1496919554,52.9148892102,137.372544615,361.239773275,2148.22612657,0.997810363085,0.993459730884,0.993459730884,,,1.0,1.00070199438,1.04704597247,,,-1.862,1.77940606061,2.01265864662,0.963367682927,1.43828284693,0.787492001641,1.00211244786,1.0115942377,1.02324565154,1.05554149781,275.115125,504.263084039,881.303637578,3771.21601831,-7.6994,24.2554727273,24.7819255639,9.82441590056,9.48613098482,3.60666421146,1.00713173351,1.02063026151,1.03454114206,1.05824779508,31257.9898977,71850.2889427,106687.812076,216033.263711,1.0120874179332673,1.0430434391581975,1.0887489882183647,,457.15813333333335,0.9934597308840085,1.0837443225014134
2014-01-07,561.94,0.814415773926,1.0041636139454264,1.0327880904245543,1.0516131446964594,1.1001390003719729,1.2536307863915228,1.243092578254618,1.6380225033521834,0,0,0,0,0.1902,0.383181818182,1.1008962406,0.809451219512,1.10749734822,0.352197803839,1.01331789752,1.03280802147,1.06380405931,1.16034110857,38.4414786838,141.428061282,355.790952515,2177.48074401,1.0,1.0,1.0,,,1.01077435021,1.01148390813,1.05832721246,,,-2.1984,1.17641212121,2.15703609023,0.959593058161,1.44824672263,0.788901880475,0.99885296672,1.00925527335,1.02057988902,1.05293329486,153.042263158,510.047061539,861.40512348,3810.04159336,-12.4606,19.6483090909,26.5100402256,9.82434793621,9.66673809189,3.60567473705,1.00268623643,1.01728073278,1.03085838731,1.05497444241,18557.469699,73778.1558821,105878.105006,220662.379116,1.011513684735025,1.0369790369078549,1.06662633021319,,457.6528,1.0,1.0954209633716057
2014-01-08,572.43,0.800419207006,1.0303657570739435,1.034443500731879,1.0709434809451646,1.1360668426379819,1.2811772605192477,1.262082194197019,1.6853029500088321,0,0,0,0,0.9844,0.280103030303,1.1133556391,0.824955487805,1.11594638713,0.355609124685,1.02924121712,1.05006727673,1.0814967289,1.18009224399,41.646958947,156.197741282,358.682700696,2217.0023534,1.0,1.0,1.0,,,1.0296429535,1.03036575707,1.07808350754,,,-1.8354,0.607212121212,2.26554924812,0.957865900563,1.45736174988,0.790412911637,1.00308090304,1.01391855468,1.02498523506,1.05765957428,128.454447369,526.509330705,848.196330632,3859.38422884,-10.2782,15.0218424242,27.8372789474,9.85362957317,9.84207620136,3.60653748856,1.00758364334,1.02271960989,1.03610829081,1.06087261344,16672.152203,77270.6383821,106031.372636,226324.209795,1.0060968153311323,1.0122111000471674,1.0526177873277083,,458.18396666666666,1.0,1.1158697050624766
2014-01-09,571.15,0.803160290642,1.0250910853061006,1.0255328317741907,1.063019970593162,1.1326722855726326,1.2758851781525746,1.2668855222589446,1.6902429641028673,0,0,0,0,1.7996,0.277018181818,1.1226593985,0.840664188555,1.12372550399,0.359095543497,1.02444847221,1.04577209804,1.07740087297,1.17563755412,43.8728892101,167.036900256,372.83459606,2255.85120151,0.997763918732,0.997763918732,0.997763918732,,,1.02734058818,1.02806177551,1.07567282521,,,-0.928,0.114042424242,2.3369387218,0.957671998124,1.46542941426,0.792027707229,1.00289826145,1.0141014697,1.02492850162,1.05778696974,103.532878684,543.289995898,844.431863543,3916.94079487,-5.2956,10.3024424242,28.7015278195,9.90572736867,10.0096574411,3.60918382173,1.00325891144,1.01866174518,1.03171687828,1.05690426108,14033.6792156,79584.7209222,105435.496745,231286.908562,1.0049549155213167,1.006618226385363,1.0356298695614112,,458.725,0.9977639187324214,1.113374529717928
