,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-06-18,34.94,0.80553138714,1.044231918708906,1.041430700447094,1.0543150271575135,1.0956412668548132,1.1780175320296695,1.456440183409754,1.5760036084799276,0,0,0,0,0.218,0.0554,0.0588552631579,0.0196285412758,0.0386862649437,0.0454168740112,1.03118036803,1.05004545489,1.06194959235,1.11588616779,0.253445,0.590420448717,0.54869056962,3.48370546777,-18.941,20.1352727273,16.9119229323,15.2204315197,9.12285944825,3.50501925658,1.01654716328,1.04679405748,1.10164964024,1.17805419445,20443.5759145,63998.186601,119079.280503,201493.435758,-19.7034,3.69785454545,13.9381981203,6.55138241088,5.52708351061,5.04669254549,1.00117318001,1.00817785916,1.01551861154,1.02778777024,6625.82383459,20970.7333149,35056.0889613,92247.8686962,0.9688036634230109,0.9791070406410991,1.0847166571265026,,28.145266666666714
2014-06-19,34.69,0.812534832324,1.0281564908120924,1.029071492138831,1.0518496058217102,1.0895100502512562,1.1633132126089871,1.447829716193656,1.6526917579799905,0,0,0,0,0.2176,0.0687212121212,0.0609526315789,0.021592565666,0.0384615535631,0.0454478961275,1.02209781968,1.04060894672,1.05339072476,1.10636482691,0.278810526315,0.609911217948,0.583520949367,3.47292075079,-18.463,14.5945757576,16.3608759398,15.6618821529,9.24096235496,3.5323210889,1.00699470313,1.03559675604,1.09175738203,1.16799056506,17554.7061251,54408.9481651,120839.274784,205412.816659,0.518999999999,0.398339393939,14.0769665414,6.69636128049,5.57630600973,5.02225057973,1.00671814196,1.01385813163,1.02133775789,1.03395417281,6891.51955274,22005.9997824,36006.5456633,94133.783343,0.9731911213606227,0.981262611703661,1.0962813490919574,,28.186833333333386
2014-06-20,34.53,0.817488174534,1.0155882352941177,1.0203900709219857,1.0640986132511556,1.0810895428929241,1.1544633901705115,1.4471919530595139,1.6616939364773822,0,0,0,0,0.1654,0.080096969697,0.0629770676692,0.0236084427767,0.0382429603258,0.0454716530675,1.01593185931,1.03402582819,1.04764541466,1.09977127911,0.287055526315,0.611680448717,0.610016313291,3.45186320362,-16.314,8.77696969697,15.9459981203,16.064733818,9.35641090893,3.56023152623,0.998874990584,1.02575635148,1.08321835817,1.15926942159,14185.2929672,43528.146024,122089.274873,208812.390515,19.7928,-1.91756969697,14.134806015,6.83825255628,5.62146347134,4.9974652487,1.00668723418,1.01393946395,1.02162844626,1.03442503575,7040.48336301,23001.3471841,37526.879313,96078.5435309,0.9808861859252822,0.9820445988995076,1.1004923255140457,,28.227866666666724
2014-06-23,34.38,0.824622842738,0.9806046776953794,1.0204808548530724,1.064066852367688,1.0801131008482565,1.1567967698519517,1.4247824285122257,1.6552720269619645,0,0,0,0,-0.0552,0.094496969697,0.0664157894737,0.0292025562852,0.0376294245195,0.0454934281796,1.00694139355,1.02570222414,1.04181028932,1.09067764852,0.25405368421,0.654007948717,0.688037911392,3.37804304638,-6.895,-5.121,14.6259567669,16.9993956379,9.68516688643,3.64807419632,0.990287015139,1.01473164756,1.07358601891,1.15002523065,5444.74686847,29093.9069856,124961.305465,218218.741981,30.8426,-0.886587878788,13.3354161654,7.1832418152,5.7346132047,4.92125906655,1.00632049317,1.01428848567,1.02233722221,1.03535915479,6953.63088301,26793.9872011,42434.5619681,101991.126057,0.9857475276323443,0.985456660849331,1.1090750436300174,,28.350533333333395
2014-06-24,34.54,0.822010229685,0.9896848137535816,1.0270591733571215,1.031044776119403,1.0913112164296999,1.1575067024128687,1.409795918367347,1.6621751684311836,0,0,0,0,-0.083,0.0913636363636,0.0660432330827,0.0309033302064,0.0374273631622,0.0454839656517,1.01016304745,1.02927043678,1.0461396342,1.09452953095,0.241261842105,0.671469166666,0.717108718354,3.39086163129,-6.495,-8.06824242424,14.0224849624,17.2148366557,9.7877037037,3.67886465139,0.991135491227,1.01439589497,1.0734274642,1.15026612325,4478.46828295,25731.4582933,125378.240519,221221.168917,24.0986,1.88558787879,12.6941676692,7.26691855066,5.76655238074,4.89558915671,1.0049746322,1.01309068464,1.02134434428,1.03441349023,6544.31665564,27819.6135344,44040.0527517,103999.299058,0.9823393167342213,0.9713375796178343,1.101621308627678,,28.392233333333394
2014-06-25,33.85,0.839880846873,0.9688036634230109,1.0116557083084279,1.0242057488653558,1.0345354523227384,1.1568694463431306,1.3049344641480338,1.6219453761379972,-2.75892206846,0,0,0,-0.0846,0.0792242424242,0.0649195488722,0.0324537288931,0.0372083084271,0.0454651356315,0.989780552347,1.00759791336,1.02500047314,1.07174094581,0.235131315789,0.636081987179,0.72526289557,3.39657784591,-6.17,-9.37472727273,13.3293796992,17.3883300891,9.88668082659,3.71052444187,1.00122801911,1.02407124788,1.0835556989,1.16167832737,3557.54436847,24229.3903846,126357.955821,225041.562767,11.4448,4.76440606061,11.9334041353,7.32140677767,5.79263409957,4.8696458005,0.997802366405,1.00553793305,1.01410681806,1.0271371557,5929.66261564,26149.6080641,44741.3202466,105177.035483,1.0106351550960118,0.9878877400295419,1.1104874446085673,,28.429966666666726
2014-06-26,33.76,0.843238546603,0.9731911213606227,1.0005927682276228,1.0101735487731895,1.0298962782184258,1.1279652522552621,1.3131077401789186,1.6444227959084265,-2.12729802974,0,0,0,-0.103,0.0585393939394,0.0630804511278,0.0338662757974,0.0369690664557,0.0454367827479,0.987264406135,1.00388052157,1.02194255357,1.06804390337,0.23847868421,0.597081794871,0.731799984177,3.4045647445,-1.955,-9.62239393939,12.5541616541,17.5204921435,9.98211579202,3.74302157387,0.998491505883,1.0197363341,1.07877734564,1.15710519099,3484.39459874,22387.85625,126704.72181,228444.079063,-1.2304,7.27921818182,11.1118109023,7.36442371013,5.8141644632,4.8435109819,1.00063662492,1.00784348523,1.01672246085,1.02995738803,5923.44283064,24574.1246309,45359.1681998,106692.6441,1.0082938388625593,1.0050355450236967,1.1033767772511849,,28.467733333333392
2014-06-27,33.87,0.84162582423,0.9808861859252822,0.9961764705882352,1.0092371871275327,1.022644927536232,1.1245019920318724,1.3245991396167383,1.7289433384379784,-1.66740185267,0,0,0,-0.1194,0.0327696969697,0.0607210526316,0.0351622185741,0.0367115198664,0.0453990490046,0.990437757698,1.00602964327,1.02481476859,1.07065171221,0.237401052631,0.556447179486,0.738894920886,3.41430439858,4.597,-9.04742424242,11.7063233083,17.6092437852,10.0735730632,3.77631032233,0.994443618007,1.01397839381,1.07244461858,1.15082878157,3464.23252637,20201.4088141,126548.750513,231479.291595,-11.365,9.12544848485,10.2426214286,7.4085853424,5.83073267552,4.81716400473,0.999433925617,1.00605328543,1.0150620601,1.02856931654,5913.5153538,22659.6292716,44641.2638162,108072.037384,1.001180986123413,1.0097431355181579,1.0959551225273103,,28.505866666666726
2014-06-30,33.89,0.844500836038,0.9857475276323443,0.9666286366229321,1.0155828588552593,1.035125229077581,1.1300433477825942,1.3207326578332035,1.7211782630777044,-0.998376383764,0,0,0,-0.0956,-0.0470545454545,0.049334962406,0.0381982879925,0.035834395511,0.0452280035963,0.990342046434,1.00441599241,1.02421130969,1.06868062563,0.21587868421,0.503004102563,0.757483528481,3.43728025157,3.928,-3.88309090909,8.72860714286,17.5943357176,10.323980705,3.88006452477,0.999133060836,1.01314137704,1.07017628276,1.14947411051,2765.00971058,16140.5428702,126768.678307,239885.973082,-12.7956,8.29974545455,7.51541278196,7.50797626642,5.84811286334,4.73760761208,1.00023975499,1.00463445107,1.01411280749,1.02841183906,5215.60653143,16028.8378046,42491.5124924,112121.854062,0.9997049277072884,1.013573325464739,1.0897019769843612,,28.620133333333396
2014-07-01,33.93,0.844641909814,0.9823393167342213,0.9722063037249284,1.0152603231597845,1.050789718179003,1.1216528925619835,1.3264268960125098,1.7179746835443037,-0.951903216288,0,0,0,-0.0514,-0.0645939393939,0.0444033834586,0.0389473733583,0.0355111741092,0.0451514651756,0.990830510454,1.00449997039,1.02489361782,1.0690360008,0.189298947368,0.45978051282,0.76273846519,3.44023143082,5.431,-1.61563636364,7.70512781955,17.5053536585,10.4002457733,3.91589279031,1.01392924601,1.02646925534,1.08377592731,1.16455833985,2617.35371058,15815.6688317,127656.068383,243588.954851,-8.6898,5.27838787879,6.68916616541,7.54209486398,5.84188644515,4.71103670502,0.999157558824,1.00276406893,1.01216876122,1.02678989578,4729.81364117,14545.1760216,40430.9225303,113334.825193,0.9888004715590921,1.014441497200118,1.0904804008252285,,28.658700000000064
2014-07-02,34.21,0.838892136802,1.0106351550960118,0.9791070406410991,1.0196721311475412,1.0532635467980296,1.1384359400998336,1.320849420849421,1.7525614754098362,-1.12376747609,0,0,0,-0.000599999999997,-0.0738848484848,0.039534962406,0.0395930347092,0.0351802273793,0.0450670651808,0.998322025243,1.01136716383,1.0327118497,1.07684226472,0.175409210526,0.406994615384,0.774109477848,3.44391619104,11.249,1.27709090909,6.74130827068,17.3851237101,10.4736269559,3.95244903198,1.0211500682,1.03287092134,1.08995868725,1.1717510191,3376.637079,16183.9664359,128891.25074,247752.321193,0.3954,2.26933939394,5.99243383459,7.59088198874,5.83118762307,4.68502137831,1.00602614033,1.00937553215,1.0188591271,1.03395588277,5300.62949985,13711.7060183,39011.5753304,115293.888246,0.9774919614147909,1.0140309850920783,1.074539608301666,,28.69850000000006
2014-07-03,34.04,0.844232275754,1.0082938388625593,0.981262611703661,1.009789380005933,1.0525664811379096,1.1346666666666667,1.2997327224131348,1.7088353413654616,-1.19379731021,0,0,0,0.039,-0.0764242424242,0.0347,0.0401067073171,0.0348445484646,0.0449745250059,0.993303082916,1.00505628345,1.02702193057,1.07043814772,0.174362894736,0.347365064102,0.78084011076,3.42854276336,21.898,4.56239393939,5.8902537594,17.2391538462,10.5447709505,3.98979043401,1.02841217748,1.03932026713,1.096293556,1.17914467183,4749.526704,16925.0723061,130513.71949,252249.048129,10.5482,0.231212121212,5.45222142857,7.67039507505,5.81802787301,4.65961366441,1.00703432365,1.01046612652,1.0198912124,1.03543638715,5365.71928722,12910.4277985,35683.6796598,117202.935255,0.9967685076380729,1.0141010575793186,1.073443008225617,,28.737666666666726
2014-07-07,33.91,0.852093777647,1.001180986123413,0.9820445988995076,1.0020685579196216,1.0501703313719417,1.1375377390137538,1.2972456006120885,1.7248219735503558,-0.814820260237,0,0,0,0.0104,-0.0300424242424,0.0159169172932,0.0405958255159,0.0334846357829,0.0445207276163,0.992303865625,0.997639028839,1.02084360336,1.06199817572,0.118222105263,0.189248653845,0.790755047468,3.30542501572,25.88,16.0690909091,3.51887781955,16.4197503518,10.8063771463,4.1481683835,1.02768202805,1.03762750128,1.09189165958,1.17663774201,8700.78796716,18326.1438462,132206.013275,266699.64138,26.4676,3.70905454545,4.64118233083,8.06496050657,5.7491443961,4.56490152359,1.00911264885,1.01305860633,1.02290319036,1.03907520624,4717.3124409,10496.1479065,34914.8439693,121651.226156,1.008552049542908,1.0256561486287232,1.0687112946033621,,28.89450000000006
2014-07-08,33.88,0.853986619441,0.9997049277072884,0.985456660849331,1.0056396556841793,1.0511945392491469,1.1430499325236168,1.315728155339806,1.6906187624750502,-0.619710016928,0,0,0,-0.0118,-0.0191333333333,0.0109503759398,0.0403740150094,0.0331449967768,0.0443901366386,0.992966002345,0.996419301948,1.0193305754,1.06002948872,0.0888210526312,0.181086602563,0.785016455696,3.27136790881,18.333,18.4696060606,3.31848684211,16.1790299015,10.8686329773,4.19052969904,1.02879854978,1.03831292686,1.09219690984,1.1775584286,10443.1701251,18314.2520769,132112.858922,270004.735141,22.6594,7.08426666667,4.68888270677,8.15623198874,5.73382586,4.54343321324,1.00600181933,1.01000438708,1.01994406426,1.03610172591,4693.85696222,10126.3465395,35484.2352339,122326.568839,1.0138724911452184,1.0197756788665877,1.0723140495867767,,28.93306666666673
2014-07-09,33.55,0.863513164431,0.9888004715590921,0.9713375796178343,0.9976211715730001,1.0354938271604939,1.1621059923796326,1.333996023856859,1.632603406326034,-0.235780765253,0,0,0,-0.0428,-0.0121636363636,0.00570601503759,0.0399866322702,0.0327973760549,0.0442559933677,0.98493967061,0.986721174066,1.00892393977,1.04880212261,0.0854010526312,0.181315641025,0.774637405063,3.2367697956,6.263,19.2316666667,3.21670300752,15.9114947233,10.9284477482,4.23369964586,0.999564256717,1.00784268085,1.05956072407,1.14265651592,10269.6592369,16182.8976779,129697.270633,270644.837879,12.9646,9.75621212121,4.70768308271,8.23221850375,5.72009080667,4.52266147036,0.999760503035,1.00343207529,1.01326309401,1.02923515498,4688.49952511,9573.15025747,35211.9078526,120810.02293,1.0259314456035769,1.048286140089419,1.0918032786885248,,28.970866666666726
2014-07-10,33.44,0.86749800638,0.9774919614147909,0.9878877400295419,0.9994022713687984,1.0157958687727824,1.143247863247863,1.320695102685624,1.6328124999999998,0.235643270515,0,0,0,-0.075,-0.00924848484848,0.000263909774435,0.0394536585366,0.0324434701711,0.0441181801535,0.983283590867,0.983572804683,1.00508705094,1.04444513852,0.0912239473681,0.184392564102,0.756136139241,3.19075446541,-7.534,18.216030303,3.1902537594,15.6060915807,10.9850731218,4.27758340047,0.990604913155,0.997937222681,1.04863118463,1.1309146661,9950.86305268,13862.3025497,127628.213948,270661.621541,3.474,11.8455454545,4.75922255639,8.3004450985,5.70748909546,4.50267298869,1.00333735743,1.00677727085,1.01663278435,1.03265480782,4865.2327359,9229.65831747,35149.2123975,120438.246675,1.0373803827751196,1.0505382775119618,1.111543062200957,,29.0091333333334
2014-07-11,33.93,0.856145986836,0.9967685076380729,1.0050355450236967,1.0056312981624185,1.0241472985209779,1.12987012987013,1.3448275862068966,1.6607929515418502,0.308605341246,0,0,0,-0.0762,-0.00789696969697,-0.00487105263158,0.0388420262664,0.0320894045945,0.0439774509624,0.998572626808,0.997713756423,1.01903367496,1.05871821924,0.0762871052628,0.179494807692,0.736846518987,3.15324512186,-21.277,15.6253939394,3.26233270677,15.2615214587,11.0385915744,4.32217934371,0.99183672642,0.998347649757,1.04864245296,1.13090310974,9565.55312505,11424.6525577,125846.571133,270608.600159,-4.3532,12.7472606061,4.81148458647,8.35137227955,5.69531168395,4.48337242278,0.999678351496,1.00277041517,1.01256302826,1.02846315212,4866.2895609,8538.54053439,34892.4754484,119576.077598,1.0173887415266727,1.0244621279104038,1.0960801650456822,,29.0490333333334
2014-07-14,34.2,0.852893762183,1.008552049542908,1.0097431355181579,1.0058823529411764,1.037306642402184,1.1176470588235294,1.3696435722867442,1.6577799321376638,0,0,0,0,0.0258,-0.0131878787879,-0.0163718045113,0.0366212007505,0.0310385607126,0.0435385994082,1.00858179244,1.00438316337,1.02466153587,1.06384012847,0.0329463157891,0.154196858974,0.673429351266,3.00396631682,-38.359,1.67918181818,3.78635902256,13.9914162758,11.179596834,4.45982162084,0.971517744728,0.976346168648,1.02295674848,1.10287480788,9422.60559874,7727.04635256,118990.624098,267827.693022,-16.0216,8.06427272727,5.04071090226,8.37098625704,5.67156220552,4.42993957421,1.0016478123,1.00379058199,1.01355448616,1.02893332268,4873.78718327,6901.1620626,34954.0075876,110178.910307,1.0169590643274853,1.0350877192982455,1.0614035087719296,,29.16896666666674
2014-07-15,34.35,0.85041436196,1.0138724911452184,1.013573325464739,0.9797490017113519,1.061167747914736,1.0904761904761906,1.3630952380952381,1.6626331074540175,0,0,0,0,0.0792,-0.0125333333333,-0.0185157894737,0.0358208489681,0.0307117015354,0.0433873297968,1.01225909118,1.00831455892,1.02818529785,1.06722383933,0.0423410526312,0.15325326923,0.654122642405,2.93345990173,-34.74,-4.4956969697,3.87331954887,13.4808487336,11.2191451741,4.50700218911,0.97664305868,0.980515306988,1.02607935721,1.10603453309,10452.201704,7433.07440865,116258.799998,266102.970703,-7.0144,5.90553939394,5.27971390977,8.34798834428,5.67612247714,4.41416276908,1.00709295115,1.00948302722,1.0193585973,1.03461952235,5058.10195038,7001.88439907,35672.774445,105509.151514,1.0058224163027656,1.0395924308588065,1.041339155749636,,29.211733333333406
2014-07-16,34.42,0.849896378075,1.0259314456035769,1.014441497200118,0.986246418338109,1.0574500768049158,1.081369776939994,1.3768,1.6603955619874577,0,0,0,0,0.1152,-0.00750303030303,-0.0198522556391,0.0350197701689,0.0304002475973,0.0432336257947,1.01333647364,1.00993948285,1.0292831351,1.06811481769,0.0520326315786,0.154918910256,0.634480443038,2.86489056604,-24.687,-10.3255151515,3.90223120301,12.937442425,11.2553958407,4.55481245651,0.989049499119,0.992803936429,1.03741685984,1.11816128807,10528.1857632,7383.87025481,113744.798218,265049.411516,8.1196,4.04061212121,5.55893609023,8.31624683396,5.68815091567,4.39943613471,1.00691919785,1.00955820634,1.01934435983,1.03440229144,5562.71269775,7608.06170773,36351.0011792,100694.881397,1.0217896571760605,1.0459035444509006,1.0453224869262054,,29.25343333333341
2014-07-17,34.69,0.844556548477,1.0373803827751196,1.0140309850920783,0.9928448769318833,1.0467712733856367,1.0833853841349155,1.369522305566522,1.694675134342941,0,0,0,0,0.1404,0.00236363636364,-0.0202357142857,0.0342666744841,0.0301019895687,0.043077881918,1.02005410492,1.01722747599,1.03617966621,1.0752442372,0.0772799999996,0.162465384615,0.612180696203,2.82354685142,-11.973,-14.9333636364,3.90607894737,12.3728323171,11.2884772181,4.60330169224,0.995790567027,0.999780401785,1.04316859562,1.12446259045,10207.8795461,7281.89108814,110712.835639,264499.974654,23.0664,3.13075757576,5.91535413534,8.2963075516,5.70636433574,4.38584858857,1.01028693093,1.01335082594,1.02302996688,1.03814834416,6719.31144643,8851.09836523,36456.0903355,98481.0443735,1.0126837705390603,1.0299798212741424,1.0155664456615738,,29.297666666666743
2014-07-18,34.52,0.849980687524,1.0173887415266727,1.0141010575793186,0.9950994522917269,1.0466949666464527,1.08485229415462,1.369297897659659,1.640684410646388,0,0,0,0,0.135,0.0152060606061,-0.0198469924812,0.0334494136961,0.0298152470113,0.0429198558171,1.01408616207,1.0117381556,1.03040931309,1.06876994317,0.0889628947365,0.164871538461,0.618104746835,2.77445204009,-1.088,-17.6483939394,3.90016729323,11.7924654081,11.3186437749,4.65249343724,0.999470887895,1.00379487995,1.04587859761,1.12750927263,9824.89739479,7188.9781266,107682.838889,264021.387762,26.9056,2.4569030303,6.21704736842,8.26636414165,5.72898013508,4.37316095215,1.00074285802,1.00396063409,1.01335910059,1.02821432459,6031.98572748,8847.19494266,35970.8218031,95028.9142452,1.0069524913093857,1.023464658169177,1.015353418308227,,29.34133333333341
2014-07-21,34.78,0.847455434158,1.0169590643274853,1.0256561486287232,1.0072400810889082,1.0718027734976887,1.0613365883429966,1.296793437733035,1.6343984962406015,0,0,0,0,0.0674,0.0590060606061,-0.0132812030075,0.030546130394,0.0290246747539,0.0424324962645,1.01853749963,1.01709289234,1.0361675505,1.07324147933,0.126643157894,0.156333076922,0.645072405063,2.64056628931,25.994,-13.3917878788,3.25270864662,10.0220559334,11.3915043293,4.80366574073,1.00547358064,1.0113898461,1.04764364805,1.13013513696,9172.42091453,7083.7890625,95522.0154743,261904.72789,0.7436,3.70994545455,6.31175977444,8.08352108349,5.8198846182,4.34072358225,1.0060839882,1.01051497761,1.01929451887,1.03380099689,3808.74815669,9853.40784568,36950.3932172,88030.726645,1.0178263369752731,1.0143760782058655,1.0117883841288096,,29.474500000000088
2014-07-22,34.55,0.854378195851,1.0058224163027656,1.0197756788665877,1.0049447353112273,1.069328381306097,1.07431592039801,1.2777366863905324,1.6107226107226107,0,0,0,0,0.039,0.0692363636364,-0.00927857142857,0.0294497185741,0.0287806302743,0.0422661411029,1.01129844281,1.00976889298,1.02862204094,1.06507804086,0.134677894736,0.153814807692,0.64817403481,2.61003219733,25.958,-8.98609090909,2.86095676692,9.4458424015,11.410320448,4.85529317796,1.0066928879,1.01220964509,1.04664722081,1.1293884575,9061.85921058,7222.69025,90932.5361389,261262.912531,-4.6702,5.31046060606,6.16400338346,8.00437518762,5.85522895716,4.33179971791,1.00341086753,1.00782279874,1.01652794346,1.03095979836,3897.12223669,10159.392955,37375.2312493,87823.8911494,1.0335745296671492,1.0162083936324169,1.0243125904486252,,29.51876666666675
2014-07-23,35.17,0.840634063122,1.0217896571760605,1.048286140089419,1.0182397220613781,1.0498507462686568,1.0925753339546445,1.2911160058737152,1.6488513830285985,0,0,0,0,0.046,0.0786121212121,-0.00428157894737,0.0283461538462,0.0285515148851,0.0420987486083,1.02774652621,1.02701124252,1.04613462625,1.0829681549,0.183773421052,0.175092307692,0.669778734177,2.59401854953,21.862,-3.71890909091,2.43907706767,8.88968843809,11.4269158242,4.9074735123,1.0154754808,1.02053283529,1.05341344551,1.1370752616,8876.92801979,7599.68323077,86452.7114996,260916.656527,-0.2376,7.02235151515,6.0839593985,7.92239108818,5.89328464164,4.32381015588,1.00665224017,1.01091785627,1.01980428134,1.03425288479,4588.03298327,10129.1440564,38197.2478011,87611.0164964,1.0235996588001137,0.9857833380722206,0.9840773386408871,,29.565100000000083
2014-07-24,35.13,0.842911092134,1.0126837705390603,1.0505382775119618,1.0378138847858198,1.0629349470499245,1.0879529266026635,1.2901211898641205,1.6392907139524033,0,0,0,0,0.0694,0.0856060606061,0.0015992481203,0.0272754690432,0.0283304998828,0.0419302918632,1.0249452954,1.02499762935,1.04384257677,1.08064044788,0.222468421052,0.192817371794,0.675045316456,2.59421534591,19.604,1.92339393939,1.98854135338,8.35829889775,11.4416556859,4.96017205903,1.01408555593,1.01873131854,1.04966794128,1.1333810031,8788.94234216,7911.13487019,81277.4748972,259757.98099,9.5046,8.43443636364,6.06177406015,7.83935452627,5.9329211747,4.31671680516,1.00484863001,1.00890959929,1.017874032,1.03232425296,4930.52522222,9702.40484568,38383.6156602,87632.2698703,1.0170794192997437,1.0025619128949614,0.9866211215485339,,29.611466666666747
2014-07-25,34.76,0.853181818182,1.0069524913093857,1.0244621279104038,1.0296208530805688,1.040095751047277,1.0761609907120744,1.2392156862745096,1.662362505978001,0,0,0,0,0.0796,0.0874484848485,0.00802067669173,0.0261882739212,0.0281132383966,0.0417602743576,1.01308618227,1.01364010819,1.03197458659,1.06825244994,0.230577894737,0.196607628204,0.672231392405,2.58103696541,19.729,7.38781818182,1.52730639098,7.85494301126,11.4545949514,5.01338815664,1.0164427781,1.02075508239,1.04994974434,1.13399769916,8848.25984216,8306.20351122,76280.9903445,258535.380558,16.077,9.39956363636,6.09837969925,7.75156625235,5.97397299139,4.31050148724,1.00381602311,1.00765775944,1.01671243197,1.0311549138,5112.38261696,9024.66652004,38513.8383555,87480.6044677,1.016398158803222,1.0002876869965478,1.067318757192175,,29.656600000000083
2014-07-28,35.4,0.841693973635,1.0178263369752731,1.0350877192982455,1.045172719220549,1.0548271752085816,1.0617876424715056,1.2575488454706927,1.6549789621318372,0,0,0,0,0.0302,0.0699212121212,0.0254428571429,0.0230916744841,0.0274900521566,0.0412427244778,1.02711407059,1.03228816587,1.04784104784,1.08475407262,0.266983947368,0.203948653845,0.654517405063,2.55463822327,10.29,16.7458181818,0.72609962406,6.55028822702,11.4800527133,5.17535248081,1.00994827126,1.01085670696,1.03547477972,1.119470746,7148.63191453,8601.90050641,57592.8361199,253745.02605,-1.8152,8.41043636364,6.39993383459,7.48341432927,6.10213217446,4.29626967939,0.996461710637,0.999297609153,1.00818090799,1.02262470413,5527.01206617,7371.3871703,36629.6891063,86671.1501999,0.9966101694915255,1.0008474576271187,1.0313559322033898,,29.795966666666747
2014-07-29,35.71,0.835732287875,1.0335745296671492,1.0395924308588065,1.053703157273532,1.0701228648486665,1.0621653777513387,1.2933719666787395,1.6812617702448212,0,0,0,0,0.0488,0.0670303030303,0.0312018796992,0.0222736163227,0.0273095581341,0.0410696148409,1.03287199734,1.04055422406,1.05565779069,1.09293882251,0.292108157894,0.250737884615,0.669010063291,2.5480225,,,,,,,,,,,,,,,-13.0662,6.63824848485,6.39703609022,7.36574720919,6.1430588212,4.29215071689,0.99787512074,1.00080376817,1.00948624633,1.02394714838,5042.22706617,7284.95628703,36034.9756484,86356.4669853,0.9831979837580509,0.9879585550266032,0.9770372444693363,,29.844000000000083
2014-07-30,36.0,0.830352777778,1.0235996588001137,1.0459035444509006,1.0610079575596818,1.0771992818671454,1.0833584110743306,1.3038754074610648,1.6957136128120585,0,0,0,0,0.1066,0.0701878787879,0.0371612781955,0.0216269230769,0.0271531352555,0.0408974352331,1.03741913174,1.04788240431,1.06275023524,1.10040845022,0.314339736842,0.320723076922,0.694224920886,2.54514463836,-5.363,15.6568181818,0.557157894737,5.87553576454,11.4798077971,5.28384575325,1.00288226885,1.0040550058,1.02540297223,1.10941615981,7089.46454611,8355.1075625,42328.3371519,249961.512406,-21.4618,3.77835151515,6.24846954887,7.22878135554,6.18313273705,4.28813148548,0.99427797334,0.997020345697,1.00539370608,1.01973889324,5478.24101564,7286.27229953,35181.7702165,85169.5329216,0.9630555555555556,0.9794444444444443,0.9941666666666666,,29.892700000000083
2014-07-31,35.73,0.838007276798,1.0170794192997437,1.0299798212741424,1.0444314527915812,1.0649776453055142,1.0860182370820668,1.3233333333333333,1.6877657061880016,0,0,0,0,0.1572,0.0744848484848,0.0428906015038,0.0211144465291,0.0270020291256,0.0407258288593,1.02697497952,1.03911589356,1.05348508079,1.09109023138,0.330160789473,0.367492307692,0.708540759494,2.57367748035,-10.61,13.6209090909,0.608515037594,5.59093081613,11.4736571437,5.33820605343,1.0070405026,1.00846949847,1.02877997271,1.11315284267,6979.50101979,8139.16115384,37093.8147275,247850.873088,-30.8236,0.178466666667,5.92253270677,7.06640487805,6.22073095699,4.28413753049,0.99145341943,0.994120476373,1.00218217777,1.01641566507,6104.91915248,7482.16378574,34432.665388,84319.4586498,0.9857262804366079,0.9879652952700811,0.9571788413098239,,29.94200000000008
2014-08-01,35.33,0.848852721955,1.016398158803222,1.023464658169177,1.0378965922444183,1.0480569563927618,1.0807586417864792,1.315828677839851,1.5221887117621713,0,0,0,0,0.1786,0.0773393939394,0.0479236842105,0.0206539634146,0.0268513083099,0.0405542784264,1.01343889391,1.02688562709,1.04076680328,1.07790642686,0.301202894737,0.38944102564,0.720373401899,2.58630968553,-14.622,10.3241212121,0.694458646616,5.31979643527,11.4626471226,5.39251044154,0.993720686974,0.995053910794,1.01412549918,1.09696256366,6807.93463163,7853.26063461,33635.9578465,244970.138371,-47.1752,-5.40206666667,5.20276203007,6.84158496717,6.25237011105,4.27972222035,0.974376986354,0.976490630042,0.983986907841,0.997702541507,16094.8884633,11600.6419427,35123.299495,82982.1512858,0.984149448061138,1.0113218228134728,0.9402773846589301,,29.989966666666746
