,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-08-15,24.62,0.997301651774,1.0335852225020992,1.0245526425301705,0.960967993754879,0.9234808702175544,0.9719699960521122,0.9975688816855754,1.1247144814984011,0,0,0,0,0.0612,-0.0190242424242,-0.103515413534,-0.0296666510319,0.021181491737,0.00649834713392,1.0146510334,0.974576690516,0.956873642737,0.981538837213,0.203857631579,1.24645378205,1.23907200949,1.39437232311,,,,,,,,,,,,,,,47.7136,-20.5057939394,-23.3144413534,0.034562359287,5.95477655737,4.13757696635,1.00524302143,0.993598804306,0.993320049956,1.00573921745,48078.4644472,64931.7014046,36959.9087949,73395.996098,1.0454914703493094,1.0653939886271324,0.9914703493095044,,24.55356666666668
2014-08-18,24.49,1.00205253845,1.0136589403973508,1.0170265780730896,0.9379548065875143,0.9138059701492537,0.9641732283464567,0.991497975708502,1.127013345605154,0,0,0,0,0.102,0.0260848484848,-0.0937563909774,-0.0402300422139,0.0211611579934,0.00675505747905,1.01208802562,0.976757635281,0.951890468463,0.976268483799,0.0810302631581,0.983174294872,1.2434885443,1.39127411557,9.253,0.356757575757,-1.33395300752,1.51546540807,10.4990186943,6.26982248925,1.0075404477,1.00661325078,1.01127255611,1.08164278559,1362.08612505,4266.10857532,10912.9274937,200353.056132,36.4416,10.0558181818,-25.5427342105,-1.62607138837,5.70752290202,4.09805805558,1.00486887551,0.991807497887,0.990131923911,1.00227502589,23815.1012149,62978.1704164,36635.1868026,72816.6632882,1.0616578195181707,1.0959575336872194,1.0081665986116783,,24.54026666666668
2014-08-19,24.85,0.987392354125,1.0268595041322315,1.0349854227405249,0.9470274390243903,0.9272388059701493,1.0101626016260163,0.995991983967936,1.1531322505800465,0,0,0,0,0.0954,0.0388242424242,-0.0878751879699,-0.0432625703565,0.0210970625293,0.00683497441917,1.02647775621,0.992253633605,0.965784602828,0.990540537174,0.0939042105266,0.961552820513,1.23825681962,1.38967889544,11.141,2.63987878788,-1.75742669173,1.38749061914,10.3978755641,6.31870603786,1.02395460763,1.02313730032,1.02769813828,1.09878110549,2508.914704,4701.03630769,9924.26982556,199083.568525,28.5614,17.9311939394,-25.3018680451,-2.1455787758,5.6146196393,4.08550493562,1.01564607487,1.00241038388,1.00040121507,1.0125909583,21273.4990556,62185.7155632,36408.3261847,72612.1831878,1.0398390342052313,1.0704225352112675,1.013682092555332,,24.536700000000017
2014-08-20,24.97,0.982647176612,1.0378221113881962,1.043896321070234,0.9444024205748864,0.9103171709806781,1.0360995850622405,1.0032141422257934,1.1613953488372093,0,0,0,0,0.0956,0.0502121212121,-0.0806860902256,-0.0459989212008,0.021004858181,0.00691282191199,1.0302217638,0.998510431975,0.970292797606,0.995279199831,0.121609210527,0.910338397436,1.23050860759,1.38920823506,17.493,5.13778787879,-1.99613345865,1.29896787054,10.2936683222,6.3674050497,1.02721374628,1.02640871853,1.03082105713,1.10171624742,3880.38196716,5314.76330769,8972.15353007,197864.480277,30.4982,24.0261090909,-24.4121838346,-2.6319358818,5.51890048054,4.07372817078,1.01980237399,1.0066475529,1.00445885235,1.01664142033,22588.2702767,62136.5856524,36247.0188126,72571.6892669,1.038045654785743,1.0564677613135762,1.0072086503804565,,24.536700000000017
2014-08-21,25.3,0.969878787879,1.0454545454545454,1.0368852459016393,0.9859703819173812,0.9496996996996997,1.059020510673922,1.0230489284270117,1.2093690248565965,0,0,0,0,0.1044,0.0628303030303,-0.072177443609,-0.0484512664165,0.0208872128458,0.00698908822732,1.04110941937,1.01286093179,0.983087399578,1.00832967996,0.174514736842,0.859067628205,1.22980246835,1.3892354717,25.228,7.86893939394,-2.06876503759,1.24721388368,10.1867446232,6.41587882156,1.02293430717,1.02274449943,1.02697475043,1.09710604435,4952.14813163,5730.62160897,7984.69565665,196005.330313,37.0368,29.7626606061,-22.8507819549,-3.07918972796,5.42405931054,4.0628452138,1.02295383319,1.01094516288,1.00864557122,1.02074474077,30612.4455567,62647.4041139,36339.8417362,71568.6016219,1.0138339920948616,1.0343873517786562,1.0189723320158104,,24.53793333333335
2014-08-22,25.74,0.953404558405,1.0454914703493094,1.0806045340050376,0.999223602484472,0.9547477744807121,1.103300471495928,1.0341502611490558,1.1988821611551002,0,0,0,0,0.1326,0.077903030303,-0.0623116541353,-0.0504933864916,0.0207490755391,0.00706441755537,1.05550201956,1.03119835745,0.999563128003,1.02564868843,0.271939736842,0.8188625,1.20895791139,1.39160204009,31.098,10.7392424242,-1.96718421053,1.22572291276,10.0775491092,6.4641506669,1.02559030962,1.02612401055,1.03046039951,1.10014152619,6269.79594742,6295.86788301,7743.27061354,194194.904074,47.7134,34.9250848485,-20.6373680451,-3.48363689024,5.33083211,4.05293952898,1.0247590444,1.01400165128,1.0116492267,1.02365527384,39907.479378,63734.9753154,36700.9388866,70755.8529358,1.0190365190365192,1.0287490287490288,1.0124320124320125,,24.540633333333346
2014-08-25,26.0,0.944216666667,1.0616578195181707,1.076158940397351,1.056910569105691,0.9792843691148776,1.1092150170648463,1.038753495805034,1.207617278216442,0,0,0,0,0.2144,0.121048484848,-0.028330075188,-0.0542940196998,0.0202067012424,0.00728584365478,1.05457421566,1.04393563735,1.00867557987,1.03532808203,0.507099736842,0.674645576923,1.18742087025,1.40102663129,18.612,18.2097878788,-0.246093984962,1.29935307223,9.73758386076,6.60735663976,1.02298050335,1.02443946297,1.03055848325,1.09774022174,9282.74875663,5883.07638461,7928.11733822,188513.55786,51.3034,42.790569697,-11.1751180451,-4.44037753283,5.060783641,4.02923317754,1.01865545918,1.01239608404,1.00948659183,1.02104198935,58460.6108201,63782.6233154,37618.6815836,68350.4568476,1.0323076923076924,1.0173076923076922,0.9892307692307691,,24.549633333333347
2014-08-26,25.84,0.950168988648,1.0398390342052313,1.0677685950413223,1.045730473492513,0.9696060037523453,1.1157167530224525,1.045730473492513,1.1962962962962962,0,0,0,0,0.1868,0.132266666667,-0.0159492481203,-0.0548697701689,0.019976955872,0.00735851556091,1.04401931274,1.0377197474,1.00243431708,1.02891586054,0.542973421053,0.66401224359,1.18747082278,1.40232814072,8.739,18.9451212121,0.624932330827,1.34850398687,9.6193583348,6.65435403772,1.01336135715,1.01493190167,1.02121338718,1.08681923859,9657.60555269,5967.43063461,8022.33825594,186548.144079,36.8398,42.9359454545,-7.45935451128,-4.68061348499,4.97132290348,4.0238718891,1.02071283467,1.01651005962,1.01332715236,1.02482295211,60921.0218935,62943.5562923,38263.5340796,68763.0020715,1.0294117647058825,1.0205108359133128,0.9868421052631579,,24.55236666666668
2014-08-27,25.92,0.947357253086,1.038045654785743,1.0773067331670825,1.0528025995125914,0.9610678531701892,1.1129240017174755,1.0422195416164053,1.1814038286235187,0,0,0,0,0.137,0.138018181818,-0.00299398496241,-0.0551036116323,0.0197164190694,0.00743026448787,1.044045677,1.04061907199,1.00546469285,1.03209365294,0.602413421053,0.677327628205,1.18772454114,1.40262666667,2.045,18.7534848485,1.59832894737,1.40878728893,9.49921802479,6.70083177718,1.01835233763,1.0207433657,1.02725385947,1.09230282123,10129.4335527,6337.3875625,8252.7765807,184577.879986,22.727,42.1958181818,-3.48045526316,-4.87557394465,4.88346914117,4.01943688456,1.02057187413,1.01818114524,1.01498938151,1.02636844081,63021.4891209,64584.1183652,39079.0588826,68738.9910816,1.0177469135802468,1.0162037037037037,1.0146604938271604,,24.555500000000013
2014-08-28,25.65,0.957407407407,1.0138339920948616,1.0599173553719008,1.0512295081967213,0.94024926686217,1.0691954981242184,1.029706945002007,1.1749885478699038,0,0,0,0,0.0808,0.13923030303,0.0100932330827,-0.0550098499062,0.0194239847046,0.00750071954105,1.02937635444,1.02974828375,0.994986277723,1.02135792822,0.575974736842,0.678445128205,1.18769056962,1.40219935535,0.624,17.9216060606,2.66322932331,1.47250445591,9.37749329729,6.74678954912,1.01810063338,1.02180964475,1.02872363706,1.09274862231,9850.11936848,6741.3880625,8652.84708703,182595.701013,17.4098,40.9224666667,0.671734962406,-5.03280949812,4.79612827883,4.01594566041,1.01877405532,1.01844549496,1.01532042213,1.02654747233,59828.0259714,66328.111728,39875.5526871,69253.2198766,1.0202729044834309,1.0284600389863547,1.0327485380116959,,24.55750000000001
2014-08-29,26.23,0.936387088575,1.0190365190365192,1.0653939886271324,1.091552226383687,0.9639838294744579,1.109560067681895,1.0675620675620676,1.1852688657930412,0,0,0,0,0.0466,0.138909090909,0.0234537593985,-0.0546106707317,0.0191065708509,0.00757074885738,1.04758671646,1.05238873788,1.01757874063,1.04431781422,0.587834473685,0.709989166667,1.18505973101,1.40779017296,,,,,,,,,,,,,,,14.8466,38.9393939394,4.86966428571,-5.15737342871,4.70900933837,4.01335402097,1.01449851569,1.01616611965,1.01309921747,1.02412216602,52699.4913735,67518.1691427,40419.6437636,69530.5063106,1.0095310712924133,0.9881814715974075,1.007243614182234,,24.561433333333344
2014-09-02,26.84,0.915904123199,1.0323076923076924,1.0959575336872194,1.1146179401993357,0.9817117776152158,1.1296296296296295,1.0955102040816327,1.228937728937729,0,0,0,0,0.0988,0.1146,0.0693315789474,-0.0499805581614,0.0175794611463,0.00784033302693,1.05242520488,1.07569761034,1.04139486384,1.06810725842,0.549527368421,0.781267628205,1.18344707278,1.43332181997,8.582,9.18203030303,8.08128383459,1.77999143996,8.75450668073,6.96823779554,1.02118291746,1.03203150291,1.04026944105,1.09938319757,6706.92842111,9471.38307051,11060.0657876,172641.335094,0.5732,25.002830303,19.4003120301,-5.22939739681,4.36699294861,4.01026572205,1.00847973365,1.01701616233,1.01310729059,1.02378696844,28224.7802199,67308.7219436,42278.648618,70025.4517989,0.9854694485842027,0.9504470938897169,1.0052160953800298,,24.58286666666667
2014-09-03,26.6,0.924369674185,1.0294117647058825,1.0704225352112675,1.1078717201166182,0.9859154929577465,1.129511677282378,1.0879345603271984,1.2201834862385321,0,0,0,0,0.1204,0.108309090909,0.0782898496241,-0.0480293855535,0.0171497304266,0.00790427677839,1.03812980525,1.06518235241,1.03203778965,1.05815633166,0.508348421053,0.833746089744,1.18522727848,1.4468333294,15.013,8.20066666667,9.02935338346,1.85856320356,8.62958644661,7.01108365088,1.02780799981,1.04047876575,1.04905858419,1.10775705001,7402.08417769,11131.0454984,12244.397019,171680.168085,-3.4482,20.5198787879,22.0573048872,-5.10987901032,4.28359479899,4.01106731843,1.00548401427,1.01523945673,1.0110698956,1.02167446098,23839.693382,67143.8922164,42469.3063054,69676.7526299,0.9913533834586467,0.9672932330827068,1.0109022556390976,,24.58823333333334
2014-09-04,26.38,0.932816527672,1.0177469135802468,1.0564677613135762,1.1028428093645484,0.977399036680252,1.1037656903765691,1.0552,1.199636198271942,0,0,0,0,0.112,0.0998606060606,0.0856481203008,-0.0457849906191,0.016713447902,0.00796599882442,1.02601999144,1.05571730148,1.02352695828,1.04889352766,0.477409473685,0.8684025,1.18442846519,1.4531401533,21.122,8.02121212121,9.90719172932,1.96160236867,8.50508446144,7.05356294039,1.02651035947,1.04094831804,1.0495409386,1.10772087601,7687.18931585,12841.7477628,13159.8314494,171092.490511,-3.366,15.7798969697,24.1994379699,-4.93378419325,4.20157078206,4.0124374046,1.00536275348,1.01620700997,1.01180136374,1.02234234284,20636.4390556,67200.8957824,42809.2670315,69348.1172696,0.998483699772555,0.9859742228961336,1.0348749052312358,,24.60770000000001
2014-09-05,26.17,0.941018978474,1.0202729044834309,1.0343873517786562,1.0725409836065576,1.0065384615384616,1.0672920065252856,1.0476381104883907,1.1767086330935252,0,0,0,0,0.0764,0.0891272727273,0.0910383458647,-0.0432707082552,0.0162687807665,0.00802513193264,1.01479341567,1.0468837507,1.01549729586,1.0400914104,0.419529210527,0.888842051282,1.18128188291,1.45620471698,26.752,8.57445454545,10.6754492481,2.08812757974,8.38101820353,7.09564785658,1.02244785796,1.03856531267,1.04713114074,1.10462255428,7233.93670401,14366.9917292,13944.088968,170292.301061,-2.5262,11.0386666667,25.7592353383,-4.7025929409,4.12077247128,4.01435165369,1.00328999051,1.01517349438,1.01053739689,1.0209771406,16605.7549672,67018.2330934,43073.4961772,68887.0379495,1.0080244554833777,1.0015284677111196,1.0213985479556744,,24.626466666666673
2014-09-08,26.48,0.931501762336,1.0095310712924133,1.0287490287490288,1.1116708648194795,1.0015128593040847,1.0865818629462454,1.0651649235720033,1.1837282074206525,0,0,0,0,-0.051,0.0564787878788,0.0992236842105,-0.0343148686679,0.0148840101969,0.00818590096903,1.01722912625,1.05412963645,1.0280899967,1.05116385235,0.190897631579,0.990417884615,1.16151164557,1.47337105346,17.596,13.442030303,12.307787594,2.56776606473,8.01118448928,7.21859515768,1.02052412381,1.03981392586,1.04951255603,1.10529781958,5890.88168427,18577.5856266,16714.3728418,168429.037112,-1.066,2.21716363636,27.0513868421,-3.71288930582,3.88380333304,4.02314339147,1.00408121497,1.01847974255,1.01396439698,1.02406731175,2519.13347801,71266.0180308,44460.9117691,68694.6610319,0.9788519637462236,0.961858006042296,1.0113293051359518,,24.666166666666673
2014-09-09,26.45,0.932986767486,0.9854694485842027,1.0173076923076922,1.0947847682119205,0.9884155455904334,1.1293766011955593,1.060120240480962,1.1565369479667686,0,0,0,0,-0.047,0.0486909090909,0.0993703007519,-0.0309154080675,0.0143941558251,0.00823573873125,1.01319645285,1.05079156983,1.02709970536,1.04980365794,0.135047105264,1.01976179487,1.15379669304,1.48098990173,12.496,15.1338181818,12.6429379699,2.77414012664,7.88888379776,7.25853063291,1.0244490177,1.04426489368,1.05438511241,1.1100217827,7028.51033559,20525.8473333,17849.0901646,168417.246883,2.3464,1.30773333333,26.3604954887,-3.29090766886,3.80407446085,4.02714946357,1.0022431929,1.01684841081,1.01256038173,1.02257222576,1319.6097938,73317.2407575,45030.4532765,69353.652398,0.9644612476370511,0.9534971644612477,1.008695652173913,,24.677500000000006
2014-09-10,26.37,0.936206547845,0.9913533834586467,1.0205108359133128,1.0896694214876035,0.9981074943224829,1.1312741312741315,1.0615942028985508,1.1637246248896735,0,0,0,0,-0.0218,0.0414060606061,0.0984748120301,-0.0273503986867,0.0138838944562,0.00828440658693,1.00806605757,1.0451843044,1.02420693874,1.04650643649,0.101567368421,1.01967179487,1.1447006962,1.48653734277,9.995,16.5287272727,12.922306391,3.00358032364,7.76698521742,7.2979682002,1.02065907472,1.04060862392,1.05138319024,1.10646655066,7528.45931585,21663.5204551,18801.1590253,168337.181171,2.2202,0.369727272727,25.2884082707,-2.83514228424,3.72182639182,4.03143088002,0.996623315886,1.01055974221,1.00690644009,1.01676565665,1072.63477775,72299.307445,45198.5929336,69689.1973207,0.9757299962078119,0.9507015547971179,1.0174440652256351,,24.687766666666672
2014-09-11,26.34,0.937675272083,0.998483699772555,1.0162037037037037,1.0947630922693268,0.9932126696832579,1.1266039349871686,1.0321316614420062,1.1618879576532861,0,0,0,0,0.0182,0.0324848484848,0.0965639097744,-0.0236465525328,0.01335231921,0.00833187148424,1.00576577953,1.04161105674,1.02327026922,1.04522254133,0.0931042105267,1.01092044872,1.13508,1.49088790881,10.21,17.2607575758,13.140575188,3.2562613743,7.64580841977,7.33688861671,1.01839339529,1.0382712524,1.04965385782,1.10426965486,7970.72091453,22528.8146651,19535.8211772,167891.810141,0.856,-0.531539393939,23.8980815789,-2.34811327392,3.63757606218,4.03605899486,0.998989760235,1.01227103589,1.00927107575,1.01905384981,1019.56459459,71412.5235641,45484.7858347,70172.0513594,0.9874715261958998,0.9639331814730449,0.9950645406226272,,24.698366666666672
2014-09-12,26.38,0.936660348749,1.0080244554833777,1.0284600389863547,1.0900826446280991,1.0130568356374807,1.10980227177114,1.0146153846153845,1.13755929279862,0,0,0,0,0.0334,0.0233454545455,0.0937496240601,-0.0198846153846,0.0128004527075,0.00837820428777,1.00606384196,1.04077486043,1.02534702147,1.04670598096,0.0833357894741,0.997407948718,1.10396378165,1.49581055031,10.949,17.2474242424,13.2986503759,3.52991639306,7.52545250234,7.3752802026,1.01696885981,1.03679714746,1.04881704699,1.10299353227,8204.47313164,23193.3127179,20248.5891772,167324.126984,-3.3016,-1.36571515151,22.2143657895,-1.83403025328,3.55124141907,4.04102481341,0.998190419139,1.01075486515,1.00839896131,1.01807777129,999.094876693,70081.988917,45728.3823823,70584.7116074,0.9935557240333587,0.94579226686884,1.0208491281273693,,24.709100000000007
2014-09-15,25.92,0.954461162551,0.9788519637462236,0.9881814715974075,1.0528025995125914,1.0117096018735363,1.099703012303776,1.099703012303776,1.1062740076824584,0,0,0,0,-0.0198,0.00090909090909,0.0804383458647,-0.00814460600375,0.0110607140764,0.00850969187639,0.98645151469,1.01594269644,1.00818763492,1.02769462562,0.0651936842109,0.892991730769,1.07655164557,1.51060150943,1.961,13.5774545455,13.2975357143,4.42714458255,7.17102502344,7.48721651648,1.01003010923,1.0302300876,1.04398809912,1.09634734732,6986.17612506,24676.8087676,22542.3167579,164345.993867,-11.2052,-2.72827272727,15.9995586466,-0.121001618198,3.28722384259,4.05737820356,0.995106168709,1.00509472016,1.00472245891,1.01407801122,1201.48498854,59788.5222252,46142.0797303,69594.0099537,0.9826388888888887,0.9552469135802469,1.0266203703703702,,24.73963333333334
2014-09-16,25.51,0.970116294264,0.9644612476370511,0.9504470938897169,1.0416496529195591,0.9770202987361165,1.0813904196693516,1.0892399658411613,1.1086484137331596,0,0,0,0,-0.0684,-0.00931515151515,0.0738045112782,-0.0042280956848,0.010454496308,0.00854931982817,0.97160594923,0.998786265221,0.992742202245,1.0113333961,0.0889628947373,0.860424615385,1.06794202532,1.51100929245,-1.707,11.6028787879,13.0852744361,4.74939927298,7.05522081575,7.52323811736,1.00724672007,1.02734012966,1.04166351366,1.09342965601,6170.58217769,24474.8062676,22965.5800633,163066.328113,-10.3342,-3.31945454545,13.7319781955,0.487439165104,3.20185321144,4.06314000022,0.997600467374,1.00650480201,1.00685927895,1.01607796844,1211.34854196,54677.9424552,46265.2726088,68493.0306665,0.9886319090552723,0.996079968639749,1.0591924735397882,,24.747666666666674
2014-09-17,25.73,0.962150537634,0.9757299962078119,0.9672932330827068,1.0354124748490945,0.9805640243902439,1.0645428216797683,1.09303313508921,1.0911789652247668,0,0,0,0,-0.1056,-0.0180484848485,0.0665236842105,-0.000341041275797,0.00983195030474,0.0085866462374,0.979835868924,1.00552000391,1.0017032459,1.0199364274,0.0841839473688,0.783057371795,1.05862879747,1.51260200865,-7.276,8.81721212121,12.7544003759,5.0720173546,6.93870503692,7.55835760339,0.992243634473,1.0113176491,1.02605238176,1.07655544849,5406.2408619,22826.4384471,22827.560854,161658.561093,-2.6276,-3.5423030303,11.6104199248,1.1173924015,3.11743911891,4.06933171218,1.00364977723,1.0115055217,1.01278750636,1.02201066334,1282.57148538,47795.1629918,46812.0418542,68704.4535288,0.9743490089389817,0.9871745044694908,1.0474154683249126,,24.75613333333334
2014-09-18,26.01,0.952131231578,0.9874715261958998,0.9859742228961336,1.0416499799759713,0.9837367624810893,1.0581773799837269,1.1101152368758003,1.0860125260960336,0,0,0,0,-0.1216,-0.0260909090909,0.0589710526316,0.0035107879925,0.00921120487576,0.00862205197835,0.990913766501,1.01429212081,1.01291949412,1.0305377537,0.0872871052636,0.704315641026,1.04813360759,1.50774157233,-13.989,5.40490909091,12.3051334586,5.38997174015,6.82162224566,7.59253678137,0.988923314127,1.00714756965,1.02245519982,1.07221515375,4729.72265796,20977.153359,22671.2996325,159878.862187,7.0982,-3.04434545455,9.71102142857,1.76550393996,3.03758346519,4.07599945323,1.00533022592,1.01225100115,1.01448857762,1.02358299274,1729.38462406,40491.0686165,47532.6353395,67467.1386385,0.9761630142252979,0.9669357939254132,1.0572856593617839,,24.764933333333342
2014-09-19,26.21,0.945227012591,0.9935557240333587,1.0015284677111196,1.0359683794466403,1.0214341387373345,1.0650142218610321,1.1277969018932876,1.0741803278688526,0,0,0,0,-0.1012,-0.0315151515152,0.0514872180451,0.007291369606,0.00859561503751,0.00865577436497,0.998571292504,1.01971540564,1.02108595082,1.03790933143,0.087346052632,0.6236225,1.03049968354,1.50474053066,-15.059,2.56127272727,11.8577236842,5.70664552064,6.70584696583,7.62591319409,1.01000565343,1.02839064907,1.04515029565,1.09539541902,3954.51300006,19823.5878205,23592.8619241,158926.882268,20.1148,-1.26726666667,8.15532330827,2.4375532364,2.9635860276,4.08328683237,1.01084725966,1.01700802581,1.0202742399,1.02933277717,3625.16396432,33643.3232077,48937.7967909,66725.5726279,0.9519267455169782,0.9816863792445631,1.0377718428080884,,24.774400000000007
2014-09-22,25.47,0.973564978406,0.9826388888888887,0.961858006042296,0.9895104895104895,0.9887422360248446,1.0341047503045067,1.0936024044654358,1.0412919051512672,0,0,0,0,0.0422,-0.036096969697,0.0290928571429,0.0177365619137,0.00679161538912,0.008746996129,0.972991557474,0.985681114551,0.994101547063,1.00705024131,0.0955694736846,0.430758974359,0.943118971519,1.47926946148,7.861,-1.37178787879,10.3731353383,6.57911749531,6.36730210531,7.72114201254,0.999868368892,1.01694031349,1.03667985683,1.08418459896,1730.68568427,16448.7888205,26219.0359114,155277.863435,45.6644,8.72952121212,4.98635037594,4.46586948874,2.78130553211,4.10816956265,1.00950952076,1.0141137208,1.01986338638,1.02828485348,8349.44159248,24006.6376306,53235.6656759,62761.3820257,0.972124067530428,1.0019630938358854,1.0639968590498627,,24.79670000000001
2014-09-23,25.22,0.983334655036,0.9886319090552723,0.9534971644612477,0.97,1.0252032520325203,1.023538961038961,1.1174124944616748,1.0227088402270883,0,0,0,0,0.0064,-0.0429696969697,0.0214868421053,0.0207359990619,0.00619583626348,0.00877260140777,0.965987436801,0.975043977499,0.98530058114,0.996869958768,0.129343157895,0.370984358974,0.912573101265,1.46907417846,14.513,-1.65124242424,9.80080639098,6.83252966698,6.25813141702,7.75126251804,1.00623071545,1.02237956173,1.04321446991,1.09020481688,1782.47431585,15409.2329984,27160.411642,153589.556042,34.0702,12.0700545455,4.36370714286,5.11718180113,2.73145123506,4.11709672329,1.0030364127,1.00714975345,1.01347626891,1.02164395171,8402.37804748,20718.3587662,53879.0598766,61818.0017672,1.007533703409992,0.9885011895321174,1.1015067406819985,,24.799700000000012
2014-09-24,25.07,0.989317909852,0.9743490089389817,0.9507015547971179,0.9702012383900929,1.0145690004046943,0.9932646592709985,1.1117516629711752,1.0108870967741936,0,0,0,0,-0.0806,-0.0516303030303,0.0136052631579,0.0234265243902,0.00560289644866,0.00880124992676,0.96265719497,0.968823364603,0.980465007137,0.990608090921,0.177640789474,0.347304551282,0.882389620253,1.45344807783,11.28,-2.11778787879,9.14691165414,7.05468304409,6.15060603463,7.78049544095,0.989125935154,1.0034867333,1.02468430451,1.06989507377,2036.88628954,13706.1780192,27457.8894921,150796.478852,9.752,14.1136848485,3.80100789474,5.73444317542,2.68273175985,4.12624062994,0.99673009879,1.00024043339,1.00696726453,1.01490187367,8524.8665609,17906.0547283,54035.6786752,61310.1748765,1.0131631431990427,0.9756681292381333,1.1591543677702432,,24.802200000000013
2014-09-25,25.39,0.97690035447,0.9761630142252979,0.9639331814730449,0.9795524691358024,1.0312753858651502,1.0380212591986917,1.1259423503325943,1.0180433039294305,0,0,0,0,-0.159,-0.057903030303,0.00589172932331,0.0258106472796,0.00501819034224,0.00883344066785,0.976407022132,0.980460302749,0.993927412765,1.00283639972,0.197592368421,0.312501538462,0.842516439873,1.437325625,0.447,-2.69027272727,8.4225,7.23705077392,6.04470004102,7.80879192684,0.985873439739,0.99865778266,1.02054377911,1.0645097175,2465.78200006,11894.7399215,27671.3243987,147762.444237,-9.3694,15.6567878788,3.43238345865,6.32023173077,2.63702730456,4.13582071727,1.00498348525,1.00821130476,1.015611981,1.02342409967,8807.25725801,15461.7229575,54731.3294567,61367.7621831,0.9905474596297754,0.9854273335959038,1.126821583300512,,24.803500000000014
2014-09-26,24.95,0.994121576486,0.9519267455169782,0.94579226686884,0.9727095516569201,1.0225409836065573,1.0125811688311688,1.095740008783487,1.0200327064595256,0,0,0,0,-0.1996,-0.0643454545455,-0.00179285714286,0.027866369606,0.00443815488748,0.00886856038688,0.961742314735,0.963162415434,0.977674154331,0.985156028281,0.250630263158,0.293630192308,0.820286012658,1.42185194576,-18.962,-3.84660606061,7.57247180451,7.36527591463,5.93932244784,7.8359663677,0.969060996707,0.979685954369,1.00173881893,1.04370246549,4688.42644085,10441.8966907,27663.2697215,144132.737506,-29.0316,14.9928060606,3.09058796992,6.85120938086,2.59150601266,4.14546491507,0.99035499755,0.992858656117,1.00054023979,1.00798521995,10157.1985188,12672.7065158,54646.834888,60534.302851,1.0312625250501002,0.9855711422845692,1.1599198396793589,,24.803333333333345
2014-09-29,24.76,1.00191707054,0.972124067530428,0.9552469135802469,0.94395730080061,1.0303786933000416,0.9880287310454909,1.081222707423581,1.0122649223221587,0,0,0,1,-0.1102,-0.0876424242424,-0.0229312030075,0.0321620075047,0.00271337025316,0.00896810004175,0.962656246963,0.955504958901,0.972501116943,0.977147437874,0.344552368421,0.271657435898,0.791208844936,1.39876704009,-40.791,-9.74212121212,4.29336466165,7.54360612101,5.62668691397,7.91126106824,0.986306116909,0.992044911915,1.01373856809,1.05419467588,8658.71470401,9089.42101923,26435.4884161,134803.792468,-43.1244,1.94053939394,2.49549511278,8.15567551595,2.45955881681,4.17356168167,1.00053580634,1.00130982396,1.00978957469,1.01679457636,12647.4268977,6983.62884723,54968.174772,58356.3689792,1.0306946688206784,0.904281098546042,1.1340872374798059,,24.807466666666677
2014-09-30,25.41,0.976469893743,1.007533703409992,0.996079968639749,0.9467213114754098,1.055232558139535,0.9860302677532015,1.1134969325153374,1.0262520193861067,0,0,0,0,-0.0548,-0.0923393939394,-0.0289390977444,0.0330214821764,0.00213187851617,0.0089999761038,0.989775051125,0.9804848403,0.998536187604,1.00277974413,0.324998684211,0.26850198718,0.77891892405,1.3987979206,-29.126,-11.8917878788,3.05138533835,7.55026829268,5.52405863953,7.93453876769,0.986793128587,0.991001263133,1.01239587906,1.05225536993,8796.78770401,8731.01271634,25995.4688287,132144.390707,-28.2744,-3.47384242424,2.39227932331,8.5087386257,2.4183628399,4.18285829317,0.998199049619,0.999003626955,1.00747837474,1.01437144314,12323.0969609,6720.68523575,55166.8907961,58112.8897631,0.9811097992916175,0.8630460448642266,1.1412829594647775,,24.812100000000008
2014-10-01,25.4,0.97705511811,1.0131631431990427,0.9871745044694908,0.9548872180451127,1.0578925447730112,0.9906396255850233,1.125886524822695,1.033360455655004,0,0,0,0,-0.0102,-0.0917878787879,-0.0344131578947,0.0336067542214,0.00154564287389,0.00903169542145,0.991200171704,0.980420538652,0.998653390605,1.00238510432,0.30313131579,0.274456346154,0.766300696202,1.3987979206,-12.52,-13.6075151515,1.78594172932,7.53401629925,5.42270218003,7.9569307816,0.990083648112,0.992956776064,1.01403855278,1.05343413098,8724.37875664,8493.79861538,25559.3983667,129455.580611,-10.0196,-8.67266666667,2.2506443609,8.81960152439,2.37810651518,4.19194829321,0.996494760561,0.997245345038,1.00561777869,1.01238742363,12415.6791991,6715.2789821,55274.7637417,57718.6865054,0.9629921259842521,0.8271653543307088,1.117716535433071,,24.81720000000001
