,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-11-24,20.5,0.904377235772,1.0406091370558377,1.0369246332827518,1.1099079588521927,1.1141304347826089,1.1714285714285715,1.1257550796265787,1.29174543163201,0,0,0,0,0.1518,0.00861818181818,0.0728684210526,0.0169492964353,0.00110704553446,0.0043175131658,1.02239289811,1.06519790598,1.07978562305,1.08720512047,0.141535789474,1.03506147436,0.919154367089,0.647702669025,3.199,7.93403030303,15.492518797,4.87912804878,3.54781682196,7.55935057278,1.01306851895,1.03738777367,1.05040575224,1.07681405509,2248.83278954,37187.0662035,29264.3303002,47309.5032857,17.8272,11.0294848485,44.4192033835,6.39884819418,1.00512955345,3.75548415398,1.01054817378,1.03727570441,1.04364819071,1.04917208374,8625.06023671,304798.730532,188972.401135,123419.07527,1.0029268292682927,1.0082926829268293,0.9985365853658537,,18.53973333333332
2014-11-25,20.54,0.903425835768,1.0421106037544392,1.0321608040201005,1.113882863340564,1.113882863340564,1.1624221844934917,1.0839050131926122,1.2942659105229994,0,0,0,0,0.1322,0.0314,0.0670563909774,0.0205016181989,0.0011722017112,0.00421945461737,1.02364755426,1.0625695145,1.0815151216,1.08897275911,0.151815526316,0.955866410256,0.936415427215,0.66238726022,3.368,8.12557575758,14.6535977444,5.42818058161,3.55923825012,7.5285292234,1.01473969915,1.03807854005,1.05259415135,1.07905477179,2672.49644086,36511.7852564,30770.6311013,48590.5387071,21.539,11.4527090909,41.5159924812,7.90575600375,1.1123745971,3.7433175572,1.00967143415,1.03511502712,1.04344877562,1.04915900613,7022.9020475,286216.525249,196029.322045,127644.372213,1.0082765335929893,1.0063291139240507,0.9873417721518988,,18.556366666666655
2014-11-26,20.45,0.908200488998,1.017412935323383,1.0375443937087772,1.0848806366047745,1.1066017316017316,1.1619318181818181,1.0900852878464817,1.2725575606720596,0,0,0,0,0.0938,0.0528121212121,0.0612154135338,0.023956097561,0.00124560917722,0.00412544459745,1.01845165467,1.05411012745,1.07646451154,1.08376309575,0.158815526316,0.911458910256,0.950176566456,0.677339933176,3.371,7.78572727273,13.8064849624,5.96836866792,3.5713200378,7.49719810314,1.00189898715,1.02326438857,1.03925045089,1.06524511784,2506.26338823,32752.2972756,31602.5537342,49207.6802632,22.8974,12.3609818182,38.6212590226,9.4248939728,1.22575173904,3.73128437015,1.00837025577,1.03218092663,1.04248105546,1.04841050092,6873.58303671,262727.160576,202781.19929,131890.842308,1.0322738386308068,0.9970660146699267,0.9975550122249388,,18.572699999999987
2014-11-28,20.99,0.886493568366,1.0563663814796174,1.0644016227180528,1.118869936034115,1.1507675438596492,1.1966932725199544,1.1507675438596492,1.314339386349405,0,0,0,0,0.0372,0.0821575757576,0.0506082706767,0.0305661116323,0.00142510109001,0.00395051445491,1.0439410141,1.07347883344,1.10358968966,1.11125449594,0.194455526316,0.825201987179,1.00890373418,0.719672763365,4.707,6.48003030303,12.2963214286,7.0039793621,3.60032072638,7.43321663001,1.00954182966,1.02818766411,1.04799013179,1.07375211821,2231.91012507,24659.4299744,33861.4846167,50543.032356,20.998,14.2089515152,33.2120492481,12.4347324343,1.47012757267,3.7076131744,1.00790662245,1.02816809695,1.04248383025,1.04879254608,7571.50997145,205163.253333,216116.134358,140403.716889,0.9985707479752264,0.9523582658408766,1.0004764173415912,,18.607499999999984
2014-12-01,20.88,0.893729246488,1.0175438596491229,1.0669391926417986,1.0920502092050208,1.1409836065573769,1.1736930860033727,1.1447368421052633,1.3231939163498099,0,0,0,0,0.0924,0.0926606060606,0.0417883458647,0.0397901969981,0.00182159224098,0.00372627299895,1.03144219132,1.05510497991,1.09477713185,1.10312764159,0.273939736842,0.673281794871,1.13728922468,0.797478993711,6.239,5.64021212121,10.3776672932,8.40014692777,3.66048722457,7.33430509859,1.01589874575,1.03237673596,1.05629899136,1.08164939244,2192.96828297,19714.2057292,38050.8932595,52767.6850235,6.7472,15.9031515152,25.9148259398,16.7702276735,1.8783748447,3.6738725072,1.00560330349,1.02194769549,1.04048921746,1.047564966,7157.46050014,152612.295918,235046.922044,152981.928061,1.0076628352490422,0.9511494252873564,1.053639846743295,,18.66106666666665
2014-12-02,20.56,0.908464656291,1.0029268292682927,1.0436548223350253,1.0285142571285644,1.1234972677595627,1.128430296377607,1.1210468920392584,1.3137380191693289,0,0,0,0,0.0768,0.0868909090909,0.0399973684211,0.0425625703565,0.00199106745195,0.00366051441829,1.01350685202,1.03584653752,1.07727171507,1.08547236988,0.262330526316,0.620151538461,1.16248348101,0.812739115566,9.098,5.70833333333,9.77105639098,8.81585928705,3.68506440459,7.30050401154,1.00790479105,1.02353620214,1.0482250735,1.07324682504,2185.45115797,18783.1749599,39336.1039553,53649.2923864,0.972000000001,15.3745575758,23.7124281955,18.1265192542,2.02538978844,3.66292319863,1.0023798194,1.01726108481,1.03710720715,1.04435105556,6415.47378961,129937.129503,240131.205547,156336.269679,1.0053501945525294,0.950875486381323,1.0821984435797667,,18.678033333333318
2014-12-03,20.71,0.90272976018,1.0082765335929893,1.0507356671740233,1.0355,1.1480044345898006,1.0888538380651946,1.1170442286947142,1.3216336949585195,0,0,0,0,0.0392,0.0777696969697,0.0386398496241,0.0451511726079,0.00217835794655,0.00359896147677,1.01841607042,1.04037676609,1.08429319372,1.09263454316,0.252352368421,0.5819625,1.19317468354,0.831556568396,12.15,5.63518181818,9.18626879699,9.203125,3.71180376084,7.26631938046,1.01012502826,1.02492722638,1.0506602155,1.07560960373,2396.71207902,17797.8720753,40755.8050696,54550.0253843,1.3712,14.6824909091,21.6603853383,19.4321356707,2.1786192408,3.65222067625,1.00738880808,1.02134133237,1.04242407248,1.0499546916,6597.63383671,116771.639372,246794.513769,160760.771057,0.9980685659101883,0.9531627233220665,1.0753259295026556,,18.69553333333332
2014-12-04,21.11,0.886481920101,1.0322738386308068,1.0502487562189053,1.0424691358024691,1.1786711334450028,1.1175224986765484,1.1460369163952224,1.3394670050761421,0,0,0,0,0.0118,0.0691939393939,0.038015037594,0.0476101078799,0.00239111872949,0.00354219976855,1.03417023882,1.05687393612,1.10384135222,1.11272171415,0.246840789474,0.556234871795,1.2436447943,0.858112201258,15.192,6.002,8.68346428571,9.56660330675,3.74177358767,7.23185286992,1.01804256917,1.03262520655,1.059666803,1.08476386357,2929.10191454,17196.1698718,42722.1755344,55717.3494763,4.7966,13.7976060606,19.8331710526,20.6876886257,2.33842703645,3.64179679855,1.00829968773,1.02120663497,1.04342121764,1.05125444072,7284.30694119,102282.306517,253568.465665,165373.967171,0.9658929417337755,0.9658929417337755,1.0587399336807202,,18.713633333333316
2014-12-05,20.96,0.893665712468,0.9985707479752264,1.0548565676899848,1.0391670798215171,1.152915291529153,1.1072371896460644,1.1287022078621434,1.3479099678456592,0,0,0,0,-0.0064,0.0607818181818,0.0379879699248,0.0499448639775,0.00262718588842,0.00349000195931,1.02333756469,1.04601257611,1.09445981933,1.1038623332,0.220174736842,0.513436923077,1.28432810127,0.880203003145,15.313,6.8746969697,8.27431766917,9.90512019231,3.77507370781,7.19712153276,1.01756329639,1.03183363749,1.05996456148,1.08502819166,3326.70170402,16358.306891,44700.870682,56876.0558297,9.3532,12.7649757576,18.2798789474,21.8816030019,2.50451538033,3.63162998835,1.00719866838,1.01902832139,1.04235028168,1.05043833257,7527.2880854,85723.2417473,260108.219353,169822.638278,0.9537213740458014,0.9713740458015266,1.0687022900763357,,18.731233333333314
2014-12-08,21.04,0.892710709759,1.0076628352490422,1.0253411306042886,1.0288508557457212,1.1840180078784468,1.1027253668763104,1.1227321237993597,1.364461738002594,0,0,0,0,0.0408,0.0399333333333,0.0408315789474,0.0558362101313,0.00347129336615,0.00336096606557,1.01735892849,1.04065684044,1.09499212844,1.10524155819,0.111598947368,0.384836923077,1.4064606962,0.946318297956,14.245,10.6692121212,7.58820300752,10.788505863,3.89250164821,7.09152213191,1.00882076934,1.02135015991,1.05193013853,1.07712881763,3747.4693356,12170.9350962,49424.2875253,60263.2048349,17.8604,10.3396848485,15.026543985,24.9522737336,3.03961394163,3.60246414856,1.00775660871,1.01744346203,1.04370103611,1.0522353604,6346.9782304,51349.3725201,280292.01018,183170.338768,0.9439163498098859,0.9695817490494296,1.053231939163498,,18.78263333333331
2014-12-09,20.67,0.909395258829,1.0053501945525294,1.0082926829268293,1.0455235204855844,1.21875,1.0959703075291625,1.0936507936507938,1.3267008985879334,0,0,0,0,0.0294,0.0326545454545,0.042212406015,0.0573112804878,0.00378941631505,0.00332683140088,0.998092662788,1.01994744828,1.07491793155,1.08509633052,0.0929839473684,0.333230192307,1.43202112342,0.962143647799,5.157,10.5728484848,7.46483270677,11.0022222092,3.93366534078,7.05561363786,0.996189739908,1.00731642313,1.03824006405,1.06304203943,3734.5172106,10078.4361394,50233.6138129,61043.9490404,12.4196,9.63878181818,14.3269379699,25.7653320356,3.2283552684,3.59316458931,1.00126421924,1.01008970805,1.03701095676,1.04558752334,5420.98568935,40061.4739786,285440.294941,186920.40022,0.9458151910982099,1.0130624092888243,1.0803096274794386,,18.79719999999998
2014-12-10,20.67,0.909946782777,0.9980685659101883,1.0063291139240507,1.0386934673366837,1.2144535840188015,1.0810669456066946,1.0754422476586891,1.3430799220272904,-4.24670026398,0,0,0,-0.0022,0.0268666666667,0.0434221804511,0.0585026969981,0.0041243729489,0.00329715854989,0.996168582375,1.01800093575,1.0741010185,1.08432786885,0.0542892105263,0.30222025641,1.45714835443,0.976659119497,-9.695,9.07457575758,7.23885902256,11.1561931285,3.97303399701,7.01917173995,0.981587956517,0.99153393969,1.02220672032,1.04650840622,4379.75875665,9035.05896795,50499.141201,61454.2177657,1.449,8.59224848485,13.6150293233,26.4545441839,3.4200416945,3.5842197042,0.998156062949,1.00645594236,1.0337432443,1.04238201027,4275.2907254,34831.8839688,289725.313795,190183.064831,0.9550072568940492,1.0014513788098693,1.0720851475568456,,18.808599999999977
2014-12-11,20.39,0.922963871179,0.9658929417337755,0.9970660146699267,1.0345002536783359,1.2043709391612523,1.0608740894901145,1.0608740894901145,1.3112540192926045,-3.38431798961,0,0,0,-0.0534,0.0183212121212,0.0443060150376,0.0593786819887,0.00447286099391,0.00327154924265,0.982982210866,1.00264306349,1.05891823115,1.06898043173,0.0582747368421,0.265398397436,1.4729921519,0.985683710692,-26.325,6.64475757576,6.95465413534,11.2568379456,4.01120639944,6.9822613278,0.986562083292,0.995669701208,1.02668335963,1.05107178184,4617.40673691,7884.92707532,50830.5291768,61940.3429747,-21.851,5.69166666667,12.7319093985,26.9923217871,3.61155149437,3.57524483522,0.983882811877,0.991088481437,1.01823347282,1.0267296737,8177.56183277,29550.8937155,290950.727009,191444.3275,1.0,1.0088278567925453,1.0897498773908778,,18.819233333333315
2014-12-12,19.99,0.941897615474,0.9537213740458014,0.9523582658408766,1.0136916835699796,1.166958552247519,1.0357512953367873,1.058792372881356,1.3014322916666665,-1.96769456681,0,0,0,-0.108,0.00547878787879,0.0446932330827,0.0599604362101,0.00483006329114,0.0032494356469,0.964931334926,0.98192356813,1.03733686204,1.04750176854,0.0847607894737,0.230057435897,1.47685037975,0.988869433962,-38.228,3.39181818182,6.61032330827,11.296660061,4.04787047293,6.94485743584,0.982853776115,0.990941802465,1.02205581116,1.04619807437,5161.79628297,6759.87955769,51091.1766578,62294.7059103,-43.4546,1.66633939394,11.7699530075,27.3921150094,3.8035077473,3.56632517615,0.987373859349,0.993704260217,1.02115653704,1.02976385962,10420.9228367,23737.7360145,292615.237595,193018.453069,1.0185092546273138,1.0270135067533768,1.1085542771385695,,18.828533333333315
2014-12-15,19.86,0.949325276939,0.9439163498098859,0.9511494252873564,1.0148185998978028,1.1245753114382786,1.034375,1.060897435897436,1.278815196394076,0.81823875736,0,0,0,-0.175,-0.0472,0.0396244360902,0.0599580909944,0.00593929471402,0.0032070247495,0.962652383607,0.976017298997,1.0282097579,1.03939604077,0.165005,0.236201025641,1.48158732595,0.998919433962,-30.648,-10.0513636364,4.7962575188,11.1273427533,4.14533513537,6.83074042825,0.967779003074,0.972771520282,1.00159491199,1.0258362475,9037.15296718,6973.52638461,49786.5628465,63121.1568612,-70.3426,-15.9147818182,7.83539097744,27.7776812383,4.37498224332,3.54242560015,0.972713337332,0.976071420863,1.00257682679,1.01143037817,27953.2053188,20873.3708842,294435.734111,196364.169123,1.0271903323262839,1.028197381671702,1.1148036253776437,,18.85359999999998
2014-12-16,19.55,0.964659846547,0.9458151910982099,0.950875486381323,0.9923857868020305,1.1222732491389207,1.026246719160105,1.047695605573419,1.257234726688103,1.48582944955,0,0,0,-0.165,-0.0657515151515,0.0355545112782,0.0593867260788,0.00631333948664,0.00320023749707,0.949697602681,0.961514816181,1.01151863613,1.02289077829,0.222605,0.25147051282,1.47510568038,0.999132075472,-26.696,-15.205,3.85846616541,10.9816914869,4.17274118759,6.79202788531,0.968660698111,0.972799861495,1.00068388807,1.02503694579,11425.9738422,7657.44153686,48617.8184415,62693.9150667,-75.219,-24.965430303,5.90117293233,27.6094094278,4.55850575774,3.53485544696,0.968114176462,0.970145617569,0.995879884896,1.00474363232,45581.251462,26969.9724337,293402.298478,196215.127288,1.0710997442455243,1.0434782608695652,1.1253196930946292,,18.85909999999998
2014-12-17,19.74,0.955638297872,0.9550072568940492,0.9531627233220665,1.0015220700152205,1.1152542372881356,1.0302713987473904,1.0528,1.268637532133676,1.93783169067,0,0,0,-0.1362,-0.080903030303,0.0302165413534,0.0585540337711,0.00668871601031,0.00319725624048,0.960583941606,0.971707749295,1.02057698273,1.03249765445,0.257936842105,0.259794807692,1.46978329114,1.00074354953,-30.537,-20.4716969697,2.68720676692,10.7832833021,4.19741151694,6.75282722363,0.95214908284,0.954708677882,0.980960582997,1.00479424613,17321.4519672,9905.90382051,47622.7088446,61869.0260628,-83.5372,-35.2435636364,3.52473082707,27.2833835366,4.73591585355,3.52716390795,0.964276078314,0.964942485297,0.989767578437,0.998631746481,67435.939017,36546.3092576,292682.167724,196139.706478,1.0486322188449848,1.0197568389057752,1.1362715298885513,,18.86429999999998
2014-12-18,20.39,0.925442210234,1.0,0.9658929417337755,1.0144278606965174,1.1148168398031713,1.06419624217119,1.092711682743837,1.330071754729289,0,0,0,0,-0.0818,-0.0905151515152,0.0241687969925,0.0575479596623,0.00706917926629,0.0031990737248,0.993664717349,1.00377832203,1.05282860554,1.06602186024,0.248147368421,0.259468653846,1.47182681962,1.01078637972,-36.355,-24.9694545455,1.37309586466,10.5339781895,4.22015553944,6.71326992174,0.965484349089,0.966550110193,0.992295460947,1.01628567636,20316.0147369,11042.7905112,47012.7309557,61142.7764052,-82.3052,-44.058230303,0.995734962406,26.8167841463,4.91140781763,3.51980378704,0.982433754018,0.982092559715,1.00689746373,1.01593961708,71856.4530538,38734.362595,292619.726031,196417.506648,1.0088278567925453,0.9872486512996567,1.083864639529181,,18.869766666666646
2014-12-19,20.36,0.927069417158,1.0185092546273138,0.9713740458015266,1.0246602918973327,1.1186813186813187,1.0532850491464045,1.1059206952743075,1.343894389438944,0,0,0,0,-0.0098,-0.0943515151515,0.0174755639098,0.0563718105066,0.00745362605485,0.00320568601313,0.993728188984,1.00241248585,1.04997840479,1.06399101147,0.236823947368,0.25904,1.47285365506,1.02021610063,-34.922,-27.6963636364,0.0236315789475,10.2459749062,4.24222072785,6.67352662366,0.982197698852,0.982103353259,1.00759808231,1.0319468997,20991.4884211,11223.0715881,46360.5060617,60604.1248694,-51.5158,-48.4401272727,-1.33759774436,26.2537170497,5.0896973365,3.51338356921,1.00578495422,1.00497451367,1.03014875899,1.03960592676,71153.0749715,38520.7996483,295681.734086,199122.314828,1.0083497053045187,0.9734774066797642,1.1016699410609037,,18.875133333333313
2014-12-22,20.4,0.92606372549,1.0271903323262839,0.9695817490494296,0.9941520467836257,1.108695652173913,1.0630536737884313,1.0845295055821371,1.3403416557161627,0,0,0,0,0.1198,-0.0688242424242,-0.00237631578947,0.0519233348968,0.0086179617909,0.00325348106249,0.998873818734,1.00223537793,1.04792053269,1.06481541894,0.212885263158,0.236327948718,1.46130175633,1.04832773585,11.023,-25.9478181818,-4.06833270677,9.1595532364,4.30854887482,6.55358265978,0.987675916649,0.983723755767,1.00705289601,1.03106189833,20880.5228619,11996.9865881,44512.7110186,57678.7350939,103.0762,-35.7341393939,-7.05786804511,24.0896843574,5.63724869755,3.50252775136,1.00791646384,1.00608637849,1.03010474577,1.04067801628,70193.4992199,38382.1985319,299478.130785,207478.082898,1.000980392156863,0.9475490196078431,1.1142156862745098,,18.89169999999997
2014-12-23,20.94,0.902539000318,1.0710997442455243,1.0130624092888243,1.0214634146341464,1.1337303735787765,1.0760534429599178,1.1473972602739726,1.3518398967075533,0,0,0,0,0.1302,-0.0450848484848,-0.00806804511278,0.050217120075,0.00900802127286,0.00328026998125,1.02473757616,1.0272259014,1.07383927026,1.092470678,0.222478684211,0.233841025641,1.47041643987,1.06767137972,23.417,-22.055969697,-5.36905639098,8.73581238274,4.33170122773,6.51349643159,0.99730403449,0.992357165348,1.01506728157,1.03926984608,19978.2711251,12067.6043574,43958.5654177,57112.1107071,124.72,-23.6023575758,-8.36514962406,23.2604473968,5.82319366942,3.50239267421,1.01666764912,1.01457636591,1.03843717762,1.04963412672,72593.159617,39941.7714919,302078.992605,212030.231875,0.974212034383954,0.924546322827125,1.0773638968481374,,18.89916666666664
2014-12-24,20.7,0.913323671498,1.0486322188449848,1.0014513788098693,1.0077896786757545,1.1225596529284163,1.0615384615384615,1.1373626373626373,1.335483870967742,0,0,0,0,0.1186,-0.0191333333333,-0.0129857142857,0.0484043386492,0.00940041754571,0.00331230086502,1.01400999314,1.01404724872,1.0599010503,1.07939694562,0.201730526316,0.218535320512,1.46949745253,1.0823352044,24.566,-17.2397272727,-6.5897575188,8.28347103659,4.35423055849,6.47329061346,0.993101395712,0.986457798445,1.00828312567,1.03233130047,17851.160158,12245.5343574,43289.7008509,56603.5841411,115.3114,-8.34826666667,-9.27023195489,22.3953003283,6.01082947287,3.50394866255,1.0199379766,1.01765233723,1.04122028445,1.053038093,76468.3920136,42420.423095,305356.464249,217251.885127,0.972463768115942,0.9628019323671497,1.0971014492753624,,18.90579999999997
2014-12-26,20.57,0.919820126398,1.0088278567925453,1.0088278567925453,1.0058679706601468,1.0912466843501325,1.0494897959183673,1.1465997770345595,1.328811369509044,0,0,0,0,0.0712,0.0318424242424,-0.0200616541353,0.0444748123827,0.0101951095874,0.00339201592347,1.00924858327,1.00505704444,1.04993173147,1.07140648144,0.174823947368,0.18190025641,1.44940196203,1.10767270047,9.026,-6.72966666667,-8.67165225564,7.30148276266,4.39601424051,6.3925352208,0.992153066505,0.98184051594,1.00192831576,1.02594431759,12254.2287895,12780.9465881,41545.8703655,55666.1676379,65.4828,25.9955939394,-9.83512481203,20.5074042448,6.39524179706,3.51216734498,1.01931109775,1.01669618689,1.03981131238,1.05237488947,84370.2657265,46853.532636,314992.91038,227204.89067,0.9786096256684491,0.9718035974720466,1.118133203694701,,18.92069999999997
2014-12-29,20.53,0.922735833739,1.0083497053045187,1.0270135067533768,0.9780848022868034,1.0943496801705757,1.0447837150127228,1.134881149806523,1.3160256410256412,0,0,0,0,-0.0104,0.0670303030303,-0.0232962406015,0.0379589587242,0.0114041695968,0.00354743450062,1.00976317537,1.00046295168,1.04269434657,1.06733906081,0.132276578947,0.146379230769,1.37208188291,1.13465779874,-6.902,2.84139393939,-10.7118609023,5.69802157598,4.44635473805,6.27059309949,1.00012260894,0.985861518791,1.00254345518,1.02708236343,4493.36168428,13608.0384615,37623.7775629,54412.5249807,28.4156,59.0709757576,-7.36631278196,17.4257904081,6.98589308339,3.53560335023,1.01857654354,1.01549910133,1.0374775647,1.05170943348,95697.4119043,52219.5862226,318305.452257,241927.482549,0.9654164637116415,0.9663906478324402,1.1037506088650755,,18.943766666666637
2014-12-30,20.42,0.928026444662,1.000980392156863,1.028197381671702,0.977969348659004,1.0679916317991631,1.0204897551224388,1.1140207310420078,1.27625,0,0,0,0,-0.0368,0.064496969697,-0.0224116541353,0.0356563789869,0.011810624707,0.00360622445579,1.00497071706,0.994436125011,1.03536569907,1.06095145316,0.126493684211,0.135594294871,1.33109493671,1.1397625,-5.464,4.62293939394,-11.0106804511,5.14017905722,4.45901570558,6.22988699067,1.00654527726,0.992346181845,1.00815744161,1.0330624812,4374.89770401,13654.4863782,36555.0965629,54343.382415,13.672,61.2374060606,-5.67679511278,16.3646218105,7.18303505479,3.54595861124,1.01724362817,1.01433819013,1.03578571794,1.05068442752,100516.063388,53697.2632662,316266.828246,246706.481308,0.9466209598432908,0.9524975514201762,1.1047992164544562,,18.95029999999997
2014-12-31,20.4,0.929218954248,0.974212034383954,1.0434782608695652,0.9922178988326849,1.0205102551275638,1.0225563909774436,1.1153635866593767,1.2870662460567823,0,0,0,0,-0.0486,0.0557515151515,-0.0209751879699,0.0333026500938,0.0122203557196,0.00366767576981,1.00396171166,0.993607305936,1.03263036009,1.05914878704,0.126573421053,0.136041987179,1.28755428797,1.14077301887,-0.383999999999,5.73618181818,-11.0828590226,4.57670790338,4.46956487342,6.18929248259,1.0069286656,0.992626095536,1.0074699545,1.03257727214,3966.87470401,13695.7851907,35446.8595427,54228.9443632,1.2544,60.0225151515,-3.65812781955,15.2922066839,7.37883984265,3.55739920877,1.01327680778,1.01129538731,1.03207824865,1.04758369653,101486.898037,54667.0295278,312927.058707,250897.630096,0.9490196078431373,0.9745098039215686,1.1215686274509804,,18.956066666666636
2015-01-02,20.13,0.942280178838,0.972463768115942,1.0197568389057752,0.9719942056977304,1.0065,1.0218274111675127,1.1146179401993355,1.2789072426937738,0,0,0,0,-0.0492,0.0271939393939,-0.0168319548872,0.0287025797373,0.0130464545241,0.00379806669694,0.989335037106,0.981065867388,1.01475758989,1.0436304133,0.11658,0.140438717948,1.0941771519,1.13447741745,14.986,6.65496969697,-10.4559135338,3.4684886257,4.48499792692,6.10872005514,1.01582610835,1.00199941841,1.0150792106,1.04107308358,4399.0080198,13646.5446651,32678.1662595,54332.8426316,-14.7144,45.9341636364,1.07754473684,13.1691316135,7.76267026782,3.58330872559,1.00222498358,1.00152287296,1.02047298348,1.03737444632,100870.238712,55427.119435,291872.546284,257561.73881,0.9900645802285147,0.9721808246398411,1.1385991058122207,,18.968099999999968
2015-01-05,20.13,0.943182646133,0.9786096256684491,0.9872486512996567,0.9535765040265277,0.994074074074074,1.0244274809160305,1.1270996640537514,1.2953667953667953,1.54694485842,0,0,0,-0.0698,-0.0229878787879,-0.00926090225564,0.0221306050657,0.0142760914791,0.00400685930725,0.9869340328,0.982382509394,1.0092438818,1.04135614264,0.0688134210526,0.151132307692,0.825769224684,1.10847955582,20.608,6.65718181818,-7.81630827068,1.9024228424,4.49654099273,5.98973502825,1.02513174031,1.01484431244,1.02482078051,1.05235916643,6400.02933559,13427.899024,27205.0319585,54444.6905644,-41.3912,7.12766060606,8.27073458647,10.2132252111,8.30334259699,3.62804220874,0.998144382198,1.00139033917,1.01680679856,1.03634902409,61192.5318517,55453.3086021,230803.553772,264468.432501,0.9930452061599603,0.9985096870342773,1.1549925484351715,,18.986266666666634
2015-01-06,19.82,0.958210561722,0.9654164637116415,0.9734774066797642,0.9456106870229007,0.9826474962816063,1.0179763739085774,1.0920110192837467,1.2811893988364575,1.95137763371,0,0,0,-0.0728,-0.0341575757576,-0.0068492481203,0.0199768761726,0.014678831165,0.00407773524478,0.971544815078,0.967997948743,0.99235829041,1.02467994908,0.063605,0.162379423077,0.759103148734,1.09678803459,18.664,7.96360606061,-6.51526879699,1.44199015009,4.49851036539,5.95061887717,1.01384630027,1.00606558983,1.01479854069,1.04260423196,4507.63068428,13408.6813317,24268.0363038,54208.258466,-50.9782,-3.88997575758,10.1279195489,9.31275848968,8.46965081605,3.64399601602,0.979190075375,0.983997002618,0.997727200069,1.01769173983,34695.8528801,57578.0575181,205399.464184,264571.920109,1.0010090817356205,1.0045408678102927,1.1579212916246215,,18.991733333333297
2015-01-07,19.33,0.982667701328,0.9466209598432908,0.9475490196078431,0.9187262357414449,0.9452322738386307,0.9897593445980541,1.0471289274106175,1.2700394218134032,2.94018385594,0,0,0,-0.0946,-0.0476303030303,-0.00544360902256,0.0178029080675,0.0150689902719,0.00414719901778,0.949993856739,0.945983972594,0.96681421462,0.998872844598,0.120956578947,0.187449679487,0.696190126582,1.08287908412,8.734,8.77987878788,-5.22960902256,1.00217694653,4.49701159605,5.91153804302,0.988909849378,0.982627555668,0.989592391681,1.01710979027,3644.19454612,13570.7663317,21173.0617053,53672.8162515,-65.4,-14.3676666667,11.3621274436,8.44337851782,8.62545006446,3.65998747345,0.971932553907,0.977348803878,0.989465743807,1.00998304221,34327.4393083,61796.6850893,179784.326009,264068.309585,1.0062079668908432,1.0522503879979308,1.2110708742886707,,18.99496666666663
2015-01-08,19.36,0.981454889807,0.9490196078431373,0.924546322827125,0.9366231253023705,0.9792615073343449,1.0093847758081333,1.0573457127252868,1.2745227123107308,3.87283825025,0,0,0,-0.1244,-0.0613696969697,-0.00499022556391,0.0156579268293,0.0154505699133,0.00421524449197,0.953812045818,0.949345363605,0.967141661775,0.999822474703,0.169640789474,0.207375384615,0.616840443038,1.06117615959,-2.53,8.89754545455,-3.93439661654,0.580602251407,4.49362678006,5.87260051281,0.997848756153,0.992284705113,0.998085399665,1.02598400144,3547.97538823,13415.6614087,19356.4358382,52867.5528553,-71.8046,-24.2282363636,12.1240233083,7.61062260788,8.7763947316,3.676331301,0.984594362885,0.989898079066,1.00096590359,1.02222551111,37987.3806359,62570.1553319,161739.105784,262391.03124,1.0268595041322315,1.0676652892561984,1.1761363636363638,,19.00096666666663
2015-01-09,19.93,0.953781568824,0.9900645802285147,0.9628019323671497,0.9641993226898886,1.0015075376884424,1.0595427963849018,1.0950549450549452,1.3043193717277488,0,0,0,0,-0.1254,-0.0707757575758,-0.00505413533835,0.0135915337711,0.015829657466,0.00428264449417,0.982935490235,0.978567746054,0.994231908459,1.0284527411,0.176056842105,0.203013076923,0.548151503165,1.04112388365,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9819367787255394,1.034621174109383,1.1359759157049674,,19.00886666666663
