,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-12-18,36.75,0.840458956916,1.0068493150684932,0.982620320855615,1.059383107523782,1.125229638701776,1.056338028169014,1.383659638554217,1.5992167101827677,0,0,0,0,-0.0978,-0.11076969697,0.109154887218,0.0893021810507,-0.000868618143461,0.0479662103195,0.99621843614,1.02567680714,1.06716612945,1.07123142425,0.344952368421,2.14006666667,3.65452506329,2.25809134827,-36.355,-24.9694545455,1.37309586466,10.5339781895,4.22015553944,6.71326992174,0.965484349089,0.966550110193,0.992295460947,1.01628567636,20316.0147369,11042.7905112,47012.7309557,61142.7764052,-82.3052,-44.058230303,0.995734962406,26.8167841463,4.91140781763,3.51980378704,0.982433754018,0.982092559715,1.00689746373,1.01593961708,71856.4530538,38734.362595,292619.726031,196417.506648,1.020952380952381,0.9850340136054423,0.9213605442176871,,30.886866666666624
2014-12-19,37.02,0.835415991356,1.0156378600823046,0.9853606601011446,1.0843585237258349,1.1314180929095357,1.061049011177988,1.4151376146788992,1.6215505913272013,0,0,0,0,-0.0346,-0.11296969697,0.094522556391,0.0912594512195,-0.000317204348336,0.0477940394095,1.00356479662,1.03102545536,1.07417992949,1.0779705065,0.344655526316,2.08269641026,3.73555468354,2.24473738601,-34.922,-27.6963636364,0.0236315789475,10.2459749062,4.24222072785,6.67352662366,0.982197698852,0.982103353259,1.00759808231,1.0319468997,20991.4884211,11223.0715881,46360.5060617,60604.1248694,-51.5158,-48.4401272727,-1.33759774436,26.2537170497,5.0896973365,3.51338356921,1.00578495422,1.00497451367,1.03014875899,1.03960592676,71153.0749715,38520.7996483,295681.734086,199122.314828,1.0116153430578065,0.9746083198271204,0.925445705024311,,30.927099999999953
2014-12-22,36.39,0.853204176972,1.0,0.9714361986118526,1.011395219566426,1.1121638141809291,1.0514302224790524,1.3910550458715596,1.5766897746967072,0,0,0,0,0.161,-0.0665575757576,0.050887593985,0.0952429878049,0.0016942056376,0.0472550626978,0.987825237184,1.00618670722,1.05276861656,1.05651475698,0.345802894737,1.5758599359,3.92570278481,2.18918622248,11.023,-25.9478181818,-4.06833270677,9.1595532364,4.30854887482,6.55358265978,0.987675916649,0.983723755767,1.00705289601,1.03106189833,20880.5228619,11996.9865881,44512.7110186,57678.7350939,103.0762,-35.7341393939,-7.05786804511,24.0896843574,5.63724869755,3.50252775136,1.00791646384,1.00608637849,1.03010474577,1.04067801628,70193.4992199,38382.1985319,299478.130785,207478.082898,1.0189612530915086,0.9793899422918384,0.921681780708986,,31.048099999999952
2014-12-23,37.4,0.83129144385,1.0429447852760736,1.0199072811562584,1.0420730008358874,1.1305925030229746,1.0744039069232978,1.424219345011424,1.5982905982905984,0,0,0,0,0.167,-0.0403333333333,0.0377304511278,0.0959914868668,0.00246027748476,0.0470697897135,1.01562818232,1.03122630454,1.08052668453,1.08503292814,0.324920789474,1.40100897436,4.01476449367,2.23542540881,23.417,-22.055969697,-5.36905639098,8.73581238274,4.33170122773,6.51349643159,0.99730403449,0.992357165348,1.01506728157,1.03926984608,19978.2711251,12067.6043574,43958.5654177,57112.1107071,124.72,-23.6023575758,-8.36514962406,23.2604473968,5.82319366942,3.50239267421,1.01666764912,1.01457636591,1.03843717762,1.04963412672,72593.159617,39941.7714919,302078.992605,212030.231875,0.9794117647058824,0.9724598930481283,0.8877005347593584,,31.090299999999953
2014-12-24,37.47,0.830865581354,1.0519371139809097,1.0146222583265638,1.0305280528052805,1.127595546193199,1.077963176064442,1.4236322188449848,1.610920034393809,0,0,0,0,0.1496,-0.00924242424243,0.0258296992481,0.0964679643527,0.00325729899203,0.0468818236003,1.0174323884,1.03051388182,1.0810615869,1.08641957411,0.32940631579,1.2667074359,4.10431757911,2.2911915055,24.566,-17.2397272727,-6.5897575188,8.28347103659,4.35423055849,6.47329061346,0.993101395712,0.986457798445,1.00828312567,1.03233130047,17851.160158,12245.5343574,43289.7008509,56603.5841411,115.3114,-8.34826666667,-9.27023195489,22.3953003283,6.01082947287,3.50394866255,1.0199379766,1.01765233723,1.04122028445,1.053038093,76468.3920136,42420.423095,305356.464249,217251.885127,0.9786495863357353,0.9813183880437685,0.8604216706698693,,31.132533333333285
2014-12-26,37.52,0.832015813788,1.020952380952381,1.0279452054794522,1.0316194665933462,1.1113744075829386,1.077541642734061,1.422828972317027,1.591178965224767,0,0,0,0,0.1,0.0536484848485,0.00697368421053,0.0964082551595,0.00495471460384,0.0464983410912,1.01899756929,1.02660218481,1.07985595205,1.08641439094,0.318289210527,0.94731019231,4.29226821202,2.39670149371,9.026,-6.72966666667,-8.67165225564,7.30148276266,4.39601424051,6.3925352208,0.992153066505,0.98184051594,1.00192831576,1.02594431759,12254.2287895,12780.9465881,41545.8703655,55666.1676379,65.4828,25.9955939394,-9.83512481203,20.5074042448,6.39524179706,3.51216734498,1.01931109775,1.01669618689,1.03981131238,1.05237488947,84370.2657265,46853.532636,314992.91038,227204.89067,0.964818763326226,0.9834754797441363,0.8520788912579956,,31.21723333333328
2014-12-29,37.45,0.836991544281,1.0116153430578065,1.027434842249657,1.0110691144708424,1.1152471709350806,1.0845641471184477,1.4180234759560773,1.5695725062866723,0,0,0,0,0.0942,0.103684848485,-0.00618684210526,0.0938662054409,0.00774734382325,0.045905612585,1.01600651112,1.01787048991,1.07311971231,1.08223700846,0.33672631579,0.533403846156,4.47448044304,2.54701201258,-6.902,2.84139393939,-10.7118609023,5.69802157598,4.44635473805,6.27059309949,1.00012260894,0.985861518791,1.00254345518,1.02708236343,4493.36168428,13608.0384615,37623.7775629,54412.5249807,28.4156,59.0709757576,-7.36631278196,17.4257904081,6.98589308339,3.53560335023,1.01857654354,1.01549910133,1.0374775647,1.05170943348,95697.4119043,52219.5862226,318305.452257,241927.482549,0.9634178905206942,0.984512683578104,0.82803738317757,,31.345333333333286
2014-12-30,37.08,0.84645631068,1.0189612530915086,1.0189612530915086,0.9965063155065842,1.0989922940130408,1.0618556701030928,1.3997734994337485,1.5488721804511276,0,0,0,0,0.0356,0.104660606061,-0.0065522556391,0.0924245075047,0.00872042457806,0.0457025479206,1.00576388418,1.0058048066,1.06082279567,1.07108039602,0.338956578948,0.34957846154,4.46588506329,2.58529880503,-5.464,4.62293939394,-11.0106804511,5.14017905722,4.45901570558,6.22988699067,1.00654527726,0.992346181845,1.00815744161,1.0330624812,4374.89770401,13654.4863782,36555.0965629,54343.382415,13.672,61.2374060606,-5.67679511278,16.3646218105,7.18303505479,3.54595861124,1.01724362817,1.01433819013,1.03578571794,1.05068442752,100516.063388,53697.2632662,316266.828246,246706.481308,0.9611650485436893,0.9797734627831716,0.8260517799352751,,31.38659999999995
2014-12-31,36.63,0.857952497952,0.9794117647058824,1.021472392638037,0.985207100591716,1.0834072759538598,1.0477688787185355,1.3827859569648926,1.515515101365329,0,0,0,0,-0.0554,0.0968787878788,-0.00641879699248,0.0906478893058,0.00970333743554,0.0454958152357,0.9933828714,0.993160666716,1.04644809719,1.05765222429,0.334772631579,0.330607628207,4.42994099683,2.61016820362,-0.383999999999,5.73618181818,-11.0828590226,4.57670790338,4.46956487342,6.18929248259,1.0069286656,0.992626095536,1.0074699545,1.03257727214,3966.87470401,13695.7851907,35446.8595427,54228.9443632,1.2544,60.0225151515,-3.65812781955,15.2922066839,7.37883984265,3.55739920877,1.01327680778,1.01129538731,1.03207824865,1.04758369653,101486.898037,54667.0295278,312927.058707,250897.630096,0.9929019929019928,0.9969969969969971,0.8443898443898443,,31.426799999999947
2015-01-02,36.67,0.859189164621,0.9786495863357353,1.0294778214486244,0.9731953290870489,1.0706569343065695,1.0391045621989232,1.3927079377136349,1.532386126201421,0,0,0,0,-0.1564,0.0581393939394,-0.00452819548872,0.0863822701689,0.011699375879,0.0450719359765,0.993928552068,0.993342949825,1.04401548799,1.05785267014,0.320751578948,0.290496858976,4.23245468354,2.65740987028,14.986,6.65496969697,-10.4559135338,3.4684886257,4.48499792692,6.10872005514,1.01582610835,1.00199941841,1.0150792106,1.04107308358,4399.0080198,13646.5446651,32678.1662595,54332.8426316,-14.7144,45.9341636364,1.07754473684,13.1691316135,7.76267026782,3.58330872559,1.00222498358,1.00152287296,1.02047298348,1.03737444632,100870.238712,55427.119435,291872.546284,257561.73881,1.002727024815926,0.9850013635124079,0.8339241887101172,,31.506466666666608
2015-01-05,36.2,0.873608655617,0.964818763326226,0.9850340136054423,0.9679144385026739,1.063142437591777,1.0387374461979915,1.3896353166986566,1.517183570829841,0.18193010054,0,0,0,-0.1226,-0.0286606060606,0.00170563909774,0.0790243198874,0.0147267492968,0.0444112672858,0.980073640892,0.980000676796,1.02446910497,1.04299847656,0.269509473685,0.263652243592,3.57455681962,2.71712765723,20.608,6.65718181818,-7.81630827068,1.9024228424,4.49654099273,5.98973502825,1.02513174031,1.01484431244,1.02482078051,1.05235916643,6400.02933559,13427.899024,27205.0319585,54444.6905644,-41.3912,7.12766060606,8.27073458647,10.2132252111,8.30334259699,3.62804220874,0.998144382198,1.00139033917,1.01680679856,1.03634902409,61192.5318517,55453.3086021,230803.553772,264468.432501,1.0193370165745854,0.9972375690607734,0.8400552486187844,,31.62463333333327
2015-01-06,36.08,0.877570214339,0.9634178905206942,0.9746083198271204,0.9603406973649188,1.0709409320273078,1.0370796205806265,1.4011650485436893,1.4964744919120696,0.711990111248,0,0,0,-0.1036,-0.0520787878788,0.00357481203007,0.0763116791745,0.0157232228669,0.044183862834,0.976216888985,0.976943801362,1.01931341839,1.03920979156,0.216367368421,0.274213076925,3.3613347943,2.72785549921,18.664,7.96360606061,-6.51526879699,1.44199015009,4.49851036539,5.95061887717,1.01384630027,1.00606558983,1.01479854069,1.04260423196,4507.63068428,13408.6813317,24268.0363038,54208.258466,-50.9782,-3.88997575758,10.1279195489,9.31275848968,8.46965081605,3.64399601602,0.979190075375,0.983997002618,0.997727200069,1.01769173983,34695.8528801,57578.0575181,205399.464184,264571.920109,1.0218957871396896,0.9936252771618627,0.8531042128603105,,31.66273333333327
2015-01-07,35.64,0.88941825664,0.9611650485436893,0.9793899422918384,0.9514148424986653,1.0488522660388464,1.0212034383954156,1.369715603382014,1.4739454094292805,1.50964797012,0,0,0,-0.1164,-0.0757939393939,0.00433947368421,0.0734564962477,0.0167050178739,0.0439517424082,0.96576205509,0.965945279363,1.00530648943,1.02625014847,0.302392368421,0.315423333335,3.13606099683,2.73061369497,8.734,8.77987878788,-5.22960902256,1.00217694653,4.49701159605,5.91153804302,0.988909849378,0.982627555668,0.989592391681,1.01710979027,3644.19454612,13570.7663317,21173.0617053,53672.8162515,-65.4,-14.3676666667,11.3621274436,8.44337851782,8.62545006446,3.65998747345,0.971932553907,0.977348803878,0.989465743807,1.00998304221,34327.4393083,61796.6850893,179784.326009,264068.309585,1.0193602693602692,1.0258136924803591,0.8695286195286195,,31.698866666666607
2015-01-08,36.37,0.872656035194,0.9929019929019928,0.9724598930481283,0.9918189255522224,1.0879449596171102,1.0478248343416883,1.393486590038314,1.4905737704918032,0,0,0,0,-0.124,-0.094496969697,0.0046030075188,0.0705748827392,0.0176824235232,0.043716101459,0.986412085379,0.986178051641,1.0239734223,1.04677685118,0.31554631579,0.321715320515,2.89584835443,2.74127289308,-2.53,8.89754545455,-3.93439661654,0.580602251407,4.49362678006,5.87260051281,0.997848756153,0.992284705113,0.998085399665,1.02598400144,3547.97538823,13415.6614087,19356.4358382,52867.5528553,-71.8046,-24.2282363636,12.1240233083,7.61062260788,8.7763947316,3.676331301,0.984594362885,0.989898079066,1.00096590359,1.02222551111,37987.3806359,62570.1553319,161739.105784,262391.03124,1.0041242782513062,1.0162221611218039,0.8603244432224361,,31.73849999999994
2015-01-09,36.77,0.86427703744,1.002727024815926,0.9813183880437685,0.9956674790143516,1.1022182254196644,1.06672468813461,1.4028996566196108,1.4989808397880147,0,0,0,0,-0.0978,-0.104624242424,0.0046984962406,0.0676741322702,0.0186578982068,0.0434776354484,0.997598925621,0.997206628156,1.03338040737,1.0577147809,0.314750263158,0.321318974361,2.72407841772,2.76048740566,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9823225455534401,0.9839543105792765,0.8474299700843078,,31.77946666666661
2015-01-12,36.9,0.86454200542,1.0193370165745854,0.9834754797441363,1.010958904109589,1.1104423713511888,1.0570037238613579,1.4110898661567879,1.5048939641109298,0,0,0,0,0.13,-0.0793151515152,0.0029037593985,0.0585389774859,0.0215528305204,0.0427496531847,1.0016286645,1.00183942062,1.03255774908,1.05976812187,0.286947368421,0.298151217951,2.44218,2.82112276337,-0.166000000001,6.582,1.32037030075,-0.850706378987,4.46962443595,5.71934896963,1.00620114836,1.00487279549,1.00653467133,1.03494857506,3791.34500007,11661.6988317,14669.3980997,50371.7314322,48.0024,-30.5654848485,12.6467368421,4.93072253752,9.36006335853,3.74921736356,0.992618240867,0.998121860282,1.00570800178,1.02896645948,37497.6122346,63596.4611283,107247.930285,261203.960785,0.9783197831978321,0.9322493224932249,0.8349593495934959,,31.90159999999995
2015-01-13,36.87,0.866332158033,1.0218957871396896,0.984512683578104,1.0115226337448557,1.1055472263868065,1.0498291571753986,1.4003038359285986,1.504283965728274,0,0,0,0,0.1598,-0.0583575757576,0.0013954887218,0.0554394230769,0.0225164674168,0.042502907096,1.00162999185,1.0013851544,1.0302228028,1.05809552849,0.265157894737,0.289742564104,2.34053783228,2.81589772013,8.705,5.30618181818,2.49779887218,-1.140744606,4.46027948459,5.68164579839,1.01185537289,1.01197709181,1.01246444793,1.04113394913,4049.86950007,10670.4094808,13767.6233529,50054.0416289,52.1574,-27.1460909091,11.8207815789,4.3917739212,9.49666042253,3.76856810068,0.98826981903,0.993033312206,0.999522310164,1.02288680546,38478.4485622,63523.1070898,95328.9597398,257960.885944,0.9723352318958504,0.934906427990236,0.800108489286683,,31.941666666666617
2015-01-14,36.33,0.880248646665,1.0193602693602692,0.9797734627831716,0.998351195383347,1.0764444444444443,1.0332764505119454,1.3606741573033707,1.493832236842105,0.356505753387,0,0,0,0.1156,-0.0371696969697,-0.000978947368421,0.0523060741088,0.0234751963197,0.0422534313474,0.98849073545,0.987550288137,1.01385574951,1.04196318139,0.250937894737,0.280426666669,2.22301291139,2.8062216195,15.113,3.90693939394,3.53432330827,-1.39834650563,4.4498311577,5.64418167565,1.00737723135,1.00888657044,1.0081156664,1.03667698461,4058.87670402,9475.97153686,12780.613354,49383.880792,29.4144,-23.1381090909,10.5372266917,3.90053567073,9.62785474537,3.78799375494,0.987435599122,0.991419624288,0.996827466865,1.02037306238,39439.3206304,63659.9990104,83148.3313712,254673.205225,1.006330856041839,0.9314616019818334,0.8260390861546931,,31.979433333333283
2015-01-15,36.52,0.876664841183,1.0041242782513062,0.9969969969969971,1.0184049079754602,1.0798344175044354,1.0500287521564118,1.3571163136380529,1.5267558528428093,0,0,0,0,0.044,-0.0161757575758,-0.00400187969925,0.0491502579737,0.0244319825363,0.0420015865793,0.995014031551,0.993423871279,1.01793653227,1.0467107573,0.220201052632,0.265881474361,2.13113443038,2.7954691195,17.325,3.27551515152,4.46146052632,-1.61533513133,4.43995231921,5.60709489216,1.01854405417,1.02206516913,1.02023478979,1.04912125457,4501.71223033,8721.33595993,12176.2998097,48674.202816,-19.2326,-19.5015090909,8.71492180451,3.43688794559,9.75240847984,3.80722334274,0.97940111012,0.982338313415,0.986600791619,1.00997218508,44557.7464199,65717.304355,74187.0812224,249872.53476,1.0120481927710843,0.9227820372398685,0.8669222343921138,,32.01579999999995
2015-01-16,36.12,0.887343115541,0.9823225455534401,0.9850013635124079,1.0140370578326783,1.0564492541678854,1.0406222990492653,1.3407572383073496,1.5012468827930174,1.05979155239,0,0,0,-0.0474,0.000309090909089,-0.00788759398496,0.0459469512195,0.0253813203235,0.0417468683164,0.985996232905,0.983512818069,1.00577443169,1.0346272141,0.197801052632,0.258343333335,2.04190568038,2.77653457547,17.289,3.82581818182,5.27371616541,-1.77945438555,4.43118081927,5.57046434248,1.02356222528,1.02928758985,1.02637663139,1.05557089419,5370.08828954,8387.23622436,11301.753449,48121.2306241,-68.1196,-17.0514060606,6.32622781955,2.99477776735,9.86892144427,3.82606979585,0.974835099073,0.976588104514,0.979677309736,1.00289064627,52566.0353146,69633.5502925,66625.8434197,244824.85853,1.0016611295681064,0.9152823920265782,0.87015503875969,,32.05083333333329
2015-01-20,36.1,0.891792243767,0.9783197831978321,0.9972375690607734,0.9823129251700681,1.0406457192274432,1.0494186046511629,1.3218601244965216,1.481329503487895,1.81088190503,0,0,0,-0.1056,-0.0020303030303,-0.0256541353383,0.0326627110694,0.029083769925,0.0407033048166,0.991159189501,0.985046932984,1.00185593117,1.03170676379,0.120385263158,0.274129230771,1.78224707278,2.70783175708,28.097,13.0267272727,7.60392857143,-1.94190384615,4.40611918366,5.42834026994,1.02550848443,1.03722631826,1.03321810612,1.06254515635,8477.48023691,12184.5979984,10604.4621503,46685.2337028,-50.5004,-25.4216,-7.04534774436,1.3834337242,10.2444996367,3.89732864,0.993273965653,0.99000699342,0.990057681787,1.0130426393,54893.1690093,79658.8353427,53914.4947091,230275.947636,0.9529085872576176,0.9357340720221606,0.8623268698060941,,32.19369999999996
2015-01-21,35.85,0.898986517899,0.9723352318958504,0.9936252771618627,0.9683954619124797,1.0500878734622143,1.0337370242214534,1.31704628949302,1.491885143570537,1.92773423954,0,0,0,-0.0786,-0.013703030303,-0.029562406015,0.0292795966229,0.0299624575129,0.0404362153734,0.985350300965,0.97862582917,0.994190157933,1.02423267367,0.133727368421,0.289221538463,1.71540481013,2.70678600236,28.256,16.4156363636,8.1302462406,-1.8532386257,4.40332715805,5.39396433973,1.03576039152,1.04880960184,1.04511996921,1.07484068336,11526.9318422,15055.4589984,11348.0682749,47104.7323835,-17.9064,-28.9422,-10.3892443609,1.03909753752,10.31618601,3.91418787913,0.994223581862,0.989723372392,0.989451503214,1.01232582864,48598.8429567,80245.2086303,51357.2820765,228018.772935,0.9615062761506276,0.9391910739191074,0.8591352859135286,,32.228666666666626
2015-01-22,36.56,0.882544675419,1.006330856041839,1.0258136924803591,1.0046716130805167,1.0161200667037245,1.0671336835960306,1.3289712831697564,1.5207986688851916,0,0,0,0,-0.0322,-0.0238060606061,-0.0326236842105,0.0259451923077,0.0308199454993,0.0401676485776,1.00501683733,0.997932347502,1.01291424099,1.04405872116,0.131009210527,0.288491730771,1.65332530063,2.71670336085,30.07,19.8056666667,8.65673496241,-1.71819582552,4.40268540495,5.360103086,1.03497694218,1.04907917087,1.04597903067,1.07557869009,14507.5086514,17961.3851026,12499.9100471,47526.6739456,14.1664,-30.6711393939,-13.4981808271,0.712738109756,10.3790484793,3.93071807807,0.997663793764,0.99244457029,0.992009433002,1.01475407288,46217.1184346,80442.9316103,50415.4817671,226303.978791,0.925601750547046,0.9212253829321663,0.8427242888402625,,32.26583333333329
2015-01-23,36.96,0.874034992785,1.0120481927710843,1.0162221611218039,0.9882352941176471,1.0298133184731122,1.0851438637698179,1.3410740203193035,1.5406419341392248,0,0,0,0,0.027,-0.029503030303,-0.034527443609,0.0226656425891,0.031660101676,0.0398983138074,1.0156078259,1.00849966574,1.02303630865,1.054943173,0.144143157895,0.290136153848,1.61862272152,2.73483018475,33.193,23.2106060606,9.20808458647,-1.53231894934,4.40497405356,5.32685519957,1.04143499177,1.05693508709,1.05453093965,1.08428846969,18678.5529672,21877.3563526,14152.25372,48305.7719748,48.5614,-29.208230303,-16.1523605263,0.430909615385,10.436183096,3.94728072666,1.01219607481,1.00655417219,1.00611384672,1.02909714029,45972.733637,80528.9641478,49170.5571291,225743.374272,0.9117965367965368,0.9177489177489178,0.8406385281385281,,32.30433333333329
2015-01-26,36.18,0.895940667035,1.0016611295681064,0.9839543105792765,0.9655724579663731,0.995049504950495,1.036676217765043,1.3023758099352052,1.491958762886598,-0.288317693459,0,0,0,0.1488,-0.0208060606061,-0.0323022556391,0.0133433395872,0.0340501963197,0.039086022098,0.99260620859,0.985716912892,0.998551024633,1.03134771106,0.165857631579,0.252773782053,1.43682151899,2.77654518475,,,,,,,,,,,,,,,73.3084,-10.2907878788,-19.4405075188,-0.231342260788,10.5722172263,3.99680072961,1.0035789055,0.995911506587,0.997354624776,1.01962392693,45267.7644328,57798.6402912,47242.6318683,223171.608907,0.9137645107794362,0.912106135986733,0.8631840796019901,,32.41513333333329
2015-01-27,34.4,0.943118217054,0.9529085872576176,0.9322493224932249,0.9168443496801705,0.9458344789661809,0.9939323894828084,1.2241992882562276,1.4081047891936143,1.30878892734,0,0,0,0.0186,-0.0193696969697,-0.0312466165414,0.010168902439,0.0347651488514,0.0388099480509,0.945379594641,0.938723717783,0.949286310546,0.980577300633,0.348398684211,0.385322820515,1.41507588607,2.77490753145,25.253,29.2813030303,12.5432913534,-0.352146575985,4.43781003135,5.19933679126,1.03271612843,1.05092022592,1.05416871441,1.08380813385,26162.3319672,29470.5979423,20451.3663572,52434.3672185,50.171,0.561000000001,-19.0887556391,-0.443904713884,10.6007247934,4.01308738052,1.00114877774,0.993865048305,0.995628683289,1.01764947193,42351.473742,54455.5895999,47005.985055,222657.884681,0.9819767441860466,0.9651162790697676,0.8918604651162791,,32.443266666666624
2015-01-28,34.47,0.942007542791,0.9615062761506276,0.934906427990236,0.9204272363150867,0.9306155507559395,1.0150176678445229,1.23770197486535,1.4127049180327869,2.9611999155,0,0,0,-0.175,-0.0245636363636,-0.0312853383459,0.00690053939962,0.0354258629278,0.0385304965831,0.949783013019,0.942273127994,0.951057247604,0.982570910898,0.532398684211,0.498912243592,1.39006960443,2.77482999607,18.16,29.654969697,13.6045432331,0.0416382504691,4.45009725152,5.16901739204,1.03281572822,1.0527849676,1.05714128679,1.08695320001,25496.7606514,32206.7270192,22249.8732876,53915.4039464,9.8014,10.5720242424,-18.6306003759,-0.681472396811,10.6162781279,4.02922853426,0.988305446058,0.98110716258,0.982436728635,1.00390376108,44662.4635778,57384.4412662,47929.1837731,221917.161364,0.9767914128227445,0.9767914128227445,0.9089062953292718,,32.470999999999954
2015-01-29,33.84,0.96026891253,0.925601750547046,0.9314616019818334,0.9126213592233011,0.9094329481322226,1.005347593582888,1.2025586353944564,1.375050792360829,5.09611923105,1,0,0,-0.3906,-0.0407939393939,-0.0327443609023,0.0035597326454,0.0360158198547,0.0382469466886,0.936203176008,0.927066139759,0.933542994289,0.964846471728,0.814372631579,0.680253782053,1.3629635443,2.78436175708,13.447,29.2715151515,14.6683721805,0.470903846154,4.46392169187,5.13942545668,1.03098263573,1.05208220665,1.05757413706,1.08750254846,25970.7415527,34743.0797035,24094.0191578,55509.2861242,-38.0634,16.0526545455,-18.1901266917,-0.961246247655,10.616045826,4.04493134119,0.978503391358,0.970199193854,0.970972114943,0.991870848422,47509.5056728,64678.8051312,51046.9474405,221484.718285,0.995271867612293,1.0041371158392434,0.9400118203309691,,32.49549999999996
2015-01-30,33.7,0.964971315529,0.9117965367965368,0.9227820372398685,0.92001092001092,0.9064012910166758,0.9868228404099562,1.209619526202441,1.362166531932094,6.84260684701,1,1,0,-0.5534,-0.0668727272727,-0.0355221804511,0.00017216228893,0.0365327399789,0.0379593157631,0.936306174898,0.925334816066,0.929571831491,0.961111695368,1.08396710526,0.867663525643,1.33954120253,2.79602685142,14.563,28.4138787879,15.7526296992,0.937192424953,4.47992964721,5.11065566221,1.0357177599,1.05829702802,1.06509879218,1.09538027602,26829.3497632,38017.148383,26509.2814395,57490.3928553,-74.1844,17.8849151515,-17.5452631579,-1.26373442777,10.6028709139,4.0605325262,0.99250684217,0.983201029974,0.983621032633,1.00451392807,42139.2692515,66929.4290406,52012.5519367,220961.650192,1.0065281899109793,1.016320474777448,0.9400593471810088,,32.51953333333329
2015-02-02,33.06,0.98580056463,0.9137645107794362,0.9152823920265782,0.9015544041450777,0.8773885350318472,0.9712103407755582,1.1112605042016808,1.3384615384615386,8.10435301133,1,1,0,-0.3776,-0.188733333333,-0.0494082706767,-0.0100158302064,0.0376387526371,0.0370713721727,0.931569381631,0.914541795473,0.911877368216,0.943636217677,1.70671868421,1.40844301282,1.33194175633,2.84323009041,15.049,22.9981515152,18.6088214286,2.49479831144,4.5393684731,5.02890723881,1.00795222335,1.03361119046,1.04359273031,1.07331575334,20971.615658,44124.6897179,32279.4183446,62000.826283,-53.5192,1.29042424242,-14.7722296992,-2.30013203565,10.4852390867,4.10589371557,0.982061354848,0.971755722372,0.970277424064,0.989964417259,37694.7165041,72370.8970124,57403.0059871,219526.687179,0.998185117967332,1.040532365396249,0.9758015728977615,,32.59056666666663
2015-02-03,33.78,0.965464772054,0.9819767441860466,0.9357340720221606,0.9331491712707182,0.9032085561497327,1.0086593012839653,1.1366083445491253,1.3726127590410404,7.88438617402,0,0,0,-0.2282,-0.229715151515,-0.0561165413534,-0.0133760553471,0.0378610539733,0.0367669475309,0.955289725969,0.93684998752,0.931727129174,0.964378242965,1.80596736842,1.49891897436,1.33005056962,2.8529508805,5.305,20.2096969697,19.2389342105,3.04697174015,4.56153558662,5.00291065523,1.00972970167,1.03641847876,1.04744074807,1.0772801231,16322.2838093,44479.0411795,33496.3014553,63026.9747679,-30.3392,-9.07395151515,-13.8186135338,-2.69063569418,10.4182304574,4.12010518373,0.994179262106,0.984000740636,0.981774667036,1.00140115692,37395.9861328,70932.4201078,58712.2587873,219186.785883,0.9828300769686206,1.0257548845470692,0.9724689165186501,,32.61339999999996
2015-02-04,33.67,0.969278289278,0.9767914128227445,0.9391910739191074,0.9332039911308205,0.8961937716262977,0.9859443631039533,1.1268406961178046,1.3742857142857143,7.77795991357,0,0,0,-0.1174,-0.261903030303,-0.0635567669173,-0.0166515243902,0.0380146756329,0.0364577974848,0.956031631103,0.936298603338,0.928718701945,0.961399125547,1.86439236842,1.58063275641,1.33520449367,2.86341281447,-7.186,16.8531515152,19.6858646617,3.60843984522,4.58416760431,4.97750036394,1.00336307563,1.0299904132,1.04202124314,1.07169437235,13417.0487106,43682.0061138,34406.0636772,63846.0625624,-2.436,-17.2286727273,-12.6333699248,-3.06322729831,10.3414403012,4.134295164,1.01040361686,1.00124283978,0.998441224087,1.01820914843,39159.5411041,67028.6288963,58702.2000364,219493.419785,1.0,1.0172260172260172,0.9655479655479654,,32.63559999999996
