,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2013-11-27,76.62,0.859263464718,1.03289296306282,1.0354054054054054,1.0321972248417082,1.1043528394349957,1.145976667663775,1.235407932924863,0.7663532706541308,0,0,0,0,0.1696,-6.06060605934e-06,-0.0295507518797,0.142998311445,0.090040242616,0.036490131603,1.02915399029,1.0273566216,1.06674834582,1.12178780356,0.567626052632,0.919607628207,9.79211082278,30.5442241785,1.0,1.0,1.0,,,1.03233629749,1.03624560454,1.04230716909,,,2.673,2.30224848485,1.43903007519,1.8879706379,0.730262234822,0.780980677132,1.01118256407,1.01888100372,1.04132559591,1.06414843929,357.164573421,408.356143334,1838.16719416,2908.96519038,19.7974,23.5703151515,17.6078639098,11.2341951923,1.27756176014,4.67117900248,1.01236877945,1.02332740268,1.03846096818,1.04795457844,25573.8672833,47633.0425949,100580.649021,115686.18008,1.0677368833202818,1.0490733489950403,0.9892978334638475,,65.83676666666665,1.0,1.1067456305070056
2013-11-29,78.5,0.8397014862,1.0616716256424128,1.051010844825278,1.0466666666666666,1.1203082631654062,1.1847268336854813,1.2868852459016393,0.78468612554978,0,0,0,0,0.4964,0.036496969697,-0.0178605263158,0.137524179174,0.0877628486873,0.0382956358769,1.04870114689,1.04885177453,1.09089708915,1.14558507383,1.41351026316,1.07769583334,10.6246941614,30.6703774803,1.0,1.0,1.0,,,1.05468225178,1.06167162564,1.06788192083,,,1.9856,1.69187272727,1.60440488722,1.9547896576,0.758988414205,0.77899612845,1.0108326855,1.01982616286,1.04222010186,1.06551358612,246.169990527,405.921540962,1851.85078087,2915.7784581,18.1316,19.5670787879,18.5964432331,12.5395633677,1.57278512512,4.57944718876,1.01120105161,1.02301458218,1.03868273571,1.04889147279,19158.8789819,48056.7624975,103311.573379,118322.869304,1.0296815286624204,1.02343949044586,0.9771974522292993,,65.91656666666664,1.0,1.1283599252551388
2013-12-02,79.71,0.82874628863,1.0739692805173806,1.0595507111524656,1.0647876035265829,1.1532118055555554,1.2029882281919708,1.3236466290269013,0.7980576692030437,0,0,0,0,0.7568,0.222278787879,0.0254180451128,0.128832739212,0.0848470434834,0.0409651657535,1.05432324114,1.05996988042,1.1008262066,1.15683108684,3.30794842105,2.14705378205,11.2904298101,30.7109657233,1.0,1.0,1.0,,,1.04032889585,1.07396928052,1.08434226636,,,1.0728,1.44177575758,1.83565526316,2.03645281426,0.80813549285,0.77684033147,1.0058117216,1.01604179576,1.03823019553,1.06163778292,124.098013421,425.600579423,1933.70901125,2889.19289503,8.446,15.9790545455,19.7919680451,14.4342247186,2.08014503194,4.45246785943,1.00636097718,1.01857448882,1.03546299122,1.04598313462,11605.7533169,47087.3378042,113645.556847,121006.149643,1.0053945552628278,0.9957345376991595,0.9582235604064735,,66.05936666666665,1.0,1.1390397256358957
2013-12-03,79.76,0.828834837847,1.0716109095794706,1.0634666666666668,1.0714669532509404,1.1474607970076247,1.2173382173382175,1.328447701532312,0.7948973490133546,0,0,0,0,0.6916,0.303636363636,0.0447281954887,0.126185717636,0.0840545739569,0.0418452041889,1.05098101224,1.05895903106,1.09910515119,1.15524511481,3.99490421053,2.66461224359,11.5852736551,30.6436237579,1.0,1.0,1.0,,,1.01605095541,1.07464295338,1.08502244593,,,0.4926,1.41052727273,1.8868,2.05727211538,0.826005618554,0.776317610399,1.00122476359,1.01166568386,1.03366896279,1.05704049873,68.548206316,412.391610193,1939.01779226,2873.17372789,1.4556,14.2586545455,19.9731736842,15.0109383677,2.26529208421,4.41274249275,1.00037640563,1.01241197361,1.02958611362,1.04010360861,8256.79245904,44324.5068718,115717.714767,121061.947887,1.0095285857572718,0.9953610832497491,0.9716649949849548,,66.10786666666664,1.0,1.1222738145490363
2013-12-04,80.79,0.818870734827,1.0790703886737012,1.0895482130815914,1.078062449959968,1.154307758251179,1.237781522904857,1.396301417213965,0.8233795352629434,0,0,0,0,0.6106,0.386618181818,0.0657206766917,0.123804596623,0.0833745912447,0.042722010778,1.06029187884,1.07089599226,1.11067004171,1.16765323055,5.08423578947,3.40804897436,12.0256493513,30.5836232665,1.0,1.0,1.0,,,1.02917197452,1.08544941556,1.09903414501,,,-0.4074,1.29084242424,1.91067857143,2.07409997655,0.844254593003,0.775861904518,0.997070758856,1.00723415041,1.028879665,1.05223833904,57.3731326318,402.436185577,1930.67741367,2864.36511118,-9.7108,11.6099818182,19.8798902256,15.5443564024,2.45463392815,4.37400293676,0.99416377089,1.00583727263,1.02303391349,1.03356587184,6687.60944089,42415.8445078,116673.049781,121375.300877,1.002723109295705,0.9680653546230967,0.9654660230226513,,66.15656666666665,1.0,1.1310373792524149
2013-12-05,81.81,0.809235627266,1.0677368833202818,1.1028579131841465,1.092548076923077,1.1817131301458905,1.2159631391200951,1.4761818837964633,0.8320789259560619,0,0,0,0,0.5818,0.464909090909,0.088615037594,0.121915666041,0.0828308690811,0.0435963551433,1.06906239791,1.08229675516,1.12161833306,1.17963539231,6.57997368421,4.42021224359,12.4276044937,30.4497251533,1.0,1.0,1.0,,,1.0421656051,1.09269400294,1.10643765215,,,-1.6472,1.06169090909,1.90887857143,2.0864245075,0.862816363397,0.775471698113,0.996827401995,1.00652849511,1.027944787,1.05134408015,55.8424884213,390.512813077,1927.63101367,2858.1326012,-23.9944,7.8771030303,19.5136255639,16.02487106,2.64672142669,4.33622213722,0.992631446188,1.00374389237,1.02107553016,1.0316417836,6553.90671036,40228.0066973,117676.842888,121977.328603,0.9825204742696491,0.9580735851362914,0.9512284561789511,,66.20356666666666,1.0,1.1453170936581267
2013-12-06,80.83,0.819588024248,1.0296815286624204,1.0931836624289966,1.08891283847501,1.1515885453768344,1.1363700267116548,1.4410768407915848,0.846121637182037,0,0,0,0,0.5548,0.523781818182,0.112166165414,0.120628470919,0.082409758849,0.0444660560471,1.05240544235,1.06759121677,1.10499352356,1.16289295339,7.38460526316,5.10639871795,12.1570986709,30.1175172602,0.988021024325,0.988021024325,0.988021024325,,,1.01405093464,1.05494648917,1.09318366243,,,-2.833,0.729921212121,1.88065714286,2.0933869606,0.881635057724,0.775139554981,0.994411177423,1.00356888278,1.0247219558,1.04804783246,58.0113884213,374.900412757,1923.95203796,2844.58070818,-38.729,3.18860606061,18.8565657895,16.4341632036,2.84084369872,4.29932144935,0.988979495496,0.999416458958,1.01689468426,1.02734648555,7365.31419904,37807.4481205,118523.576496,122173.683493,0.9939378943461586,0.9638747989607819,0.9419769887418038,,66.2473,0.9880210243246547,1.118289983397897
2013-12-09,80.14,0.828205224191,1.0053945552628278,1.0797628671517112,1.0901918106380084,1.15193330458531,1.1300056401579244,1.3886674753075723,0.8444678609062171,0,0,0,0,0.1986,0.546042424242,0.182376691729,0.118920333021,0.0817887731481,0.0470343762818,1.03172150986,1.05312955833,1.08810471005,1.14577580953,8.20370947369,6.72296,12.6568040506,29.4319760849,0.979586847574,0.979586847574,0.979586847574,,,1.0,1.02089171975,1.08385177171,,,-2.0866,-0.562745454545,1.64733120301,2.07466838649,0.939885148558,0.774476796152,1.00426233665,1.01233152189,1.03326692629,1.0563892605,65.6003831581,362.177811282,1979.65451519,2810.95788225,-33.2696,-12.049369697,15.293462782,17.1866726079,3.44150616942,4.19395537811,1.00154478509,1.01031082773,1.02867526809,1.03876929835,9648.15139247,34039.8767619,122562.561991,122842.749308,0.9903918143249314,1.012478163214375,0.9497130022460694,,66.37236666666668,0.9795868475736462,1.0961564765421967
2013-12-10,80.52,0.824867113761,1.0095285857572718,1.0818218460298266,1.0840064620355412,1.1506144612746498,1.1269419174247726,1.432230522945571,0.8304455445544554,0,0,0,0,0.0184,0.506672727273,0.204581203008,0.118827298311,0.081732863045,0.0478816942312,1.03240034362,1.05620777858,1.0909996257,1.14911402837,7.88036947369,7.17418461539,12.8665911234,29.5121326887,0.996164790301,0.984231756509,0.984231756509,,,1.00474170202,1.02573248408,1.08899107384,,,-0.0571999999999,-0.831418181818,1.53964097744,2.05636876173,0.960206450715,0.774376656254,1.00453223203,1.01248125683,1.0334327737,1.05644485937,64.8434892107,363.673539488,2015.07730228,2808.81474703,-9.1694,-15.3096909091,13.8003763158,17.2904404081,3.65214521947,4.16071656574,1.00166854952,1.00995918564,1.02865136745,1.03860634837,9656.81634615,33230.7720029,125066.551739,123519.33128,0.985966219572777,1.0110531544957775,0.9282165921510184,,66.4183,0.9842317565089842,1.0953611753502923
2013-12-11,81.01,0.820480599103,1.002723109295705,1.0820088152798184,1.0954699121027722,1.1398621077810611,1.1243580846634282,1.3788936170212767,0.8449103045473509,0,0,0,0,-0.0664,0.453721212121,0.225822180451,0.119016252345,0.0817461409986,0.0487312734384,1.03399641337,1.06049647363,1.09527921947,1.15395675511,7.36332921053,7.68609326923,13.1134637816,29.6246874175,1.0,0.990221244347,0.990221244347,,,1.010856002,1.01630912056,1.0956180687,,,1.7768,-0.930103030303,1.42279962406,2.03200393996,0.980987920476,0.774329636778,1.00130720479,1.00914763254,1.03007440607,1.05288048675,51.1010660528,352.064859231,2041.46293063,2797.98908099,13.4372,-16.8740606061,12.2334740602,17.3163628049,3.86811088988,4.12826302398,0.998136846635,1.00594119898,1.02494927538,1.03470829804,9263.6840872,30968.4117744,126961.775201,123723.275466,0.9654363658807553,1.001851623256388,0.93358844587088,,66.46713333333334,0.9902212443466569,1.1020269351108694
2013-12-12,80.38,0.8274670316,0.9825204742696491,1.0490733489950403,1.0862162162162161,1.1235672351132233,1.103817632518539,1.3730782371028356,0.8502221281997038,0,0,0,0,-0.1106,0.385836363636,0.245069924812,0.119183466229,0.0818214501289,0.0495817324102,1.02193771494,1.05035167441,1.08501756505,1.14291503409,6.58489973684,8.01509942308,13.4993260127,29.6130737068,0.992223182323,0.98252047427,0.98252047427,,,1.00299475917,1.00777331996,1.08709764674,,,2.0072,-1.02978181818,1.28322030075,2.00066972326,1.00190659136,0.77430385919,0.9900415724,0.997043218534,1.01753600701,1.03996748843,68.3289081581,332.593531731,2034.36443758,2772.25495692,22.0992,-17.7203515152,10.5319804511,17.2681993433,4.08715095962,4.0964136851,0.990773911079,0.997558786321,1.01654742442,1.02619664664,10466.1062012,28341.598041,127598.945006,123535.874064,0.9751181886041304,1.002114953968649,0.9305797462055238,,66.51180000000001,0.9825204742696491,1.0934566725615562
2013-12-13,80.34,0.828433325035,0.9939378943461586,1.02343949044586,1.075646003481055,1.124737505249895,1.1167639699749792,1.3376623376623378,0.8458622867972204,0,0,0,0,-0.0874,0.308703030303,0.261784586466,0.11933445122,0.0819586585795,0.0504325589806,1.0174707607,1.04795291125,1.08271649445,1.14029119367,5.6008681579,8.2974599359,13.8356277848,29.5640158766,0.991729416121,0.982031536487,0.982031536487,,,1.00249563264,1.00249563264,1.08655666757,,,0.641,-1.11718787879,1.12229962406,1.96298869606,1.02292330052,0.774293175209,0.988497056158,0.994687620238,1.01485968501,1.03718746073,91.7201789476,313.91195327,2013.0185391,2741.35264038,12.1774,-18.1005757576,8.67127669173,17.1408166041,4.30812201272,4.06503007112,0.985383856009,0.991023166658,1.00990777738,1.01946492637,13473.3422577,26088.7791978,127469.154437,122855.321169,0.9697535474234502,0.9912870301219815,0.9195917351257156,,66.55633333333334,0.982031536486982,1.0929125289076316
2013-12-16,79.37,0.840246944689,0.9903918143249314,0.9957345376991595,1.055031237538216,1.0980907581627006,1.1002217909620184,1.276866151866152,0.8277192616539786,0,0,0,0,-0.084,0.0917272727273,0.292007894737,0.120171388368,0.0827417648265,0.0529861464315,0.994773584669,1.02999669083,1.06397667482,1.12047249861,1.94727473684,8.73392589744,14.1172848101,28.9699696502,0.987434685245,0.97975558573,0.970174795257,,,1.0,1.0,1.06938830504,,,-4.8974,-1.30107878788,0.529019548872,1.81765546435,1.08589552713,0.77427450349,0.990227693652,0.99386063988,1.01279771923,1.03524371072,142.272287105,280.096871795,1909.32024297,2680.34487953,-44.779,-16.4318545455,2.36341879699,16.3401290572,4.97645609324,3.97311092285,0.989044050856,0.991323747065,1.00973325715,1.01958778284,18675.7332464,22217.8373837,125133.039636,122312.249014,1.0223006173617235,0.9974801562303137,0.952248960564445,,66.69040000000001,0.9701747952573035,1.0797170452999592
2013-12-17,79.39,0.84062350422,0.985966219572777,0.9953610832497491,1.0585333333333333,1.0858979619751061,1.1041724617524338,1.25043313907702,0.8354203935599285,0,0,0,0,-0.1408,0.0317454545455,0.293446240602,0.120546435272,0.0831158945734,0.0538303972445,0.993300010635,1.02853441296,1.06241468833,1.11883479958,1.40748921053,8.65110128205,14.0101255696,28.6685634591,0.988175255166,0.980002468831,0.970419264149,,,1.00025198438,1.00025198438,1.06965777418,,,-4.2328,-1.32136969697,0.310794360902,1.76031214822,1.10651295271,0.774282193305,0.995707766985,0.998667721905,1.01726120243,1.03996896632,141.594125263,271.988560962,1875.71896695,2683.10369357,-38.7602,-14.9240181818,0.206325939849,15.9512064493,5.19849059716,3.94340833007,0.997447457201,0.998944097312,1.01724591635,1.02739642989,17693.8370767,21662.9738693,124982.813574,123288.072123,1.0254440105806777,0.9998740395515807,0.9418062728303312,,66.7371,0.9704192641486371,1.0799891171269214
2013-12-18,78.21,0.853924476836,0.9654363658807553,0.9680653546230967,1.054753877275792,1.0400265957446808,1.0932345540956108,1.239264775788306,0.8463369765176929,-3.23633040245,0,0,0,-0.2502,-0.0227151515152,0.290240977444,0.120850797373,0.0835218090717,0.0546680776105,0.977563902256,1.01170687536,1.04503288694,1.10048078318,0.980657894738,8.31697948718,13.7514379114,28.2885189898,0.973487677371,0.965436365881,0.95599559956,,,1.0,1.0,1.05375909458,,,-2.2768,-1.34147878788,0.104355263158,1.6988081848,1.12677957103,0.774304552363,0.993525071525,0.995406722038,1.01378824225,1.03658461412,144.260863158,230.665302308,1836.1131372,2685.03305141,-16.2166,-13.1373818182,-1.7827018797,15.5073610929,5.41999460853,3.91436982441,0.997593539651,0.998025801586,1.01631135241,1.02667184069,16550.7087398,19172.8695691,124681.971626,124197.623507,1.0377189617695948,1.0098452883263012,0.9699526914716788,,66.78543333333333,0.9559955995599559,1.0639368793361446
2013-12-19,78.38,0.852676277962,0.9751181886041304,0.9580735851362914,1.056619034780264,1.0571891016994874,1.1017711554680911,1.2157592678765317,0.8590530469092503,-2.52963374029,0,0,0,-0.3312,-0.0758181818182,0.282769172932,0.1211880394,0.0839531323254,0.055499026848,0.979762247028,1.01231163648,1.0455232118,1.10119842084,1.00038842105,7.9621250641,13.332205,27.9866576101,0.975603684342,0.967534872238,0.958073585136,,,1.00217363509,1.00217363509,1.05306999866,,,0.724,-1.23424848485,-0.0644353383458,1.63654939024,1.14678586937,0.774382644219,1.00887548307,1.00993958646,1.02856989339,1.05209770158,144.775373421,194.121347116,1805.71897403,2723.93688189,18.437,-9.85135757576,-3.34600676692,15.0411976079,5.64216901371,3.8864303674,1.0153774381,1.01508959185,1.03386027845,1.04486601804,17863.9196043,18057.6443769,126500.481901,127245.845707,1.027685634090329,0.9795866292421537,0.9677213574891553,,66.83276666666667,0.9580735851362914,1.0662494898653243
2013-12-20,77.91,0.858407564284,0.9697535474234502,0.9638747989607819,1.0536921828509602,1.0388,1.1221374045801524,1.196774193548387,0.8525002735529051,-2.00210264742,0,0,0,-0.3822,-0.125545454545,0.271079323308,0.121500984991,0.0844035630567,0.0563221617544,0.974246431452,1.00481384634,1.03759984285,1.09298088406,1.11088921053,7.56234557692,12.8730829747,27.6207300472,0.981357853634,0.961733119368,0.95232856619,,,1.0,1.0,1.0406037131,,,3.5568,-0.9968,-0.190072556391,1.57413149625,1.16651435918,0.774519287252,1.0096028236,1.00984146255,1.02842477774,1.05238918996,147.712257632,154.073919936,1763.10487403,2762.99821621,51.7516,-5.24993333333,-4.4378112782,14.5643913462,5.86483609353,3.85962978711,1.01615205918,1.01516255441,1.03402269719,1.04560097293,19581.6653083,16717.0296665,126919.585908,130396.269988,1.0222051084584778,0.9980747015787448,0.9768964189449365,,66.87853333333334,0.9523285661899522,1.05985580193171
2013-12-23,81.14,0.826066058664,1.0223006173617235,1.012478163214375,1.0932363244408516,1.069038208168643,1.1551822323462415,1.2216199939777175,0.8781385281385281,0,0,0,0,-0.1564,-0.202284848485,0.21455075188,0.12194369137,0.0859158916432,0.0587557443345,1.01527796894,1.04152493421,1.07553356652,1.13290794599,1.5072831579,6.84075384615,12.2296846677,26.6399562264,1.0,1.0,0.99181029214,,,1.04145809267,1.04145809267,1.04145809267,,,6.3646,0.392333333333,-0.359932330827,1.38415600375,1.22366723804,0.77522717785,1.01578718464,1.0148514128,1.03275113422,1.05811158771,198.762613421,133.036755834,1651.06042365,2892.93368176,74.0724,12.9898545455,-5.38520526316,13.0786769934,6.53212773383,3.78539030684,1.017852066,1.0160030062,1.03429764192,1.04769655475,27423.4168464,18245.8846575,125133.08222,140028.358838,0.9757209760907074,0.9486073453290609,0.9350505299482377,,67.027,0.9918102921403251,1.1037954019861242
2013-12-24,81.41,0.82403676862,1.0254440105806777,1.0110531544957775,1.0937793900309014,1.0771368086795448,1.1582017356665242,1.2413845684659957,0.9051589948854792,0,0,0,0,0.1498,-0.183351515152,0.193109398496,0.122396787054,0.0865214882208,0.0595575109135,1.01826141338,1.04274204911,1.07691951545,1.1346954278,1.58334736842,6.86177538462,12.1508303165,26.568548412,1.0,1.0,0.995110622173,,,1.04492362983,1.04492362983,1.04492362983,,,6.0,1.10209090909,-0.33495037594,1.32419540338,1.24212979079,0.775590527584,1.01764039164,1.01704986439,1.03454715854,1.06049436307,254.278406316,152.945979488,1603.31319899,2948.99522334,60.6778,20.1987818182,-4.82896691729,12.6030905019,6.75431581399,3.76292515281,1.02103796096,1.01963318059,1.03771277551,1.05188957519,33618.8634893,20132.3782298,123481.054435,144112.488781,0.9750644883920894,0.9594644392580765,0.9271588256970889,,67.08483333333332,0.9951106221733284,1.1074683716501155
2013-12-26,81.16,0.828076638738,1.0377189617695948,1.001851623256388,1.0840122879658074,1.059391724317974,1.1521862578080635,1.235500076115086,0.8983838831082577,0,0,0,0,0.639,-0.101696969697,0.148290977444,0.12391130394,0.0878709417487,0.0611366253626,1.01517890089,1.03552438095,1.06937920403,1.12740131462,1.54973973684,6.88314814103,11.8806351899,26.4321972917,0.996929124186,0.996929124186,0.992054761032,,,1.04171479913,1.04171479913,1.04171479913,,,4.8402,2.65976363636,-0.192893984962,1.21275574578,1.27805334183,0.776540239273,1.01918328036,1.01975279209,1.0362971702,1.06338006488,364.057501053,206.660259231,1515.92489266,3071.38549835,36.6624,34.3553636364,-2.59755902256,11.7097370544,7.19700413443,3.7218902574,1.02269559401,1.02287986383,1.0403506384,1.05603400409,44812.0191293,25428.2557385,121038.26817,152916.173978,0.9731394775751603,0.9502217841301135,0.9424593395761459,,67.2067,0.9920547610316587,1.1040674738130865
2013-12-27,80.55,0.835091661494,1.027685634090329,1.002114953968649,1.0512920908379013,1.0851407786609186,1.1286254728877678,1.2312748394986242,0.8874077338327642,0,0,0,0,0.6318,-0.045303030303,0.125146992481,0.124809099437,0.0886029110994,0.0619117971222,1.0077252682,1.02600028659,1.05949899048,1.11711602387,1.52761973684,6.73248301282,11.6960356962,26.235543298,0.989436187201,0.989436187201,0.984598459846,,,1.0,1.03388525221,1.03388525221,,,4.596,3.46774545455,-0.0716372180452,1.16351838649,1.2955386911,0.777149421913,1.02208215889,1.02346042155,1.03959706638,1.06741566526,443.832651316,251.578789167,1464.69174669,3147.28650164,36.2114,41.2587030303,-0.865583082707,11.3184859287,7.41796802772,3.70362525599,1.02778321966,1.02910929425,1.04639714495,1.06306570644,53978.1490093,30712.1932114,119725.757159,158967.118887,0.9531967721911856,0.9397889509621354,0.9479826194909994,,67.26663333333333,0.9845984598459845,1.0957692830907357
2013-12-30,79.64,0.847013226184,1.0222051084584778,0.9912870301219815,1.0145222929936306,1.0618666666666667,1.114469633361321,1.2347286821705425,0.8591154261057173,0,0,0,0,-0.0522,0.127721212121,0.0594492481203,0.127967800188,0.0910165055087,0.064168677579,0.996808310908,1.00881637617,1.04208954394,1.09909768483,1.50795263158,5.50138871795,10.6762530222,25.181687103,0.981271562346,0.978258199238,0.978258199238,,,1.0,1.02220510846,1.02220510846,,,3.9412,4.93146060606,0.439553759398,1.0563875,1.34525978522,0.779465248063,1.01771595176,1.0205275407,1.03496746389,1.06481151871,633.669383948,365.78855359,1194.01310785,3370.34826716,46.9718,52.0664848485,5.94617406015,10.4930327627,8.07336377901,3.65790550803,1.02260517793,1.0265113864,1.04235410262,1.06172971184,76139.7920169,45657.7031872,107927.462801,176656.245193,0.9763937719738826,0.9654696132596685,0.9640883977900553,,67.45613333333333,0.9734751252903068,1.077089532053016
2013-12-31,79.17,0.852761567934,0.9757209760907074,0.9974801562303137,0.9932254422280768,1.0575741383916644,1.1117820530824323,1.2210055521283159,0.8664769618036554,-2.257759995,0,0,0,-0.261,0.157272727273,0.0400060150376,0.128985881801,0.0918640910689,0.0648974894344,0.99206796737,1.00120455645,1.03431551065,1.09106131104,1.46127473684,4.84311275641,10.1626226424,24.8552069025,0.982867783985,0.972484952709,0.972484952709,,,1.0,1.01617250674,1.01617250674,,,2.812,4.86353333333,0.663764661654,1.03096780019,1.36060547058,0.780395671218,1.01722583605,1.02032400067,1.03450695843,1.06490670396,685.156632632,389.71810968,1142.79934785,3443.14611557,38.87,50.7478848485,8.69554924812,10.3010420263,8.28693876875,3.64575675704,1.02261609734,1.02728044307,1.04297392509,1.06312431821,82292.2669609,50117.2436962,107790.473171,182723.776651,0.9722116963496273,0.9987368952886193,0.9541492989768853,,67.51313333333331,0.9677301063439677,1.0707330267784692
2014-01-02,79.38,0.852038716721,0.9750644883920894,0.9998740395515807,0.995235707121364,1.0663621708758733,1.1003604103132796,1.2652215492508765,0.8805324459234608,-1.20519284094,0,0,0,-0.3198,0.148690909091,0.00724661654136,0.130850422139,0.0935788165143,0.0663155547763,0.99605367999,1.00066181337,1.03385120318,1.09081727127,1.44668921053,3.57156794872,9.13385365506,24.1217270283,0.985474860335,0.975064488392,0.975064488392,,,1.00265251989,1.00265251989,1.01886792453,,,1.091,4.25851515152,1.1526462406,0.995065032833,1.3895885153,0.782494271688,1.01541054633,1.020794599,1.03417229407,1.06556892044,650.006414737,455.640898462,1043.31278076,3578.12318264,21.0296,44.198969697,14.5478635338,10.0346424953,8.7054055409,3.62639674096,1.02159260412,1.02929179945,1.04450180766,1.06611686171,79644.6386433,60466.3998764,108540.321232,195416.286669,0.9840010078105317,0.9986142605190225,0.9497354497354498,,67.6348333333333,0.9702970297029702,1.0735731674330538
2014-01-03,78.98,0.857095889255,0.9731394775751603,1.0098452883263012,0.9775962371580641,1.0539097945022686,1.0922417369658415,1.3063182269268938,0.9027317407703739,-0.890937796022,0,0,0,-0.2954,0.112612121212,-0.00512180451127,0.131529549719,0.0944519866385,0.0670037446531,0.991880843689,0.994128123958,1.02731863722,1.08375778398,1.44676078947,2.89125410256,8.77233411392,23.6489472917,0.991712707182,0.97015108709,0.97015108709,,,1.0,1.0,1.0137337954,,,0.0674000000002,3.73876363636,1.39802819549,0.982496974672,1.40301567774,0.783649056329,1.00692214,1.01329458234,1.02619348501,1.0577096099,570.755725,467.64459077,997.929056961,3628.64231936,11.1858,39.6297636364,17.4592744361,9.94122757974,8.90859037154,3.61912577997,1.01226707729,1.02142098347,1.03629172081,1.05831388176,69282.9346556,63377.0876488,108694.526522,200620.199064,0.9764497341099012,0.9974677133451506,0.9512534818941503,,67.6934333333333,0.9654076518762987,1.0681633757100353
2014-01-06,76.78,0.883813058956,0.9531967721911856,0.9795866292421537,0.9385160738296052,1.0253739316239316,1.150779376498801,1.224170918367347,0.8517861104947859,0.281269922223,0,0,0,-0.2094,-0.0716666666667,-0.0255139097744,0.131689071295,0.0970610144163,0.0689815659608,0.966899009552,0.963761657901,0.995547718185,1.04949224593,1.83398184211,1.64771384615,7.8193390981,22.3327018514,0.967246157722,0.953196772191,0.943127379929,,,1.0,1.0,1.0,,,-1.862,1.77940606061,2.01265864662,0.963367682927,1.43828284693,0.787492001641,1.00211244786,1.0115942377,1.02324565154,1.05554149781,275.115125,504.263084039,881.303637578,3771.21601831,-7.6994,24.2554727273,24.7819255639,9.82441590056,9.48613098482,3.60666421146,1.00713173351,1.02063026151,1.03454114206,1.05824779508,31257.9898977,71850.2889427,106687.812076,216033.263711,0.9859338369367023,1.0065121125293046,0.9903620734566294,,67.85916666666662,0.9385160738296052,1.0384095212334326
2014-01-07,77.76,0.873383916324,0.9763937719738826,0.9980747015787448,0.962019052332055,1.0475548969419373,1.1618108471537427,1.2602917341977309,0.8758729443568372,0.743424,0,0,0,-0.246,-0.139593939394,-0.0290432330827,0.130859873358,0.0978683002227,0.0696130945667,0.979517799108,0.975713810692,1.00735990673,1.06173031251,1.90087789474,1.50207153846,7.52277745253,22.0407365998,0.984553051405,0.965363128492,0.955165213119,,,1.01276374056,1.01276374056,1.01276374056,,,-2.1984,1.17641212121,2.15703609023,0.959593058161,1.44824672263,0.788901880475,0.99885296672,1.00925527335,1.02057988902,1.05293329486,153.042263158,510.047061539,861.40512348,3810.04159336,-12.4606,19.6483090909,26.5100402256,9.82434793621,9.66673809189,3.60567473705,1.00268623643,1.01728073278,1.03085838731,1.05497444241,18557.469699,73778.1558821,105878.105006,220662.379116,0.9888117283950617,1.012088477366255,0.9735082304526749,,67.91433333333329,0.9504950495049506,1.0516635109548282
2014-01-08,76.97,0.883003767702,0.9722116963496273,0.9486073453290609,0.9604442226104317,1.047068426064481,1.1479492915734526,1.2297491612078606,0.8690301456475105,1.46825984734,0,0,0,-0.3286,-0.201745454545,-0.0327436090226,0.129549366792,0.0986296325598,0.0702300588524,0.970428226513,0.966264840928,0.996368955541,1.04988111771,2.14959447369,1.65439480769,7.21452126582,21.7071647759,0.974550519119,0.966474133601,0.945461245547,,,1.00247460276,1.00247460276,1.00247460276,,,-1.8354,0.607212121212,2.26554924812,0.957865900563,1.45736174988,0.790412911637,1.00308090304,1.01391855468,1.02498523506,1.05765957428,128.454447369,526.509330705,848.196330632,3859.38422884,-10.2782,15.0218424242,27.8372789474,9.85362957317,9.84207620136,3.60653748856,1.00758364334,1.02271960989,1.03610829081,1.06087261344,16672.152203,77270.6383821,106031.372636,226324.209795,1.0272833571521371,1.0206573989866181,0.987267766662336,,67.96479999999995,0.9408385282972741,1.0409791723018664
