,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-06-11,67.34,0.945549450549,1.010655860723398,1.0032777115613827,0.9942418426103646,1.056645222030441,1.0252740560292326,1.1061103810775297,1.05913809374017,-2.29668049793,0,0,0,0.1006,0.0304424242424,0.0129263157895,0.073900445591,-0.00128321319738,0.0252293594537,1.00359170778,1.0093341677,1.03029572807,1.03004652915,0.0972410526289,1.23433839744,3.26133036392,2.24243474449,37.802,21.0992121212,23.0164210526,11.6819075985,8.24714490301,3.33276641742,1.04187464253,1.08557005238,1.13052400704,1.20282911038,18128.2980198,93709.92725,101673.597973,167117.317123,32.6988,20.6463151515,9.29428345865,5.6309576454,5.04240638479,5.2049253882,1.01325192788,1.01908854268,1.02641207358,1.03700981658,17400.9123485,21440.8352436,34885.166526,84902.432375,0.9912384912384912,0.9891594891594891,0.9138699138699138,,63.67329999999997
2014-06-12,66.84,0.953097945342,0.9941990182954038,0.996868008948546,0.9883187934348663,1.0267281105990784,1.0159598723210215,1.0957377049180328,1.0663688576898533,-2.02352941176,0,0,0,0.0496,0.0285515151515,0.0108582706767,0.0768805347092,-0.000673145218004,0.0247537018963,0.996021279449,1.00022820886,1.02263795151,1.02236421725,0.0914642105237,0.77545121795,3.26280871836,2.24810614779,33.585,25.4262424242,22.0632387218,12.1857045028,8.3748513464,3.35539277612,1.0317363971,1.07343253602,1.11940364601,1.19208968774,19719.4434474,93130.9762035,104721.900252,172665.669805,26.5636,20.7335575758,10.4452184211,5.76911170263,5.12716708128,5.18391156457,1.0062207947,1.01248913946,1.01977690881,1.03057404272,16264.2562241,22469.7464216,35719.541826,86393.4166994,0.9965589467384799,0.9976062238180731,0.9228007181328546,,63.70506666666663
2014-06-13,66.7,0.955567716142,0.9909374535730203,0.9946316731285416,0.9906431011436211,1.0500629722921915,1.0169233114804086,1.0813878080415047,1.0695958948043618,-1.62876926513,0,0,0,-0.0304,0.0243939393939,0.0112240601504,0.0793329737336,-5.98907055798e-05,0.0242842427011,0.993920247959,0.99658218628,1.02041206595,1.02020233886,0.0905852631552,0.29401121795,3.27502221519,2.25131946147,26.588,28.7767272727,21.1100451128,12.7038189493,8.50256820646,3.37864340557,1.03285126538,1.07312682264,1.12070307041,1.19453492714,21316.6394474,92013.7591907,108001.286062,178359.612279,10.112,19.6637757576,11.4062578947,5.90564770169,5.20697916227,5.16232525022,0.999329148183,1.00586529455,1.01301852911,1.02398825157,14231.5477201,22589.7820882,35606.3981351,87280.9016448,1.0080959520239878,0.9944527736131933,0.9223388305847077,,63.73636666666663
2014-06-16,66.71,0.956867036426,0.9878572486302383,0.9900563965568417,1.0043661547726588,1.0577136514983352,1.0264656100938605,1.0707865168539326,1.0648044692737428,-0.61661856752,0,0,0,-0.1618,-0.000490909090906,0.0152180451128,0.0837434803002,0.00180268108298,0.022913010518,0.994395253853,0.99561591702,1.01972068886,1.0202353301,0.0962989473658,0.15789070513,3.3122898576,2.26725935534,-2.869,28.9556363636,18.4439078947,14.2627383912,8.88091082103,3.4525244643,1.00468548777,1.03799846445,1.08892721883,1.16312441412,23153.3750264,79840.3392308,115868.69525,193268.56163,-35.136,11.5706181818,13.3374428571,6.28547966698,5.41537072199,5.09431917647,0.999568587134,1.00652352847,1.01387167789,1.02553710454,8224.3646359,20966.6727585,35384.2277163,90071.332043,1.0049467845900166,1.0026982461400091,0.9165042722230551,,63.83259999999996
2014-06-17,66.61,0.958791472752,0.9833185710067908,0.9950702121302659,1.0055857487922706,1.058814178985853,1.0161708619374523,1.0632083000798085,1.0522906793048974,-0.476904619076,0,0,0,-0.1426,-0.0141333333333,0.016212406015,0.0844169324578,0.00243216860056,0.0224671821897,0.993282185489,0.994242172078,1.01778954325,1.01866994448,0.107478684208,0.16166096154,3.31974120253,2.27208549921,-15.085,25.034030303,17.6032819549,14.7496715525,9.00266142171,3.47839424422,1.0032441197,1.03464069372,1.0869982569,1.16166412405,21601.8898093,72005.0023702,116971.158733,196896.95304,-33.11,7.60826060606,13.7158413534,6.41582127111,5.4738422146,5.07076876923,1.0000716712,1.00694848169,1.01430500348,1.02627336884,7694.36331459,20813.0364665,35178.5899927,91035.0421432,1.0049542110794174,1.0043537006455487,0.9052694790571986,,63.86509999999996
2014-06-18,66.75,0.957314856429,0.9912384912384912,1.0018009905447998,0.9979070115114367,1.068,1.0277136258660509,1.0595238095238095,1.0473874156598149,-0.38310154815,0,0,0,-0.0912,-0.0280666666667,0.0165530075188,0.0847241322702,0.00306535835677,0.0220266173422,0.995592545361,0.99655869992,1.01949838389,1.02075340777,0.112310263155,0.15956897436,3.33011631329,2.27998161949,-18.941,20.1352727273,16.9119229323,15.2204315197,9.12285944825,3.50501925658,1.01654716328,1.04679405748,1.10164964024,1.17805419445,20443.5759145,63998.186601,119079.280503,201493.435758,-19.7034,3.69785454545,13.9381981203,6.55138241088,5.52708351061,5.04669254549,1.00117318001,1.00817785916,1.01551861154,1.02778777024,6625.82383459,20970.7333149,35056.0889613,92247.8686962,0.9979026217228464,1.0001498127340824,0.8900374531835206,,63.90076666666663
2014-06-19,66.61,0.959833358355,0.9965589467384799,0.9907779265208984,0.9974543276430069,1.0509624487219942,1.024611598215659,1.060837713011626,1.0317534076827757,-0.254087295635,0,0,0,-0.0396,-0.0418606060606,0.0161398496241,0.0846702861163,0.00369333098922,0.0215913093834,0.993837936231,0.994747001086,1.0169543279,1.01861931664,0.12174842105,0.159035320514,3.33427316456,2.27887892688,-18.463,14.5945757576,16.3608759398,15.6618821529,9.24096235496,3.5323210889,1.00699470313,1.03559675604,1.09175738203,1.16799056506,17554.7061251,54408.9481651,120839.274784,205412.816659,0.518999999999,0.398339393939,14.0769665414,6.69636128049,5.57630600973,5.02225057973,1.00671814196,1.01385813163,1.02133775789,1.03395417281,6891.51955274,22005.9997824,36006.5456633,94133.783343,1.0010508932592705,1.009157784116499,0.8938597808136917,,63.93449999999996
2014-06-20,67.24,0.951373190561,1.0080959520239878,0.9989600356559203,1.0144840072420036,1.057066498978148,1.0322382560638623,1.0725793587494017,1.0470258486452817,-0.240559859287,0,0,0,0.01,-0.0501393939394,0.0154342105263,0.0843413930582,0.00432209769104,0.0211623847306,1.00310299558,1.00420034723,1.02601663233,1.02819842593,0.124069473682,0.156944551283,3.35604050633,2.28990854952,-16.314,8.77696969697,15.9459981203,16.064733818,9.35641090893,3.56023152623,0.998874990584,1.02575635148,1.08321835817,1.15926942159,14185.2929672,43528.146024,122089.274873,208812.390515,19.7928,-1.91756969697,14.134806015,6.83825255628,5.62146347134,4.9974652487,1.00668723418,1.01393946395,1.02162844626,1.03442503575,7040.48336301,23001.3471841,37526.879313,96078.5435309,0.9864663890541345,0.9991076740035695,0.8820642474717431,,63.97033333333329
2014-06-23,67.04,0.955822891806,1.0049467845900166,0.9927439656448986,1.0053989202159568,1.0663273421345636,1.0283785856726493,1.0759107687369605,1.0577469233196592,-0.402143176068,0,0,0,0.1028,-0.0425151515152,0.0102947368421,0.0815004924953,0.00622078352086,0.0199103319466,1.00001491669,1.00166595695,1.02170786303,1.02486000185,0.121714736839,0.129090000001,3.44042492089,2.33418851808,-6.895,-5.121,14.6259567669,16.9993956379,9.68516688643,3.64807419632,0.990287015139,1.01473164756,1.07358601891,1.15002523065,5444.74686847,29093.9069856,124961.305465,218218.741981,30.8426,-0.886587878788,13.3354161654,7.1832418152,5.7346132047,4.92125906655,1.00632049317,1.01428848567,1.02233722221,1.03535915479,6953.63088301,26793.9872011,42434.5619681,101991.126057,0.9977625298329355,0.9989558472553698,0.8796241050119331,,64.07836666666664
2014-06-24,66.94,0.957789562793,1.0049542110794174,0.9881901387658696,0.9962792082155083,1.0613603932138893,1.0153192780221445,1.0679642629227823,1.0743058899053122,-0.234820829919,0,0,0,0.0896,-0.029903030303,0.00720939849624,0.0799032833021,0.00685518049695,0.0195032682856,0.998292433767,1.00031754927,1.01986131928,1.02327749944,0.11317342105,0.124862500001,3.46076517405,2.34283264151,-6.495,-8.06824242424,14.0224849624,17.2148366557,9.7877037037,3.67886465139,0.991135491227,1.01439589497,1.0734274642,1.15026612325,4478.46828295,25731.4582933,125378.240519,221221.168917,24.0986,1.88558787879,12.6941676692,7.26691855066,5.76655238074,4.89558915671,1.0049746322,1.01309068464,1.02134434428,1.03441349023,6544.31665564,27819.6135344,44040.0527517,103999.299058,0.9994024499551839,0.9914849118613684,0.8809381535703615,,64.11443333333331
2014-06-25,66.61,0.963052594705,0.9979026217228464,0.9891594891594891,0.9924016686531585,1.0573015873015872,1.012310030395137,1.0674679487179488,1.0628689963299824,0.0243438001719,0,0,0,0.0372,-0.0177636363636,0.00391240601504,0.0779518761726,0.0074897137248,0.0191002899588,0.99383052213,0.995315546856,1.01457663778,1.01814443902,0.120939736839,0.120905384617,3.47087696203,2.35124477594,-6.17,-9.37472727273,13.3293796992,17.3883300891,9.88668082659,3.71052444187,1.00122801911,1.02407124788,1.0835556989,1.16167832737,3557.54436847,24229.3903846,126357.955821,225041.562767,11.4448,4.76440606061,11.9334041353,7.32140677767,5.79263409957,4.8696458005,0.997802366405,1.00553793305,1.01410681806,1.0271371557,5929.66261564,26149.6080641,44741.3202466,105177.035483,1.002251914127008,0.9923434919681728,0.8844017414802582,,64.1489333333333
2014-06-26,66.68,0.962567486503,1.0010508932592705,0.9976062238180731,0.9944817300522,1.0512375847390825,1.0054282267792523,1.0655161393416428,1.0687610193941337,0.246492311146,0,0,0,-0.0288,-0.0067696969697,0.000567293233082,0.0757725140713,0.00811875146507,0.0187016530492,0.99534272749,0.996264754221,1.01514032777,1.01916474497,0.121785263155,0.115882051283,3.45183772152,2.35766287735,-1.955,-9.62239393939,12.5541616541,17.5204921435,9.98211579202,3.74302157387,0.998491505883,1.0197363341,1.07877734564,1.15710519099,3484.39459874,22387.85625,126704.72181,228444.079063,-1.2304,7.27921818182,11.1118109023,7.36442371013,5.8141644632,4.8435109819,1.00063662492,1.00784348523,1.01672246085,1.02995738803,5923.44283064,24574.1246309,45359.1681998,106692.6441,1.0080983803239352,0.994601079784043,0.8830233953209358,,64.18399999999998
2014-06-27,66.33,0.968157696367,0.9864663890541345,0.9944527736131933,0.9891142260662094,1.1021934197407777,0.9960955098363117,1.0546986802353315,1.0776604386677497,0.49549819928,0,0,0,-0.0946,0.000357575757572,-0.00296165413534,0.0733198639775,0.00873693887717,0.0183070095512,0.990842955948,0.991068727098,1.00942579682,1.01379970463,0.137001052629,0.118438397437,3.43285403481,2.35931998427,4.597,-9.04742424242,11.7063233083,17.6092437852,10.0735730632,3.77631032233,0.994443618007,1.01397839381,1.07244461858,1.15082878157,3464.23252637,20201.4088141,126548.750513,231479.291595,-11.365,9.12544848485,10.2426214286,7.4085853424,5.83073267552,4.81716400473,0.999433925617,1.00605328543,1.0150620601,1.02856931654,5913.5153538,22659.6292716,44641.2638162,108072.037384,1.0128147143072517,0.9954771596562642,0.9178350670887985,,64.21789999999999
2014-06-30,66.89,0.96158967459,0.9977625298329355,1.0026982461400091,0.9927278124072426,1.0695554844899264,1.007379518072289,1.064280031821798,1.0816623544631305,0.676395366331,0,0,0,-0.1044,-0.00727272727273,-0.0133417293233,0.0641477485929,0.0105157392757,0.0171457371382,1.00147473855,0.999570374521,1.01686670062,1.02232759494,0.0938871052605,0.12399070513,3.39509341772,2.36262816037,3.928,-3.88309090909,8.72860714286,17.5943357176,10.323980705,3.88006452477,0.999133060836,1.01314137704,1.07017628276,1.14947411051,2765.00971058,16140.5428702,126768.678307,239885.973082,-12.7956,8.29974545455,7.51541278196,7.50797626642,5.84811286334,4.73760761208,1.00023975499,1.00463445107,1.01411280749,1.02841183906,5215.60653143,16028.8378046,42491.5124924,112121.854062,1.0011959934220362,0.989983555090447,0.9134399760801316,,64.32073333333332
2014-07-01,66.9,0.961978076731,0.9994024499551839,1.0043537006455487,0.9994024499551839,1.0282815862280972,1.0029985007496252,1.0686900958466454,1.081124757595346,0.446913116908,0,0,0,-0.0394,-0.0165636363636,-0.0157127819549,0.0607628986867,0.0111130699133,0.0167675892491,1.00195448521,0.999488303821,1.01640066545,1.02218164733,0.0781628947342,0.113291730771,3.35454658228,2.35998433962,5.431,-1.61563636364,7.70512781955,17.5053536585,10.4002457733,3.91589279031,1.01392924601,1.02646925534,1.08377592731,1.16455833985,2617.35371058,15815.6688317,127656.068383,243588.954851,-8.6898,5.27838787879,6.68916616541,7.54209486398,5.84188644515,4.71103670502,0.999157558824,1.00276406893,1.01216876122,1.02678989578,4729.81364117,14545.1760216,40430.9225303,113334.825193,0.9920777279521674,0.9822122571001493,0.9079222720478325,,64.35633333333332
2014-07-02,66.76,0.964536149391,1.002251914127008,1.0001498127340824,1.0019510730901997,1.0147438820489436,1.0033062819356777,1.0596825396825398,1.2195834855681404,0.255995203837,0,0,0,0.0228,-0.0248242424242,-0.0175191729323,0.0572539868668,0.0117167355251,0.0163940665102,0.999917622125,0.997366897608,1.01368459013,1.01983998167,0.0778892105237,0.112408653848,3.30731993671,2.36692421383,11.249,1.27709090909,6.74130827068,17.3851237101,10.4736269559,3.95244903198,1.0211500682,1.03287092134,1.08995868725,1.1717510191,3376.637079,16183.9664359,128891.25074,247752.321193,0.3954,2.26933939394,5.99243383459,7.59088198874,5.83118762307,4.68502137831,1.00602614033,1.00937553215,1.0188591271,1.03395588277,5300.62949985,13711.7060183,39011.5753304,115293.888246,0.9901138406231275,0.9808268424206111,0.9153684841222288,,64.39243333333332
2014-07-03,67.22,0.958483586234,1.0080983803239352,1.009157784116499,0.9998512568793693,1.0144883791125867,1.0108270676691729,1.0584159974807117,1.1990724224045666,-0.0894797774208,0,0,0,0.0858,-0.0277878787879,-0.0184248120301,0.05367380394,0.0123251889944,0.0160259442202,1.006415487,1.00403660955,1.019993589,1.02666511389,0.0878239473658,0.112602500001,3.27148669304,2.38564073899,21.898,4.56239393939,5.8902537594,17.2391538462,10.5447709505,3.98979043401,1.02841217748,1.03932026713,1.096293556,1.17914467183,4749.526704,16925.0723061,130513.71949,252249.048129,10.5482,0.231212121212,5.45222142857,7.67039507505,5.81802787301,4.65961366441,1.00703432365,1.01046612652,1.0198912124,1.03543638715,5365.71928722,12910.4277985,35683.6796598,117202.935255,0.9866111276405831,0.970842011306159,0.9163939303778638,,64.42926666666666
2014-07-07,67.18,0.96114369356,1.0128147143072517,0.9991076740035695,0.9980686376467093,1.0037352457791722,1.0699155916547223,1.0496875,1.1930385366719944,-0.420175569112,0,0,0,0.0914,0.00820606060606,-0.015015037594,0.0385659474672,0.0148059291491,0.014612686958,1.00422287828,1.00300094059,1.01667149048,1.02512064394,0.109967105261,0.112747692309,3.04361884494,2.44442106918,25.88,16.0690909091,3.51887781955,16.4197503518,10.8063771463,4.1481683835,1.02768202805,1.03762750128,1.09189165958,1.17663774201,8700.78796716,18326.1438462,132206.013275,266699.64138,26.4676,3.70905454545,4.64118233083,8.06496050657,5.7491443961,4.56490152359,1.00911264885,1.01305860633,1.02290319036,1.03907520624,4717.3124409,10496.1479065,34914.8439693,121651.226156,0.9828818100625185,0.9742482881810062,0.9120273891038999,,64.56963333333336
2014-07-08,66.97,0.964654322831,1.0011959934220362,0.9989558472553698,0.9917073893084555,0.994210213776722,1.0293575161389485,1.039745381151995,1.1747061918961585,-0.305744815518,0,0,0,0.0476,0.0230242424242,-0.0133496240601,0.0348579033771,0.0154451550047,0.0142761955423,1.00091916573,0.99989548651,1.01274628226,1.02162583736,0.108971315787,0.112616410258,2.93671441456,2.44205721698,18.333,18.4696060606,3.31848684211,16.1790299015,10.8686329773,4.19052969904,1.02879854978,1.03831292686,1.09219690984,1.1775584286,10443.1701251,18314.2520769,132112.858922,270004.735141,22.6594,7.08426666667,4.68888270677,8.15623198874,5.73382586,4.54343321324,1.00600181933,1.01000438708,1.01994406426,1.03610172591,4693.85696222,10126.3465395,35484.2352339,122326.568839,0.9888009556517844,0.9846199790951172,0.9216066895624907,,64.60290000000002
2014-07-09,66.37,0.973828034755,0.9920777279521674,0.9914849118613684,0.9797756126365517,0.9851565978922369,1.0396303258145363,1.024070359512421,1.1562717770034845,-0.00478075745125,0,0,0,-0.011,0.0341939393939,-0.012004887218,0.0311515009381,0.0160759303211,0.0139456615127,0.99212963309,0.991192470103,1.00304715055,1.01231456184,0.119392368418,0.121581987181,2.81743403481,2.4419025,6.263,19.2316666667,3.21670300752,15.9114947233,10.9284477482,4.23369964586,0.999564256717,1.00784268085,1.05956072407,1.14265651592,10269.6592369,16182.8976779,129697.270633,270644.837879,12.9646,9.75621212121,4.70768308271,8.23221850375,5.72009080667,4.52266147036,0.999760503035,1.00343207529,1.01326309401,1.02923515498,4688.49952511,9573.15025747,35211.9078526,120810.02293,0.9900557480789511,0.9956305559740846,0.9335543167093566,,64.63296666666669
2014-07-10,66.1,0.978242561775,0.9901138406231275,0.9923434919681728,0.9815859815859814,0.9759338550125497,1.031845145176397,1.0093143991449076,1.1596491228070174,0.394869102093,0,0,0,-0.094,0.0363333333333,-0.0111421052632,0.027459380863,0.0167008687881,0.0136208015023,0.988936182946,0.987514146028,0.998365007382,1.00800609989,0.143152368418,0.139686602566,2.68149056962,2.43047547169,-7.534,18.216030303,3.1902537594,15.6060915807,10.9850731218,4.27758340047,0.990604913155,0.997937222681,1.04863118463,1.1309146661,9950.86305268,13862.3025497,127628.213948,270661.621541,3.474,11.8455454545,4.75922255639,8.3004450985,5.70748909546,4.50267298869,1.00333735743,1.00677727085,1.01663278435,1.03265480782,4865.2327359,9229.65831747,35149.2123975,120438.246675,0.9906202723146749,0.9984871406959154,0.9416036308623299,,64.66183333333335
2014-07-11,66.32,0.975443807801,0.9866111276405831,0.994601079784043,0.9922202274087372,0.9806298979742717,1.0184275184275182,1.0156202143950994,1.1754696915987237,0.720951234196,0,0,0,-0.1642,0.0311878787879,-0.010504887218,0.0238650562852,0.0173211073019,0.0133020392337,0.992910986848,0.991074797605,1.00096595025,1.01114901565,0.146687105261,0.14866147436,2.50527493671,2.42046132075,-21.277,15.6253939394,3.26233270677,15.2615214587,11.0385915744,4.32217934371,0.99183672642,0.998347649757,1.04864245296,1.13090310974,9565.55312505,11424.6525577,125846.571133,270608.600159,-4.3532,12.7472606061,4.81148458647,8.35137227955,5.69531168395,4.48337242278,0.999678351496,1.00277041517,1.01256302826,1.02846315212,4866.2895609,8538.54053439,34892.4754484,119576.077598,0.9840168878166468,0.9867310012062727,0.9301869722557299,,64.69143333333336
2014-07-14,66.03,0.981010651724,0.9828818100625185,0.9954771596562642,0.9899550224887556,0.980692113470964,1.0044113173106177,1.0191387559808611,1.1537655076009088,0.972263104268,0,0,0,-0.1402,-0.0213090909091,-0.0097015037594,0.0133796904315,0.019156633849,0.0123843366379,0.990459904599,0.987582307874,0.994935292666,1.00599418198,0.169035789471,0.176187115386,2.15529238924,2.35245917846,-38.359,1.67918181818,3.78635902256,13.9914162758,11.179596834,4.45982162084,0.971517744728,0.976346168648,1.02295674848,1.10287480788,9422.60559874,7727.04635256,118990.624098,267827.693022,-16.0216,8.06427272727,5.04071090226,8.37098625704,5.67156220552,4.42993957421,1.0016478123,1.00379058199,1.01355448616,1.02893332268,4873.78718327,6901.1620626,34954.0075876,110178.910307,0.9912161138876269,0.9837952445857943,0.9318491594729669,,64.77613333333336
2014-07-15,66.22,0.978597100574,0.9888009556517844,0.989983555090447,0.9926547743966423,0.9969888587774767,1.0116101435991447,1.0211256746337702,1.1611432579344205,0.996489108687,0,0,0,-0.089,-0.0437757575758,-0.00956090225564,0.0101062382739,0.0197722866854,0.0120917266055,0.993600564171,0.990798234458,0.997169015781,1.00857102605,0.178939736839,0.18253846154,1.99906683544,2.30741377358,-34.74,-4.4956969697,3.87331954887,13.4808487336,11.2191451741,4.50700218911,0.97664305868,0.980515306988,1.02607935721,1.10603453309,10452.201704,7433.07440865,116258.799998,266102.970703,-7.0144,5.90553939394,5.27971390977,8.34798834428,5.67612247714,4.41416276908,1.00709295115,1.00948302722,1.0193585973,1.03461952235,5058.10195038,7001.88439907,35672.774445,105509.151514,0.9957716701902748,0.9864089398973119,0.9281183932346724,,64.80270000000003
2014-07-16,65.71,0.986521584741,0.9900557480789511,0.9822122571001493,0.9864885152379522,0.9919987922705313,0.9776818925755096,1.0048937146352652,1.1548330404217926,1.18480399576,0,0,0,-0.0636,-0.0674484848485,-0.0100436090226,0.00695314258912,0.020382883556,0.0118052225551,0.986666266254,0.983756269182,0.988960545426,1.00055482752,0.222564210524,0.207564102565,1.84550911392,2.26603439858,-24.687,-10.3255151515,3.90223120301,12.937442425,11.2553958407,4.55481245651,0.989049499119,0.992803936429,1.03741685984,1.11816128807,10528.1857632,7383.87025481,113744.798218,265049.411516,8.1196,4.04061212121,5.55893609023,8.31624683396,5.68815091567,4.39943613471,1.00691919785,1.00955820634,1.01934435983,1.03440229144,5562.71269775,7608.06170773,36351.0011792,100694.881397,1.0056308020088267,0.9890427636584995,0.9394308324455943,,64.82433333333336
2014-07-17,65.48,0.990269293423,0.9906202723146749,0.9808268424206111,0.9809737827715357,0.9789206159366124,0.980239520958084,0.994683275102537,1.1526139764126035,1.45763741269,0,0,0,-0.0766,-0.0888121212121,-0.0113146616541,0.00390846622889,0.0209789879278,0.0115245781085,0.983840554124,0.980984805073,0.985052342188,0.996874301237,0.282668157892,0.242955833335,1.71228416139,2.2390892099,-11.973,-14.9333636364,3.90607894737,12.3728323171,11.2884772181,4.60330169224,0.995790567027,0.999780401785,1.04316859562,1.12446259045,10207.8795461,7281.89108814,110712.835639,264499.974654,23.0664,3.13075757576,5.91535413534,8.2963075516,5.70636433574,4.38584858857,1.01028693093,1.01335082594,1.02302996688,1.03814834416,6719.31144643,8851.09836523,36456.0903355,98481.0443735,1.0079413561392792,0.9853390348197922,0.9509773976786805,,64.84283333333336
2014-07-18,65.26,0.993879865155,0.9840168878166468,0.970842011306159,0.9797327728569285,0.9772386942198263,0.9847593179417535,0.9910402429764619,1.1489436619718312,1.70053679522,0,0,0,-0.1246,-0.10623030303,-0.0135409774436,0.00098728893058,0.0215571715307,0.0112495748125,0.981323869959,0.978440133137,0.981325714501,0.993368095889,0.365311578945,0.289067692309,1.57738504747,2.21276933569,-1.088,-17.6483939394,3.90016729323,11.7924654081,11.3186437749,4.65249343724,0.999470887895,1.00379487995,1.04587859761,1.12750927263,9824.89739479,7188.9781266,107682.838889,264021.387762,26.9056,2.4569030303,6.21704736842,8.26636414165,5.72898013508,4.37316095215,1.00074285802,1.00396063409,1.01335910059,1.02821432459,6031.98572748,8847.19494266,35970.8218031,95028.9142452,1.0027581979773215,0.9776279497395034,0.9647563591786699,,64.86060000000002
2014-07-21,65.45,0.991791698498,0.9912161138876269,0.9742482881810062,0.9733789411064844,0.9874773687386844,0.9849510910458992,0.9969535415079969,1.1596385542168675,2.10159629445,0,0,0,-0.1566,-0.128787878788,-0.026842481203,-0.00623238742964,0.0231330549695,0.0104591073809,0.987261386691,0.983737149041,0.98236950677,0.996014799456,0.522794473682,0.350626666668,0.791139098102,2.17835369496,25.994,-13.3917878788,3.25270864662,10.0220559334,11.3915043293,4.80366574073,1.00547358064,1.0113898461,1.04764364805,1.13013513696,9172.42091453,7083.7890625,95522.0154743,261904.72789,0.7436,3.70994545455,6.31175977444,8.08352108349,5.8198846182,4.34072358225,1.0060839882,1.01051497761,1.01929451887,1.03380099689,3808.74815669,9853.40784568,36950.3932172,88030.726645,0.992513368983957,0.9747899159663864,0.9653170359052712,,64.91276666666667
2014-07-22,65.94,0.984732079668,0.9957716701902748,0.9846199790951172,0.9835918854415273,0.9889022195560887,1.0177496527241856,1.0053361792956244,1.1726836208429665,1.79252414952,0,0,0,-0.0856,-0.123387878788,-0.0321259398496,-0.0079262195122,0.0235882926043,0.0102091121418,0.995268174512,0.991437313466,0.989093199984,1.00338856675,0.516234473681,0.356661282053,0.584051123418,2.17606002751,25.958,-8.98609090909,2.86095676692,9.4458424015,11.410320448,4.85529317796,1.0066928879,1.01220964509,1.04664722081,1.1293884575,9061.85921058,7222.69025,90932.5361389,261262.912531,-4.6702,5.31046060606,6.16400338346,8.00437518762,5.85522895716,4.33179971791,1.00341086753,1.00782279874,1.01652794346,1.03095979836,3897.12223669,10159.392955,37375.2312493,87823.8911494,0.9905975128905065,0.9329693660903853,0.9611768274188657,,64.93323333333333
2014-07-23,66.08,0.982959039548,1.0056308020088267,0.9956305559740846,0.9871526740364506,0.9834796844768566,1.0238611713665942,1.005019011406844,1.1797893233351187,1.44863548129,0,0,0,0.0064,-0.111709090909,-0.0370432330827,-0.00921761257036,0.0240071012072,0.0099666290065,0.998240088222,0.993773874335,0.990535721981,1.00544527433,0.465234473681,0.360214358976,0.370822136077,2.1758206132,21.862,-3.71890909091,2.43907706767,8.88968843809,11.4269158242,4.9074735123,1.0154754808,1.02053283529,1.05341344551,1.1370752616,8876.92801979,7599.68323077,86452.7114996,260916.656527,-0.2376,7.02235151515,6.0839593985,7.92239108818,5.89328464164,4.32381015588,1.00665224017,1.01091785627,1.01980428134,1.03425288479,4588.03298327,10129.1440564,38197.2478011,87611.0164964,0.983504842615012,0.9234261501210654,0.9391646489104116,,64.95393333333335
2014-07-24,66.0,0.984466666667,1.0079413561392792,0.9984871406959154,0.990842215883501,0.9833134684147794,1.022938623682579,1.009483022330988,1.1644318983768525,1.14457053934,0,0,0,0.096,-0.0953393939394,-0.0415266917293,-0.0103337711069,0.0243830535045,0.00973170155573,0.997951175995,0.992832053432,0.989162303174,1.00419746935,0.408215526313,0.365069487181,0.342568591773,2.17629105346,19.604,1.92339393939,1.98854135338,8.35829889775,11.4416556859,4.96017205903,1.01408555593,1.01873131854,1.04966794128,1.1333810031,8788.94234216,7911.13487019,81277.4748972,259757.98099,9.5046,8.43443636364,6.06177406015,7.83935452627,5.9329211747,4.31671680516,1.00484863001,1.00890959929,1.017874032,1.03232425296,4930.52522222,9702.40484568,38383.6156602,87632.2698703,0.9775757575757575,0.928030303030303,0.9254545454545454,,64.9748
2014-07-25,65.44,0.993181540342,1.0027581979773215,0.9867310012062727,0.9814037192561487,0.9759880686055182,1.0161490683229812,1.0010708275967568,1.1460595446584938,1.09405602368,0,0,0,0.1192,-0.0785090909091,-0.0458454887218,-0.0113851313321,0.0247094248125,0.0095036828526,0.990817075848,0.984874708405,0.980833723653,0.995699730496,0.363434473681,0.390317948719,0.352368037975,2.176784261,19.729,7.38781818182,1.52730639098,7.85494301126,11.4545949514,5.01338815664,1.0164427781,1.02075508239,1.04994974434,1.13399769916,8848.25984216,8306.20351122,76280.9903445,258535.380558,16.077,9.39956363636,6.09837969925,7.75156625235,5.97397299139,4.31050148724,1.00381602311,1.00765775944,1.01671243197,1.0311549138,5112.38261696,9024.66652004,38513.8383555,87480.6044677,0.9749388753056235,0.9379584352078241,0.9367359413202934,,64.9938
