,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2014-04-16,47.29,1.00994642983,0.9429710867397807,0.9052450229709035,0.7884294764921641,0.7668234149505432,0.884586606808829,1.1858074222668002,1.9200162403572878,20.4361252115,0,0,0,-0.4248,-0.320078787879,-0.537002255639,-0.174851477486,0.105119462025,0.104245288329,0.951394197884,0.859177703893,0.813556406176,0.868079736125,3.47074105263,36.6109938462,32.0010746835,32.437972386,0.994322960471,0.933846761453,0.77690159356,,,1.00595617954,1.00595617954,1.00595617954,,,-4.4962,-3.92379393939,0.0157458646617,1.12875030488,0.449007290202,0.952698999106,0.993706470065,0.991923604027,1.00349488576,1.0113311204,558.001666053,360.079799744,1280.21367644,1201.27819221,-28.667,-26.9489212121,5.64772255639,8.97516292214,0.557978803329,5.72856991689,0.995648795944,0.997058104155,1.007297049,1.00763068435,28268.4884748,20946.0784308,73794.962911,75157.6523986,1.0649185874392049,0.9788538803129626,1.3241700148022837,,47.76036666666656,0.7260862889605405,1.0059561795362688
2014-04-17,48.11,0.99383842583,0.9500394944707741,0.9320030995738087,0.8025020850708924,0.7825309043591412,0.8942379182156134,1.2084903290630493,1.9243999999999999,19.1805021846,0,0,0,-0.2856,-0.324945454545,-0.522115789474,-0.192731238274,0.102865494609,0.103789766751,0.971163842264,0.880780637838,0.828952157778,0.882989242526,3.41335026316,35.185534359,33.164704288,32.3124740723,1.0,0.950039494471,0.830485068186,,,1.02339927675,1.02339927675,1.02339927675,,,-1.6634,-4.38244242424,-0.0679063909774,1.04439141651,0.450917366971,0.951143249828,1.00185412944,1.000596172,1.01155435139,1.01954753892,555.432783948,352.077104552,1255.79488087,1171.85984629,-8.8958,-30.0933393939,5.10915639098,8.47960968574,0.553994626113,5.73223695396,1.00483351759,1.00673798893,1.01664676803,1.0170847447,28346.3236998,20943.8761283,73792.1175757,73714.3808814,1.0020785699438786,1.0022864269382665,1.3151112034919976,,47.81356666666657,0.7402677334974612,1.0233992767496278
2014-04-21,49.9,0.962811623246,1.0558611933982227,0.9826703426545884,0.8197798587152949,0.7962342428594223,0.9223659889094269,1.2296697880729424,1.880180859080633,0,0,0,0,0.2374,-0.204715151515,-0.438708646617,-0.257364704503,0.0924100298875,0.101758399284,1.01816994664,0.939298537875,0.86603565238,0.915289834138,2.80013131579,28.4614819872,37.4001544146,31.8826296226,1.0,1.0,0.955206738132,,,1.037206402,1.06147628164,1.06147628164,,,6.4642,-2.014,-0.484391729323,0.711588672608,0.464177291374,0.943775209206,1.00356045882,1.0034498142,1.01163189073,1.02032244465,539.369794474,326.669307436,1110.22384707,1083.33182852,54.7084,-11.0690242424,1.68198082707,6.48096561914,0.624666975797,5.73786378023,1.0027872108,1.00575319806,1.01388214021,1.01497714433,27874.1083748,20978.2878139,71238.2175378,69497.1586744,0.9106212424849699,0.9679358717434869,1.3062124248496996,,48.04429999999991,0.7678104323742114,1.0614762816422039
2014-04-22,53.8,0.894451053284,1.1312026913372581,1.1060855263157894,0.9287070602451234,0.8648127310721748,0.9891524177238462,1.3064594463331713,2.0724191063174113,0,0,0,0,0.4722,-0.11396969697,-0.408282706767,-0.270991815197,0.0895219321378,0.101210208986,1.09600203718,1.01702765162,0.934465808626,0.986124603626,3.45229342105,26.0108173718,37.5823478481,31.5833431447,1.0,1.0,1.0,,,1.11827062981,1.14443735375,1.14443735375,,,5.1792,-0.744636363636,-0.592760526316,0.632298334897,0.468657537799,0.94173288428,1.00758769923,1.00704867386,1.01474619017,1.02365158335,508.673181842,328.720519936,1083.08531747,1069.04679157,40.444,-1.84521818182,0.580259774436,5.9948679409,0.660729825949,5.73752269003,1.00551612093,1.0080665523,1.01590959725,1.01720064944,26733.7701464,21415.4741806,70632.5716151,68831.3353229,0.8291821561338291,0.9126394052044611,1.2572490706319703,,48.12146666666657,0.8278196645637791,1.1444373537545203
2014-04-23,51.82,0.930003859514,1.1023186556051905,1.066694112803623,0.9571481344661987,0.806035153212008,0.9592743428359867,1.2620555284948856,2.026593664450528,0,0,0,0,0.6904,-0.0138060606061,-0.373734210526,-0.283364915572,0.0865397811181,0.100648456727,1.05545088854,0.983913152861,0.901180168645,0.949413544304,3.50760921053,24.2610614744,37.9961120095,31.3569906879,0.963197026022,0.963197026022,0.963197026022,,,1.07711494492,1.10231865561,1.10231865561,,,3.752,0.562248484848,-0.670187593985,0.556058419325,0.473505228844,0.939627584085,1.01154929077,1.01021356815,1.01779428621,1.02700266086,473.988548421,332.766630513,1058.88018506,1070.78281194,23.6854,7.53860606061,-0.319891729324,5.52367893996,0.704029978317,5.73668154225,1.00963062377,1.01137882558,1.01935930871,1.02090077992,25589.7460998,21147.6360565,70371.3343398,68711.5444798,0.8764955615592436,0.8990737167116943,1.2962176765727518,,48.192799999999906,0.7973534389906141,1.1023186556051905
2014-04-24,50.36,0.958273100344,1.0649185874392049,1.0041874376869393,0.9450178269844248,0.7732227851988331,0.9348431408947466,1.2205525933107126,1.9511817125145294,0,0,0,0,0.7584,0.0829636363636,-0.336896992481,-0.294688719512,0.0834365667487,0.100071276222,1.02615304677,0.961091629094,0.877407327553,0.922544967427,3.442045,22.5002522436,38.6078259335,31.2889121855,0.936059479554,0.936059479554,0.936059479554,,,1.04676782374,1.07126143374,1.07126143374,,,3.3066,1.78119393939,-0.710472556391,0.483993292683,0.478631232419,0.937464426528,1.01320143918,1.01113664961,1.0185448337,1.02813018168,449.188641053,337.950134359,1021.78075935,1077.81429211,15.7674,15.9241575758,-0.986135338346,5.08013238743,0.753390666022,5.73532755854,1.00922252137,1.01013143456,1.01808811835,1.02001434564,24172.9928275,20576.5552196,68237.7030569,68807.5503647,0.9191818903891977,0.8997220015885624,1.3391580619539316,,48.258633333333236,0.7748884443760579,1.0712614337375026
2014-04-25,48.21,1.00222567932,1.0020785699438786,0.9520142180094787,0.909622641509434,0.7535167239762426,0.9179360243716679,1.1370283018867926,1.8657120743034057,6.29472550076,0,0,0,0.5892,0.156648484848,-0.30005112782,-0.30501043621,0.0801924358298,0.0994758465297,0.98492277519,0.925753458854,0.841728502837,0.883262262569,3.31144842105,20.9023053846,39.6576582278,31.3641604403,0.896096654275,0.896096654275,0.896096654275,,,1.0,1.01945443011,1.02552648373,,,3.343,2.74042424242,-0.712631578947,0.419570333021,0.483943540495,0.935238581189,1.01125444139,1.00841098822,1.01532494669,1.02550354466,413.775893421,337.522963526,893.740155553,1081.58100597,14.3048,22.2469333333,-1.37778721805,4.69549753752,0.808426848922,5.73346429377,1.00943914407,1.00951030835,1.01719349193,1.01975928201,22726.3631896,19802.3033937,60249.6198114,68872.1041965,1.0002074258452602,0.9543663140427296,1.3619580999792573,,48.317299999999896,0.7431786650223523,1.0255264837268667
2014-04-28,45.44,1.06688233568,0.9106212424849699,0.9614896318239526,0.8830159347065681,0.7019928935578557,0.8703313541467151,1.07347035199622,1.6980568011958144,11.9709580681,1,1,0,-0.688,0.219357575758,-0.196116541353,-0.329516580675,0.069624052098,0.0975776544006,0.93419132008,0.88948483677,0.799094336305,0.833089836978,3.72849368421,16.3186353205,43.2908856804,31.8677888011,0.902303415409,0.844609665428,0.844609665428,,,1.0,1.0,1.0,,,1.0916,3.74066666667,-0.505837969925,0.266706730769,0.50016926131,0.92804794392,1.0038420507,1.00095546969,1.00614795514,1.01772228296,393.894143158,336.524397372,596.685070109,1087.05595497,6.0368,26.2892848485,-0.979331578948,3.84009716229,0.998282549519,5.72306895023,1.00046103308,0.999839284047,1.00634930043,1.01049724709,21691.714763,18413.6542385,41277.4787629,69089.8068206,1.0629401408450705,1.0402728873239437,1.4027288732394367,,48.47913333333322,0.7092242859372562,1.0
2014-04-29,44.61,1.08769483673,0.8291821561338291,0.937973086627418,0.8638652207591014,0.7077582103760114,0.8513358778625955,1.0667144906743184,1.6559020044543429,13.2977958921,1,1,0,-1.0158,0.164436363636,-0.168233458647,-0.335885483114,0.0657973540788,0.0969055657997,0.922380282855,0.879842610535,0.786998037356,0.818289063225,4.38308842105,15.2283153205,45.0977072785,32.2978300275,0.925326695706,0.829182156134,0.829182156134,,,1.0,1.0,1.0,,,-0.5206,3.59233939394,-0.394095864662,0.226672209193,0.505453645101,0.925520548349,1.00646180348,1.00391363074,1.00862160179,1.02059379453,400.375851579,337.665554872,522.785013606,1084.4086312,-4.1138,24.3368969697,-0.531298120301,3.62973175422,1.06620472339,5.71829892476,1.00524154619,1.0048632964,1.01112232374,1.01574221518,21553.1997264,18036.1765308,36620.5715057,69189.269846,1.1006500784577449,1.103115893297467,1.3911678995740866,,48.52206666666656,0.7055195318677843,1.0
2014-04-30,45.42,1.06930206957,0.8764955615592436,0.9661774090619017,0.9038805970149254,0.7050605402049053,0.8734615384615385,1.0687058823529412,1.6643459142543058,14.2430313589,0,0,0,-1.063,0.0657818181818,-0.145122932331,-0.341248991557,0.0618318536099,0.0962138561321,0.944223852982,0.902694967803,0.803705325742,0.833478607933,4.49490631579,13.1398912821,46.6027690506,32.6186563522,0.942128189172,0.844237918216,0.844237918216,,,1.01815736382,1.01815736382,1.01815736382,,,-1.3494,3.11174545455,-0.266497744361,0.193081941839,0.510798873359,0.922921673301,1.00973098585,1.00727039302,1.01133999519,1.02371499373,408.392526316,339.286088142,448.911096818,1080.86156664,-8.7452,20.5502666667,0.0875304511277,3.46733496717,1.13783074895,5.71289395829,1.01005352321,1.00966289461,1.01555996449,1.02066198299,22767.8956622,18654.9994614,32199.7655279,69372.8964027,1.0257595772787318,1.0915896081021577,1.388595332452664,,48.567699999999896,0.723018147086915,1.0181573638197714
2014-05-01,46.29,1.05025347447,0.9191818903891977,0.9788538803129626,0.8861026033690658,0.713691026827012,0.8920793987280786,1.0327978580990629,1.6397449521785334,0,0,0,0,-0.8444,-0.0469636363636,-0.126794360902,-0.345666768293,0.057734112752,0.0955042060969,0.963281274386,0.926698897931,0.821837549933,0.849788539604,4.62802605263,10.5631566667,47.5937265823,32.9046811164,0.96017423771,0.860408921933,0.860408921933,,,1.03765971755,1.03765971755,1.03765971755,,,-1.0146,2.58968484848,-0.121498120301,0.165111397749,0.516100955227,0.920263178341,1.01218941643,1.01104854322,1.0146650407,1.0273854482,392.363864211,347.267884552,412.499650568,1088.44101777,-4.1778,16.797630303,0.88992556391,3.34373177767,1.21219330315,5.70692387422,1.0115558067,1.01205265308,1.01773376343,1.02323880126,22508.0379209,19629.611137,30218.4225454,70038.3803306,0.9788291207604235,1.0827392525383452,1.3681140635126376,,48.616233333333234,0.7368672397325692,1.0376597175521183
2014-05-02,48.22,1.00935711323,1.0002074258452602,1.0022864269382665,0.934134056567222,0.7419603015848593,0.9706119162640902,1.1182745825602969,1.8148287542340986,0,0,0,0,-0.5122,-0.15096969697,-0.112819548872,-0.348902884615,0.0535342783052,0.0947798407653,1.00244270048,0.971486997648,0.858618233618,0.885382896659,4.59381973684,7.48069224359,48.0690936709,33.0148971344,1.0,0.930528753377,0.896282527881,,,1.08092355974,1.08092355974,1.08092355974,,,0.2186,2.05938787879,0.0342131578948,0.14275630863,0.521345531528,0.917547752567,1.01119404086,1.01139068499,1.01457561129,1.02757313992,363.093036579,356.095211283,380.686136565,1095.99684749,6.7908,13.113569697,1.81983834586,3.2576369137,1.28879455139,5.70036732969,1.00925113665,1.0106046632,1.01604273359,1.02191465867,21055.0049833,20357.9034206,28052.6175684,70596.1162022,0.9541683948569059,1.0234342596433015,1.335130651182082,,48.6711999999999,0.7882949158084027,1.0809235597399687
2014-05-05,48.3,1.01092891649,1.0629401408450705,0.9679358717434869,0.9511618747538401,0.7445660551872976,1.004158004158004,1.1196105702364394,1.8399999999999999,0,0,0,0,0.499,-0.310957575758,-0.0831011278195,-0.351418996248,0.0404008204407,0.0925061189829,1.00107776488,0.983311193563,0.867889438432,0.887332433906,4.45937473684,4.72957173077,48.9650252532,33.3355536753,1.0,1.0,0.897769516729,,,1.04342190538,1.08271687962,1.08271687962,,,2.4864,1.04249090909,0.532228571429,0.0997364212007,0.536218015999,0.909050822084,1.00348760597,1.00749827556,1.01015910093,1.02353512679,115.090932632,382.179510193,346.037868606,1118.15591598,19.9768,7.26007272727,5.01092406015,3.12570084428,1.52706783286,5.67737686454,1.0021875457,1.0063499142,1.01151625788,1.0180876791,6076.0784959,21484.9116555,26095.8011891,72193.1297074,0.9786749482401658,1.0262939958592132,1.3430641821946172,,48.82786666666656,0.7896027464443354,1.0827168796234028
2014-05-06,49.1,0.995409368635,1.1006500784577449,0.9126394052044611,1.0094572368421053,0.7663493054471673,1.0057353543629661,1.108602393316776,1.8986852281515856,0,0,0,0,0.613,-0.293666666667,-0.0746812030075,-0.349884052533,0.0358643767581,0.091716490848,1.01575348842,1.00158601451,0.884915878923,0.902228352434,4.44065552632,4.33377173077,48.8971010127,33.4410163168,1.0,1.0,0.912639405204,,,1.01824968893,1.10065007846,1.10065007846,,,1.7962,0.943339393939,0.693703383459,0.0921671669793,0.540746234763,0.906104425924,1.00474076729,1.0093439966,1.01206246297,1.02556421014,79.3544273686,385.4881225,339.300245552,1125.3196716,11.1122,7.208,6.02838045113,3.11610661351,1.60736780649,5.66845416719,1.00260546347,1.00717424708,1.01235096224,1.01914786119,3793.30966748,21356.588564,25434.8056972,72674.0191859,1.0022403258655805,1.0619144602851323,1.289816700610998,,48.874599999999894,0.8066370954493183,1.1006500784577449
2014-05-07,46.59,1.04983472848,1.0257595772787318,0.8990737167116943,0.9590366405928367,0.7368337814328643,0.9645962732919255,1.0797219003476246,1.8058139534883721,0,0,0,0,0.4206,-0.257018181818,-0.0679353383459,-0.347425070356,0.0312300911275,0.0909094133621,0.965345765346,0.952750994366,0.842687864996,0.856542072183,4.59273552632,4.31788179487,49.2467790981,33.7531763365,0.948879837067,0.948879837067,0.865985130112,,,1.0,1.04438466711,1.04438466711,,,0.00900000000008,0.789121212121,0.84352556391,0.0864832082551,0.54488588256,0.90315349269,0.996473867046,1.00097323464,1.00364726058,1.01708530268,72.3096273686,378.688689167,326.118420189,1124.55576879,-6.512,6.42511515151,6.9283018797,3.11127579737,1.68634594028,5.65936201283,0.994898024175,0.999159770357,1.00420523486,1.01111639629,3967.07296853,20813.722118,24262.6179914,72745.0608064,1.064176861987551,1.1502468340845675,1.3515775917578878,,48.91179999999989,0.7654016757023165,1.0443846671149968
2014-05-08,45.31,1.08024203634,0.9788291207604235,0.8997220015885624,0.9034895314057827,0.7313962873284907,0.9579281183932348,1.0608756731444626,1.7274113610369806,6.23180137348,0,0,0,0.0696,-0.209266666667,-0.0639154135338,-0.344187781426,0.0264793908228,0.0900834679516,0.941555405476,0.92949786396,0.822722465081,0.833651479957,5.02968289474,4.45621737179,49.8128551266,34.2345808176,0.922810590631,0.922810590631,0.84219330855,,,1.0,1.01569154898,1.01569154898,,,-1.2706,0.643266666667,0.988389097744,0.0835096857411,0.548673256564,0.900213758899,1.00078094807,1.00535170294,1.00807507391,1.02166922779,62.4627842107,374.030629167,314.820467704,1129.46711667,-15.437,5.59615757576,7.80735,3.12240703565,1.76484476383,5.65028860463,1.00167909091,1.00587316944,1.01095113006,1.01813628216,3799.11860958,20484.7786758,23401.9549909,73207.5802207,1.1061575811079232,1.23239902891194,1.4241889207680423,,48.94576666666656,0.7443732544767538,1.0156915489800493
2014-05-09,46.01,1.0645961023,0.9541683948569059,0.9543663140427296,0.9085703001579778,0.7324100604902897,0.9432144321443214,1.0444948921679909,1.752094440213252,0,0,0,0,-0.2484,-0.150678787879,-0.0621627819549,-0.340128893058,0.021628447316,0.0892401599855,0.958192325715,0.94650332747,0.838556083336,0.847115141194,5.25294605263,4.44046128205,50.1268002373,34.6362789308,0.937067209776,0.937067209776,0.855204460967,,,1.01544912823,1.01544912823,1.03138309796,,,-1.91,0.490163636364,1.12647894737,0.0820095684803,0.552078372597,0.897284910147,0.999290206448,1.003877756,1.00669185942,1.02028448373,51.3977536844,367.515783013,309.84056416,1132.9851264,-14.7524,4.74645454545,8.69383421053,3.139455394,1.84311480309,5.64129914175,1.00329787692,1.00745221851,1.01266732797,1.01999935276,3719.34287879,20255.7466299,23511.4793215,73784.8486307,1.0725929145837862,1.2160399913062379,1.3753531840904152,,48.982066666666555,0.7558731723344834,1.0313830979600986
2014-05-12,47.27,1.038359072,0.9786749482401658,1.0402728873239437,1.0002115954295387,0.7736497545008184,0.9876723777684915,1.08194094758526,1.768424990647213,0,0,0,0,-0.384,-0.0050303030303,-0.0686635338346,-0.32278923546,0.00656511661978,0.0866280923144,0.997436249116,0.979902362172,0.870750554926,0.871974313005,3.347245,4.05013820513,50.5919850633,35.6985388954,1.0,0.962729124236,0.878624535316,,,1.04325755904,1.04325755904,1.05962788612,,,-0.6972,0.0898121212121,1.41218496241,0.0888959662289,0.560180114569,0.888625270824,1.0010137765,1.00627991611,1.0084259212,1.02212619856,31.1090884212,362.052210193,287.727060109,1139.12316384,10.6536,3.09769090909,10.7708180451,3.26017589118,2.07733820177,5.61514314957,1.00410196907,1.0089253449,1.01365190321,1.02148305814,3203.88633563,20980.0837739,22737.8153545,75303.4641416,1.0486566532684578,1.2149354770467526,1.3008250475988998,,49.08323333333322,0.8159848092525462,1.0596278861241875
2014-05-13,49.21,0.998229357177,1.0022403258655805,1.103115893297467,1.0346930193439865,0.8044793199280693,1.0488064791133844,1.075158400699148,1.825974025974026,0,0,0,0,-0.0802,0.0090303030303,-0.0714398496241,-0.315178494371,0.00144862429676,0.0857367672748,1.04123907662,1.02139406487,0.909305086547,0.908001637577,2.47117789474,3.77754557692,49.9998728481,35.8097236439,1.0,1.0,0.91468401487,,,1.0695500978,1.08607371441,1.1031158933,,,0.792,0.0672727272727,1.44951842105,0.0972155018762,0.562644520628,0.885790051766,1.00944785717,1.01515697469,1.01701465382,1.03085356122,48.4900092107,369.070858911,293.704730995,1146.0216044,21.042,3.58526666667,11.1348259398,3.33876064728,2.15924267464,5.60673495693,1.01027115951,1.01549320333,1.02000585883,1.02801505691,4799.53991695,22212.4601252,23460.3571266,75943.0543159,1.05954074375127,1.1530176793334688,1.2466978256451942,,49.12286666666655,0.9089397857406724,1.103115893297467
2014-05-14,49.58,0.991516740621,1.064176861987551,1.0915896081021577,1.0546692193150393,0.821677162744448,1.0451096121416525,1.1519516728624535,1.8794541319181197,0,0,0,0,0.294,0.0176484848485,-0.0723432330827,-0.306592260788,-0.00367854694093,0.0848379158488,1.04993435263,1.02971489691,0.918920296453,0.914990161272,2.24715368421,3.65349942308,49.3077390981,35.8837440094,1.0,1.0,0.92156133829,,,1.07759182786,1.09423968219,1.11140999776,,,2.3892,0.114551515152,1.45936240601,0.109612523452,0.565156548875,0.882976501249,1.0092429574,1.01526689267,1.01683634552,1.03069489175,64.7247734212,377.952674295,299.001691375,1152.14764378,29.1044,4.8331030303,11.3378255639,3.44517917448,2.24484315665,5.59833482179,1.01084057226,1.0165029059,1.02078523999,1.0289278826,6551.22677142,23671.2819898,24252.297558,76545.8628837,1.080879386849536,1.1623638563937073,1.2244856797095605,,49.159399999999884,0.9215613382899629,1.11140999775835
2014-05-15,50.12,0.981626762437,1.1061575811079232,1.0827392525383452,1.0598435187143158,0.8356118706235411,1.056047197640118,1.1383147853736089,1.9262106072252112,0,0,0,0,0.6398,0.0339575757576,-0.071122556391,-0.296987054409,-0.00880863660338,0.083932736142,1.05922755851,1.0412868577,0.931537911102,0.925111555127,2.62819868421,3.57534865385,48.6080686076,35.9449320126,1.0,1.0,0.931598513011,,,1.08932840687,1.10615758111,1.12351490697,,,3.4488,0.193660606061,1.43322781955,0.125877509381,0.567661761603,0.880172896677,1.00419220035,1.01049476867,1.01168028709,1.02547405487,67.9375460528,375.741682052,294.358955552,1148.77845227,30.3746,6.10400606061,11.2850973684,3.57469387899,2.33356913824,5.58979306553,1.00430383892,1.01020865282,1.01412654108,1.02230508906,6769.68084721,23958.9867975,23980.3991146,76258.0137878,1.114126097366321,1.1833599361532323,1.203511572226656,,49.199133333333215,0.9315985130111524,1.1235149069715311
2014-05-16,49.35,0.997696048632,1.0725929145837862,1.0234342596433015,1.0257742673040948,0.823185988323603,1.048438495857234,1.1213360599863669,1.9194865810968496,0,0,0,0,0.7504,0.0526303030303,-0.0686646616541,-0.286683818011,-0.0139432899672,0.0830205179524,1.04169964855,1.02605152088,0.92042132356,0.911133343257,2.80027868421,3.43233948718,47.4318272785,36.0488663168,0.984636871508,0.984636871508,0.917286245353,,,1.04400253861,1.08916354006,1.10625420309,,,2.6962,0.208715151515,1.35726616541,0.143672772045,0.569966067452,0.877355952076,0.995339772154,1.00166829624,1.00242974798,1.01597186815,71.8275357896,363.613413077,290.139974429,1136.54712459,16.5824,6.39787878788,10.8441661654,3.70404685741,2.42345907466,5.58086812778,0.994425022117,1.00029832905,1.00379751329,1.01183609339,7156.17325142,23512.5198975,23638.5491235,75346.4977458,1.1337386018237083,1.214387031408308,1.2251266464032422,,49.236299999999886,0.91728624535316,1.1062542030934768
2014-05-19,49.57,0.995691614552,1.0486566532684578,1.0262939958592132,0.9933867735470943,0.8143584688680795,0.895735453559812,1.1166929488623565,1.902148887183423,0,0,0,0,0.2664,0.146575757576,-0.0479161654135,-0.252502345216,-0.0292577487693,0.0802402169335,1.03540469974,1.03014370474,0.934452149857,0.915690693464,2.56515263158,3.44635358974,43.1707194778,36.2783675472,0.989026336792,0.989026336792,0.989026336792,,,1.00445795339,1.07737448381,1.11118583277,,,-3.046,0.148418181818,0.997514661654,0.207896458724,0.575178476617,0.868848053513,0.998102357799,1.00383070647,1.0048673547,1.0181925016,63.9427642107,344.280525898,277.894256945,1119.99498364,-36.3516,3.92992727273,8.38373533835,4.10758623358,2.69394674607,5.55264501696,0.996823711932,1.00220020515,1.00586066858,1.01389235921,6050.07177379,21525.8181732,22658.0807766,74227.2001211,1.1585636473673593,1.210409521888239,1.224127496469639,,49.356433333333214,0.9213754646840149,1.111185832772921
2014-05-20,52.14,0.947666538806,1.05954074375127,1.0619144602851323,0.9691449814126395,0.9000517866390472,0.9512862616310892,1.1860782529572338,1.98326359832636,0,0,0,0,0.1718,0.211509090909,-0.0383334586466,-0.239977251407,-0.0342767668776,0.0793027942986,1.08149592417,1.08270864049,0.985824285424,0.963155470223,3.08648315789,3.69648820513,41.4283391772,36.2760589269,1.0,1.0,1.0,,,1.05653495441,1.13323190611,1.16879623403,,,-3.2466,0.195824242424,0.84012368421,0.232931097561,0.576377852497,0.866021975346,1.00226680924,1.00805775549,1.00906780089,1.02236761378,64.4075168423,350.046802821,279.585020489,1120.44380301,-38.0518,2.58751515151,7.24967819549,4.24198806285,2.78358790729,5.54290955125,0.998156599622,1.00335579789,1.0069509549,1.01496473283,6098.00871695,21598.4997293,22636.8059016,74056.5401327,1.0882240122746452,1.1419255849635597,1.1789413118527041,,49.41133333333321,0.9691449814126395,1.1687962340282447
2014-05-21,53.59,0.92322075014,1.080879386849536,1.1502468340845675,1.0341566962562718,0.9898411525674179,0.9683773039392845,1.1916833444518569,2.0917252146760346,0,0,0,0,0.2958,0.292066666667,-0.0244646616541,-0.226777110694,-0.0392146990741,0.0783648142689,1.10321969697,1.10917360461,1.01591454109,0.989753173492,4.27484631579,4.40703070513,39.6403339241,36.2478037382,1.0,1.0,1.0,,,1.08591691996,1.13370002116,1.20130015692,,,-2.3614,0.156678787879,0.68477443609,0.258815126642,0.577520042194,0.863184597573,0.99642326101,1.00131448784,1.00276761539,1.01579273049,66.1240471054,309.86976609,277.820332768,1101.53751569,-32.4718,-0.116563636364,6.03683157895,4.36326930113,2.87343479548,5.53275980632,0.990603489089,0.994835758883,0.998636447922,1.0064575851,7352.53383458,19620.4511024,22446.0753468,72994.2242336,1.0753871991043105,1.1296883746967716,1.1242769173353238,,49.47539999999987,0.9960966542750931,1.20130015691549
2014-05-22,55.84,0.887267788921,1.114126097366321,1.23239902891194,1.1088165210484513,1.0478513792456372,1.0251514595190014,1.213649206694197,2.0859170713485247,0,0,0,0,0.6348,0.379654545455,-0.00517932330827,-0.212644301126,-0.044059878985,0.0774299247224,1.14059276508,1.15063440467,1.06037480565,1.03105489712,6.89251684211,5.78313070513,38.4154059335,36.2645096698,1.0,1.0,1.0,,,1.13150962513,1.13472871368,1.25173727864,,,-0.2066,0.10296969697,0.547013909774,0.286345614447,0.57883810654,0.860358777687,1.00424474088,1.00847651916,1.0105102831,1.02346267546,68.134346316,273.929396859,281.353844556,1085.63092892,-16.0194,-2.9911030303,4.90196052632,4.47962701689,2.9665858767,5.52242771565,1.0001640348,1.0037925138,1.00802210391,1.01577306942,7300.27737142,17475.9902549,22592.3314914,71664.0330451,1.0621418338108883,1.1001074498567334,1.0929441260744985,,49.54503333333321,1.0,1.251737278637077
2014-05-23,55.95,0.886774501043,1.1337386018237083,1.2160399913062379,1.1605476042314873,1.0556603773584907,0.9715228338253169,1.1831253964897441,2.0323283690519434,0,0,0,0,0.9886,0.465684848485,0.0191003759399,-0.19781662758,-0.0488057885021,0.0764986492697,1.13388794877,1.14776293926,1.06460405577,1.03281900055,9.28047657895,7.10518051282,36.7905999367,36.2832432547,1.0,1.0,1.0,,,1.12870687916,1.13373860182,1.25420309348,,,1.903,0.0666666666666,0.434398120301,0.316407598499,0.580403357947,0.857552883108,1.0067584454,1.01037096173,1.01295695654,1.02584247229,75.6482421054,238.199060513,284.086796692,1071.68267774,0.651000000001,-5.74696969697,3.88526766917,4.604365197,3.06323945001,5.51192970892,1.00092890518,1.00393352918,1.00845016775,1.01618327509,7255.49688853,15197.3926534,22149.650481,70323.2185565,1.0711349419124216,1.096693476318141,1.075781948168007,,49.61503333333321,1.0,1.254203093476799
2014-05-27,57.43,0.868875732776,1.1585636473673593,1.2149354770467526,1.2638644366197183,1.1160124368441509,0.9874484181568088,1.2419982698961938,2.1238905325443787,0,0,0,0,0.689,0.677036363636,0.156080827068,-0.134316346154,-0.0665946217182,0.0727909428835,1.12614467518,1.15716883522,1.10175608563,1.05855409584,16.2097168421,12.0518332692,29.6292220095,36.3661780503,1.0,1.0,1.0,,,1.02645218945,1.16372847011,1.26749062017,,,2.9244,0.535884848485,0.298990977444,0.428295989681,0.589394000527,0.846201242511,1.0096344739,1.01197605109,1.01708453742,1.02895301403,104.731810526,105.739040001,316.254511882,1020.44852666,17.2482,-7.5588969697,1.73911127819,4.92408250469,3.48244415876,5.46512905237,1.00401544634,1.00569445626,1.01179616381,1.01888489551,6533.987963,5898.05741031,23293.812376,66423.1151491,1.0447501305937663,1.0585060073132508,1.0471878808984851,,49.89953333333322,1.0,1.2873795113203317
