,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-10-28,24.5,0.814533333333,0.9919028340080972,1.0346283783783783,0.9419454056132256,0.9050609530845954,1.0656807307525011,1.4848484848484849,2.2171945701357463,0,0,0,0,-0.0478,0.0873696969697,-0.074815037594,-0.043751782364,0.0746534136193,0.0479372206617,0.992666423565,0.96613594913,0.939034614924,1.05692569435,2.07095684211,1.83802147436,2.01224643987,13.7530520086,14.688,11.0620909091,-2.68395112782,-0.6686309803,3.66735315577,8.13838611722,1.01095753084,1.00633055944,1.008083716,1.03112176796,7271.2902369,8374.18317307,14615.486201,36776.644792,53.5514,22.5362969697,-29.5116827068,-7.6976994137,0.670133790436,4.10250187379,1.01930116592,1.00354653516,0.997884101845,0.998858301528,67033.3475188,117120.96351,86973.9219664,61824.0761279,0.9881632653061225,0.943265306122449,1.0693877551020408,,19.956066666666626
2014-10-29,24.8,0.80611155914,0.9710258418167581,1.0929925077126488,0.9209060527292983,0.8866642831605293,1.1071428571428572,1.4485981308411215,2.2083704363312555,0,0,0,0,-0.107,0.126521212121,-0.0769379699248,-0.0460280253283,0.0727430482302,0.0482411226085,1.01096571685,0.979917615797,0.9501779189,1.06735815407,1.53600947368,1.78866096154,1.97896314873,13.4494767256,8.392,14.4488181818,-1.76196992481,-0.985313438086,3.63843485554,8.12759650859,1.0186304551,1.01546991834,1.01615783417,1.03948794747,8018.4102369,7863.22225,13687.1911883,36041.90154,56.2392,36.2467636364,-27.4290951128,-8.48059533302,0.59801763508,4.08721473883,1.03014963884,1.01467218593,1.00807773424,1.009360313,67843.5237083,112097.460424,84119.298678,61366.6451317,0.9439516129032258,0.8955645161290323,1.0443548387096773,,19.99156666666663
2014-10-30,23.06,0.868233593524,0.9224,1.0253445975989328,0.910023677979479,0.8291981301690039,1.0529680365296803,1.4086744043982893,2.0906618313689935,5.77980321077,0,0,1,-0.1856,0.135963636364,-0.0794255639098,-0.0480913227017,0.0707804193038,0.0485359505926,0.946867044428,0.914562201929,0.883960957752,0.990634934273,1.39161473684,1.85060455128,2.04615238924,13.1338827673,4.867,16.9863333333,-0.840812030076,-1.2652060272,3.61023432372,8.11572835975,1.01909327489,1.01723980334,1.01688647584,1.04037618124,8841.86855269,7397.81105128,12807.9734794,35527.9221767,59.9866,47.8184787879,-24.8488823308,-9.18144404315,0.529803661216,4.07204789091,1.02693804891,1.01292050995,1.00558232707,1.00701001347,77613.9382346,106541.857502,82988.9257461,60874.3466792,1.0108412836079792,0.9475281873373809,1.059410234171726,,20.02146666666663
2014-10-31,23.84,0.841189876957,0.9490445859872612,1.0166311300639659,0.9422924901185771,0.8297946397493908,1.082160689968225,1.4182034503271863,2.183150183150183,0,0,0,0,-0.214,0.119296969697,-0.0814710526316,-0.0499246482176,0.0687774525316,0.0488227382845,0.984473075652,0.948299008542,0.914368998135,1.02203823533,1.11997263158,1.82722301282,2.09489808544,12.8157978577,8.692,18.9277272727,0.117436090225,-1.50212007505,3.58373418454,8.10291757506,1.031045195,1.03084786516,1.0297013247,1.0536277889,11022.5382632,7622.8461282,12511.3690661,35304.3901091,72.7022,57.5411878788,-21.6687518797,-9.77429924953,0.468162834036,4.05735851062,1.03975916721,1.02737520682,1.0193576472,1.021039719,100641.077171,105082.528175,83138.7525365,61079.3822422,1.007969798657718,0.9005872483221476,0.9958053691275167,,20.05396666666663
2014-11-03,23.86,0.84449706622,0.986357999173212,0.977067977067977,0.9176923076923077,0.8416225749559082,1.0604444444444445,1.445184736523319,2.147614761476148,0,0,0,0,-0.1494,-0.0183515151515,-0.0817214285714,-0.0547744136961,0.0625629951946,0.0496337412472,0.989056541204,0.955508389732,0.918703765203,1.01660883621,0.752814736842,1.83745538462,2.26183226266,11.8292823546,28.577,21.0659393939,3.14816353383,-1.94055581614,3.51262229694,8.05927269589,1.0410011869,1.04625670952,1.04364771238,1.06843952497,17778.3615527,10581.526282,12250.0620744,35428.9238223,84.479,70.7311212121,-9.01446390977,-10.8885373124,0.322374446202,4.01578015142,1.04352397872,1.03776123105,1.02872369259,1.03103783131,166158.587599,112515.922368,86334.5441712,62708.2768172,0.9748533109807209,0.8864207879295892,1.0088013411567478,,20.14969999999996
2014-11-04,24.21,0.833634861627,0.9881632653061225,0.9801619433198381,0.8784470246734398,0.8524647887323944,1.0646437994722957,1.4385026737967916,2.200909090909091,0,0,0,0,-0.064,-0.0580848484848,-0.0794259398496,-0.0560883442777,0.0604305833919,0.04988849421,1.00041322314,0.971197047497,0.933127770283,1.02954192082,0.638894736842,1.82682666667,2.29886075949,11.5665697131,,,,,,,,,,,,,,,78.6992,71.4085212121,-3.90459022556,-11.0285520169,0.287112142522,4.00248565395,1.03890853417,1.03618962734,1.02692207906,1.02946353733,182726.566974,116944.185594,88537.7828705,64037.9297382,0.9545642296571664,0.889301941346551,0.9838909541511772,,20.18229999999996
2014-11-05,23.41,0.863403104087,0.9439516129032258,0.9166014095536413,0.8439077144917088,0.8463485177151121,0.9856842105263158,1.3860272350503255,2.1071107110711074,0,0,0,0,-0.031,-0.0878181818182,-0.0763364661654,-0.0572925891182,0.0582725753047,0.0501347207166,0.965520085787,0.940689544322,0.903560107879,0.993575290067,0.515614736842,1.88342974359,2.37708542721,11.2130559591,35.274,20.6588484848,5.62331203008,-1.96184462946,3.47802631271,8.0262510474,1.03839567821,1.0468385797,1.04478488521,1.07000577526,23313.8259145,14908.1931474,12676.1534015,35519.7289272,69.6128,71.1283454545,1.58844661654,-11.0495517824,0.258573151078,3.9892901522,1.03605347209,1.03652504504,1.02741644499,1.0301827156,184291.942152,125900.696614,90802.0677301,65333.5821194,0.9487398547629219,0.9568560444254591,1.0610850064075181,,20.212266666666626
2014-11-06,23.31,0.868454168454,1.0108412836079792,0.9323999999999999,0.8384892086330935,0.8607828655834564,0.9957283212302435,1.3489583333333333,2.105691056910569,0,0,0,0,-0.0156,-0.110363636364,-0.0727169172932,-0.058492260788,0.0560869930849,0.0503721785092,0.961673336359,0.938349133506,0.901453114577,0.98753663942,0.528325263158,1.94401820513,2.43406018987,10.894442103,,,,,,,,,,,,,,,61.4074,70.5329151515,7.38398496241,-10.9377608114,0.237087879454,3.97634361157,1.03811650716,1.04199533714,1.0330433918,1.03615294884,182837.396252,138160.339806,93965.5949431,67488.043316,0.9373659373659374,0.9510939510939512,1.0459030459030458,,20.243666666666627
2014-11-07,24.03,0.843839644888,1.007969798657718,0.9566082802547771,0.9033834586466165,0.8782894736842106,1.0357758620689657,1.3305647840531563,2.160971223021583,0,0,0,0,-0.004,-0.119454545455,-0.0681657894737,-0.0596006332083,0.0538864685888,0.0506018285626,0.990192846547,0.968365907717,0.930678401813,1.01600321333,0.496974736842,1.9586,2.45536074367,10.5723272956,27.998,21.2795454545,8.58893233083,-1.78104244841,3.45713660338,7.99031946606,1.02903847951,1.04215322016,1.04150548471,1.06662437716,20060.3470001,18425.7454984,13727.0489874,34967.2408135,57.6104,70.0008727273,13.3641481203,-10.7050620075,0.223230009083,3.96373840448,1.03765352907,1.04503252183,1.03644509599,1.03978553932,175721.531161,152526.571286,98741.0059208,70130.4466753,0.8934665002080732,0.9937578027465667,1.0732417811069495,,20.277466666666623
2014-11-10,23.26,0.876106334193,0.9748533109807209,0.961554361306325,1.006926406926407,0.8598890942698706,1.0170529077393966,1.3119007332205301,2.0712377560106856,0,0,0,1,0.000999999999998,-0.0787272727273,-0.0542755639098,-0.0623223733583,0.0472223364979,0.0512421732172,0.96093862965,0.943916889863,0.904776723199,0.977811641991,0.506047105263,1.86416,2.56993518987,9.59218323506,6.304,22.6875151515,12.7800620301,-1.23435131332,3.4505186284,7.93019744576,1.0209978941,1.04000149936,1.04086417159,1.06558833431,13701.2695987,23554.8026907,15850.5750281,34358.577748,42.7678,66.0166727273,30.124325188,-9.36376165572,0.22532721519,3.92719625599,1.02677381969,1.04337320226,1.03571860418,1.03942607984,139009.327001,189886.228108,112739.755239,77934.2566006,0.9092863284608769,1.0146173688736027,1.130266552020636,,20.378233333333288
2014-11-11,23.11,0.883127073417,0.9545642296571664,0.943265306122449,0.9759290540540541,0.9102008664828672,1.0052196607220532,1.3153101878201479,2.0397175639894085,5.03018108652,0,0,1,-0.021,-0.0658424242424,-0.0508789473684,-0.0630259380863,0.044975282759,0.0514372999495,0.959558212921,0.939956276374,0.900351608536,0.969910631612,0.459941052632,1.9086599359,2.64883537975,9.29080754324,1.818,22.1573333333,13.9515657895,-0.983637781426,3.45309377198,7.90846247839,1.02027715979,1.04038363196,1.04177791622,1.06650102692,13304.5555527,25271.2533013,16625.4446673,34686.963465,34.0458,62.1289636364,35.1367511278,-8.71841737805,0.240664050047,3.91528931941,1.0265000458,1.04489171283,1.03802764353,1.04184157127,136859.405078,204925.186729,118005.721359,80890.9219633,0.9316313284292514,1.0160103851146691,1.1488533102553007,,20.40906666666662
2014-11-12,22.21,0.920201110611,0.9487398547629219,0.8955645161290323,0.9788453063023358,0.8605191786129408,0.9411016949152542,1.3259701492537315,1.911359724612737,6.77378252888,1,1,0,-0.101,-0.0604909090909,-0.0482015037594,-0.0637053470919,0.0427063862518,0.0516217776756,0.927561652989,0.906197723285,0.867027765578,0.930836852087,0.58013131579,2.03426051282,2.79194018987,9.00261251572,3.351,20.9231212121,14.9965770677,-0.697845333021,3.45787500733,7.88591775725,1.02229655709,1.04337865489,1.04536658999,1.07020026623,13472.3429672,27244.3749936,17555.6161456,35203.7816505,27.8696,57.8300424242,39.7888616541,-7.98053674953,0.263194645159,3.9032997062,1.02247917987,1.04300447616,1.03695325672,1.04086446159,118566.873663,218697.124789,122991.749248,83733.4392337,1.008554705087798,1.044124268347591,1.1341737955875733,,20.437666666666622
2014-11-13,21.85,0.936562929062,0.9373659373659374,0.9475281873373809,0.971542907959093,0.8089596445760829,0.9123173277661796,1.2990487514863258,1.8675213675213678,9.01603450182,1,1,0,-0.2144,-0.0648424242424,-0.0463041353383,-0.0643982879925,0.040413245722,0.0517950372817,0.918800723266,0.894657645024,0.854905681601,0.91460383736,0.710156842106,2.19187685897,2.95865681962,8.73714589623,7.042,19.2286666667,15.917962406,-0.376988977486,3.46402506007,7.86261371385,1.02424300184,1.04641503501,1.04908770264,1.07414085166,13627.4605987,29494.1652548,18702.6139078,36214.597132,19.9422,52.441430303,43.9957387218,-7.15117211538,0.291801610115,3.89123832785,1.02049821914,1.04256954273,1.0373108478,1.04138885736,109310.330262,232152.728205,128124.517509,86802.0635934,1.0146453089244851,1.0677345537757437,1.3157894736842104,,20.463899999999956
2014-11-14,21.47,0.954302126999,0.8934665002080732,0.9005872483221476,0.9155650319829424,0.8005219985085756,0.9330725771403736,1.2629411764705882,1.8256802721088434,10.8149819495,1,1,0,-0.3504,-0.0796363636364,-0.0452259398496,-0.0651134849906,0.0380955300633,0.05195649061,0.909803589211,0.882558474123,0.842035081527,0.897664379302,0.861823947369,2.38629846154,3.15917208861,8.48067985849,9.989,17.0388181818,16.6675300752,-0.0209161585367,3.47103905151,7.83850254481,1.01620123008,1.03909031651,1.04223027982,1.06732358322,12699.5155987,31013.9913846,19301.2284775,36968.4021442,15.1172,46.7132727273,47.7017567669,-6.23850354128,0.32677580286,3.87914749456,1.01960967554,1.04329302194,1.03889883295,1.0431098558,96557.7959096,246017.057563,133610.011974,90131.4418592,1.112249650675361,1.0936190032603634,1.2938984629715884,,20.488866666666627
2014-11-17,21.15,0.972197005516,0.9092863284608769,0.8864207879295892,0.866093366093366,0.7900635039223011,0.9147923875432525,1.2604290822407627,1.7625,13.7587657784,1,1,0,-0.3506,-0.161884848485,-0.0523327067669,-0.0672151969981,0.03102731921,0.0523720361391,0.915089237426,0.885057591513,0.835720636175,0.881403786598,1.22259868421,2.23537121795,3.7367835443,7.74455279481,5.243,9.91124242424,17.8866729323,1.22017108349,3.4933396478,7.76123834305,1.01283451931,1.03774588229,1.04326221837,1.06895272537,7494.98186849,33690.3714359,21480.5999605,39721.9847522,12.1612,30.6057151515,54.2367218045,-3.06132209193,0.465535895745,3.84248405428,1.01067702925,1.03862855449,1.03640907182,1.04099554843,47708.7267275,281977.236456,148944.693972,99740.1761897,1.115839243498818,1.1011820330969266,1.3361702127659576,,20.56196666666663
2014-11-18,21.53,0.956126335346,0.9316313284292514,0.889301941346551,0.8716599190283402,0.8306327160493827,0.9501323918799648,1.2664705882352942,1.7941666666666667,13.3267928054,0,0,0,-0.2464,-0.194939393939,-0.0595154135338,-0.067859521576,0.0286422658814,0.052487308922,0.938167240403,0.906908171862,0.852918164622,0.896261760053,1.17638842105,1.96314871795,3.88826575949,7.50348779874,4.773,8.54418181818,18.0320883459,1.69147725141,3.50023225064,7.73400921972,1.01838805877,1.04410164022,1.05065422372,1.07683710999,6233.0980198,34970.7171779,22633.7576104,41109.0880061,8.2154,25.6855454545,54.7317552632,-1.86861451689,0.521242381622,3.82995959181,1.00947539131,1.0382910921,1.03664347507,1.04139019806,38477.3496675,293106.241165,153865.742106,102851.997563,1.090571295866233,1.1026474686483974,1.2870413376683696,,20.585399999999964
2014-11-19,22.4,0.920092261905,1.008554705087798,0.9568560444254591,0.8770555990602975,0.8749999999999999,0.9113100081366965,1.3176470588235294,1.8839360807401175,0,0,0,0,-0.1112,-0.21116969697,-0.0675853383459,-0.0683346857411,0.0262500175809,0.0525922221998,0.977482981323,0.947746985403,0.88928147843,0.931482497018,1.19045684211,1.78814871795,3.96036960443,7.31272983884,7.588,8.0233030303,18.028075188,2.19208032364,3.50774370751,7.70626686101,1.01804804962,1.04451422679,1.0519829097,1.07847616844,4789.19880928,36460.3521779,23842.5517528,42462.128654,5.8848,21.9368484848,54.5277011278,-0.612713672608,0.583163563643,3.81746290697,1.00983007108,1.03921173318,1.03867660852,1.04356873398,25746.4296936,301820.660458,159372.401038,106237.340207,1.0352678571428573,1.0691964285714286,1.2366071428571428,,20.61006666666663
2014-11-20,22.17,0.930694632386,1.0146453089244851,0.9510939510939512,0.8868,0.8549942151947552,0.9161157024793389,1.3041176470588236,1.9079173838209986,0,0,0,0,0.0222,-0.214812121212,-0.0768646616541,-0.0686425422139,0.0238500996249,0.0526864451797,0.970984342494,0.942431745964,0.882137901192,0.921020517321,1.16747236842,1.60518403846,4.04318150316,7.13516350629,10.607,7.67157575758,17.8400808271,2.71422220919,3.5151144588,7.67797147655,1.01111197244,1.03734255886,1.04564388248,1.07219085836,4144.18328296,37182.2646651,24779.2001124,43616.3220499,5.4604,18.2851212121,53.6064184211,0.698787218574,0.652355426629,3.8049716896,1.00801404272,1.03717267049,1.03774315116,1.04272295945,21701.4005736,308905.514247,164630.195859,109271.581082,1.0523229589535406,1.0798376184032477,1.245376635092467,,20.633499999999962
2014-11-21,23.88,0.865269402568,1.112249650675361,0.9937578027465667,0.9506369426751592,0.9517736149860502,1.0161702127659573,1.4307968843618932,2.0151898734177216,0,0,0,0,0.1814,-0.196103030303,-0.0862139097744,-0.0686410412758,0.021466168542,0.0527724778068,1.04578598174,1.01806554756,0.951688270283,0.990655562585,1.17179447368,1.36111634615,4.01388094937,6.93337100629,12.58,7.54318181818,17.4668308271,3.24987218574,3.52227223248,7.64913325929,1.00919085721,1.03530877729,1.04458994482,1.07119838064,3237.1661777,37633.9877163,25800.8222781,44727.2539461,7.089,15.330569697,52.0055394737,2.06173323171,0.729256036099,3.79253738006,1.00903228356,1.03811322885,1.03983271862,1.04492068937,17135.1584136,316060.420793,170486.257691,112642.785204,0.9832495812395311,1.0552763819095476,1.210217755443886,,20.662633333333293
2014-11-24,23.6,0.879103107345,1.115839243498818,1.0146173688736027,0.975609756097561,0.932806324110672,1.028322440087146,1.4208308248043349,2.03448275862069,0,0,0,0,0.4492,-0.0462484848485,-0.0999567669173,-0.0674990150094,0.0144495721988,0.0529784004929,1.03477002675,1.00410577148,0.946731319858,0.974937194525,1.10875894737,1.34897205128,3.6860777057,6.30579587657,3.199,7.93403030303,15.492518797,4.87912804878,3.54781682196,7.55935057278,1.01306851895,1.03738777367,1.05040575224,1.07681405509,2248.83278954,37187.0662035,29264.3303002,47309.5032857,17.8272,11.0294848485,44.4192033835,6.39884819418,1.00512955345,3.75548415398,1.01054817378,1.03727570441,1.04364819071,1.04917208374,8625.06023671,304798.730532,188972.401135,123419.07527,0.9868644067796609,1.0296610169491525,1.271186440677966,,20.746833333333296
2014-11-25,23.48,0.884515900057,1.090571295866233,1.0160103851146691,0.9583673469387756,0.9027297193387158,0.9974511469838573,1.377126099706745,2.02588438308887,0,0,0,0,0.3746,0.0168606060606,-0.0991744360902,-0.0669774390244,0.012162299285,0.0530286382647,1.0293505184,0.997949273745,0.94440366419,0.968729290601,1.11344710526,1.3220199359,3.52526322785,6.10187685142,3.368,8.12557575758,14.6535977444,5.42818058161,3.55923825012,7.5285292234,1.01473969915,1.03807854005,1.05259415135,1.07905477179,2672.49644086,36511.7852564,30770.6311013,48590.5387071,21.539,11.4527090909,41.5159924812,7.90575600375,1.1123745971,3.7433175572,1.00967143415,1.03511502712,1.04344877562,1.04915900613,7022.9020475,286216.525249,196029.322045,127644.372213,1.0110732538330494,1.0302385008517887,1.2755536626916524,,20.76843333333329
2014-11-26,23.19,0.896462555699,1.0352678571428573,1.044124268347591,0.9350806451612903,0.8611214259190495,0.946530612244898,1.3443478260869566,2.0077922077922077,0,0,0,0,0.217,0.078696969697,-0.0964296992481,-0.0664867729831,0.0099033931083,0.0530698610358,1.01690455831,0.985896032396,0.935344653733,0.955601513345,1.10785763158,1.32475326923,3.36644405063,5.89866823506,3.371,7.78572727273,13.8064849624,5.96836866792,3.5713200378,7.49719810314,1.00189898715,1.02326438857,1.03925045089,1.06524511784,2506.26338823,32752.2972756,31602.5537342,49207.6802632,22.8974,12.3609818182,38.6212590226,9.4248939728,1.22575173904,3.73128437015,1.00837025577,1.03218092663,1.04248105546,1.04841050092,6873.58303671,262727.160576,202781.19929,131890.842308,1.0327727468736523,1.0564898663216904,1.2884864165588614,,20.788966666666624
2014-11-28,23.33,0.892857551079,1.0523229589535406,1.0677345537757437,1.0117085862966175,0.920678768745067,0.9522448979591837,1.330102622576967,2.0129421915444348,0,0,0,0,-0.0524,0.165303030303,-0.0846883458647,-0.0655729596623,0.0055021228903,0.0531254249128,1.0265097349,0.992248721411,0.945869927681,0.958841827574,0.965882894737,1.32816147436,3.08466074367,5.43510420991,4.707,6.48003030303,12.2963214286,7.0039793621,3.60032072638,7.43321663001,1.00954182966,1.02818766411,1.04799013179,1.07375211821,2231.91012507,24659.4299744,33861.4846167,50543.032356,20.998,14.2089515152,33.2120492481,12.4347324343,1.47012757267,3.7076131744,1.00790662245,1.02816809695,1.04248383025,1.04879254608,7571.50997145,205163.253333,216116.134358,140403.716889,1.0261465923703388,1.053150450064295,1.2700385769395628,,20.830366666666624
2014-12-01,23.48,0.88991766042,0.9832495812395311,1.0936190032603634,0.9848993288590604,0.9280632411067193,0.947920872022608,1.3611594202898551,2.048865619546248,0,0,0,0,-0.0356,0.160321212121,-0.0558778195489,-0.0639945825516,-0.00073730807548,0.0531441674052,1.03370093993,1.00345096531,0.957756532823,0.961130597406,0.921805,1.15406352564,2.84565276899,4.72050106525,6.239,5.64021212121,10.3776672932,8.40014692777,3.66048722457,7.33430509859,1.01589874575,1.03237673596,1.05629899136,1.08164939244,2192.96828297,19714.2057292,38050.8932595,52767.6850235,6.7472,15.9031515152,25.9148259398,16.7702276735,1.8783748447,3.6738725072,1.00560330349,1.02194769549,1.04048921746,1.047564966,7157.46050014,152612.295918,235046.922044,152981.928061,1.0732538330494037,1.055792163543441,1.2350936967632027,,20.895266666666622
2014-12-02,23.29,0.898147989123,0.9868644067796609,1.1011820330969266,0.9761106454316848,0.8957692307692308,0.9696086594504579,1.3699999999999999,2.009490940465919,0,0,0,0,0.0016,0.131139393939,-0.0448033834586,-0.0633738508443,-0.00270507501172,0.0531334918478,1.02290445133,0.997152826836,0.95198193319,0.952130309805,0.92277131579,1.0867925641,2.75963537975,4.48906012186,9.098,5.70833333333,9.77105639098,8.81585928705,3.68506440459,7.30050401154,1.00790479105,1.02353620214,1.0482250735,1.07324682504,2185.45115797,18783.1749599,39336.1039553,53649.2923864,0.972000000001,15.3745575758,23.7124281955,18.1265192542,2.02538978844,3.66292319863,1.0023798194,1.01726108481,1.03710720715,1.04435105556,6415.47378961,129937.129503,240131.205547,156336.269679,1.0433662516101332,1.034349506225848,1.2653499355946758,,20.91786666666662
2014-12-03,23.74,0.882179163156,1.0110732538330494,1.1026474686483974,0.9805865344898801,0.8613933236574746,0.98424543946932,1.3964705882352941,2.00337552742616,0,0,0,0,0.0338,0.0991757575758,-0.0331921052632,-0.062678869606,-0.00461250586029,0.05311439018,1.03835892053,1.01792299117,0.972173877434,0.969286202778,0.918643157895,1.00960102564,2.6581035443,4.28477855346,12.15,5.63518181818,9.18626879699,9.203125,3.71180376084,7.26631938046,1.01012502826,1.02492722638,1.0506602155,1.07560960373,2396.71207902,17797.8720753,40755.8050696,54550.0253843,1.3712,14.6824909091,21.6603853383,19.4321356707,2.1786192408,3.65222067625,1.00738880808,1.02134133237,1.04242407248,1.0499546916,6597.63383671,116771.639372,246794.513769,160760.771057,1.0189553496208932,0.9696714406065713,1.2249368155012637,,20.942933333333286
2014-12-04,23.95,0.875461377871,1.0327727468736523,1.0691964285714286,1.0230670653566851,0.8633741888968998,0.958,1.4515151515151514,1.9098883572567784,0,0,0,0,0.067,0.0704,-0.0213105263158,-0.0618646575985,-0.00646280913033,0.0530871774471,1.04189324401,1.02821693445,0.982332372876,0.976751180793,0.862516842106,0.935943525642,2.57178424051,4.12910376965,15.192,6.002,8.68346428571,9.56660330675,3.74177358767,7.23185286992,1.01804256917,1.03262520655,1.059666803,1.08476386357,2929.10191454,17196.1698718,42722.1755344,55717.3494763,4.7966,13.7976060606,19.8331710526,20.6876886257,2.33842703645,3.64179679855,1.00829968773,1.02120663497,1.04342121764,1.05125444072,7284.30694119,102282.306517,253568.465665,165373.967171,1.022964509394572,1.0300626304801672,1.2526096033402923,,20.967299999999952
2014-12-05,23.94,0.876843497633,1.0261465923703388,1.0798376184032477,1.0270270270270272,0.8611510791366906,0.905788876276958,1.4174067495559504,1.8761755485893419,0,0,0,0,0.0902,0.0467696969697,-0.00962669172932,-0.0607760787992,-0.00825346636193,0.0530518586847,1.03589277601,1.02909094817,0.982652731387,0.975239647117,0.773141842106,0.86018147436,2.56101707278,3.97194801494,15.313,6.8746969697,8.27431766917,9.90512019231,3.77507370781,7.19712153276,1.01756329639,1.03183363749,1.05996456148,1.08502819166,3326.70170402,16358.306891,44700.870682,56876.0558297,9.3532,12.7649757576,18.2798789474,21.8816030019,2.50451538033,3.63162998835,1.00719866838,1.01902832139,1.04235028168,1.05043833257,7527.2880854,85723.2417473,260108.219353,169822.638278,1.026315789473684,1.0300751879699248,1.2418546365914787,,20.99163333333328
2014-12-08,25.2,0.835982804233,1.0732538330494037,1.0552763819095476,1.048689138576779,0.9473684210526315,0.9371513573819263,1.4754098360655739,1.981132075471698,0,0,0,0,0.1494,0.0319151515152,0.0241357142857,-0.0563423076923,-0.0132486931552,0.0528979254256,1.06974572314,1.08373113147,1.0378645525,1.02311654698,0.390095789474,0.857944615385,2.37593251582,3.56960841195,14.245,10.6692121212,7.58820300752,10.788505863,3.89250164821,7.09152213191,1.00882076934,1.02135015991,1.05193013853,1.07712881763,3747.4693356,12170.9350962,49424.2875253,60263.2048349,17.8604,10.3396848485,15.026543985,24.9522737336,3.03961394163,3.60246414856,1.00775660871,1.01744346203,1.04370103611,1.0522353604,6346.9782304,51349.3725201,280292.01018,183170.338768,0.9837301587301587,0.9539682539682539,1.1805555555555556,,21.06676666666661
2014-12-09,24.3,0.867991769547,1.0433662516101332,1.0296610169491525,1.0447119518486672,1.051948051948052,0.9232522796352584,1.4268937169700529,1.8620689655172413,0,0,0,0,0.159,0.0462545454545,0.0348823308271,-0.0545295262664,-0.014784717827,0.0528302105612,1.02739726027,1.04363511424,1.00209801385,0.985638776571,0.339195789474,0.884111794872,2.29330681962,3.46501672563,5.157,10.5728484848,7.46483270677,11.0022222092,3.93366534078,7.05561363786,0.996189739908,1.00731642313,1.03824006405,1.06304203943,3734.5172106,10078.4361394,50233.6138129,61043.9490404,12.4196,9.63878181818,14.3269379699,25.7653320356,3.2283552684,3.59316458931,1.00126421924,1.01008970805,1.03701095676,1.04558752334,5420.98568935,40061.4739786,285440.294941,186920.40022,0.991358024691358,0.9818930041152263,1.2246913580246914,,21.09219999999994
2014-12-10,24.19,0.872969546645,1.0189553496208932,1.0302385008517887,1.0467330160103852,1.0215371621621623,0.8847841989758596,1.4006948465547193,1.8052238805970149,0,0,0,0,0.1446,0.0667393939394,0.0446466165414,-0.0526091228893,-0.0162738118261,0.0527532117954,1.01839767608,1.03852056971,0.998916017137,0.980607761962,0.228095789474,0.897153782052,2.20859335443,3.41846149371,-9.695,9.07457575758,7.23885902256,11.1561931285,3.97303399701,7.01917173995,0.981587956517,0.99153393969,1.02220672032,1.04650840622,4379.75875665,9035.05896795,50499.141201,61454.2177657,1.449,8.59224848485,13.6150293233,26.4545441839,3.4200416945,3.5842197042,0.998156062949,1.00645594236,1.0337432443,1.04238201027,4275.2907254,34831.8839688,289725.313795,190183.064831,0.95163290615957,0.9545266639107068,1.1827201322860685,,21.117133333333275
2014-12-11,24.5,0.862972789116,1.022964509394572,1.0564898663216904,1.1031067086897794,1.0797708241516086,0.9040590405904059,1.4327485380116958,1.8546555639666917,0,0,0,0,0.1168,0.0842060606061,0.0535011278195,-0.0505635553471,-0.0177101895804,0.0526674622605,1.03010427178,1.05108486974,1.0129041927,0.992520647974,0.255604210527,0.926566089744,2.1262447943,3.3701734434,-26.325,6.64475757576,6.95465413534,11.2568379456,4.01120639944,6.9822613278,0.986562083292,0.995669701208,1.02668335963,1.05107178184,4617.40673691,7884.92707532,50830.5291768,61940.3429747,-21.851,5.69166666667,12.7319093985,26.9923217871,3.61155149437,3.57524483522,0.983882811877,0.991088481437,1.01823347282,1.0267296737,8177.56183277,29550.8937155,290950.727009,191444.3275,1.0069387755102042,0.9751020408163266,1.1673469387755102,,21.142833333333275
2014-12-12,24.57,0.861569664903,1.026315789473684,1.053150450064295,1.1244851258581234,1.0924855491329482,0.91,1.4452941176470588,1.9270588235294117,0,0,0,0,0.0878,0.0970848484849,0.0614522556391,-0.0483215290807,-0.0190911978434,0.0525731400335,1.03155110523,1.05326331583,1.01650738488,0.994683986934,0.286381842106,0.959757692308,2.08982683544,3.32120770047,-38.228,3.39181818182,6.61032330827,11.296660061,4.04787047293,6.94485743584,0.982853776115,0.990941802465,1.02205581116,1.04619807437,5161.79628297,6759.87955769,51091.1766578,62294.7059103,-43.4546,1.66633939394,11.7699530075,27.3921150094,3.8035077473,3.56632517615,0.987373859349,0.993704260217,1.02115653704,1.02976385962,10420.9228367,23737.7360145,292615.237595,193018.453069,1.0036630036630036,0.967032967032967,1.14000814000814,,21.168766666666606
